system:index,01,02,03,04,05,06,07,08,09,10,11,12,CVEGEO,CVE_ENT,NOMGEO,n_year,.geo
00000000000000000013,24.17765484240401,13.565638638447561,13.30458069279589,14.54693868934867,108.14379515553118,213.08093672027715,267.12049586198316,264.40223605375263,254.259077369166,166.27233412949872,80.2559670670678,24.659313667007456,20,20,Oaxaca,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014,21.248650178892778,10.188664241881701,19.978904793726347,28.746481845136678,104.73051508294472,108.49931841135263,149.69108312284197,175.32053900677093,180.26482614601588,106.05383349772451,63.69215196918103,15.540518786054655,21,21,Puebla,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015,18.60737780084839,3.6999389342497526,15.663203340033009,31.148959312338985,77.3478127726721,40.01667073153585,97.79663228926906,142.74349179410265,144.88727706928861,86.1293959390117,22.060587608516467,6.898180326672691,22,22,Quer�taro,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016,61.0921905135385,41.17958782175807,39.7604285128896,10.924912689998692,129.71454314636105,204.73134320515524,162.79609835443605,153.87490151695746,116.65955899780724,146.90225476925352,121.99700858252021,114.80485151784653,23,23,Quintana Roo,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017,15.770883410236623,4.169641808131939,10.701832360391306,17.31434548344179,62.88231199110499,36.63830369643387,86.70758302825878,87.58029074557018,125.52453831863394,64.48452367008663,25.784929828439292,19.788148178909207,24,24,San Luis Potos�,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000018,9.724096129868029,4.279829955385901,3.3605224152570727,0.8547772071494347,0.9100810513888032,44.67346977487552,195.12305851351212,223.48943555984394,181.56341685435336,74.60419045988384,6.19370952838769,23.096757618951134,25,25,Sinaloa,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000019,9.152735973873225,7.318576252413225,10.62129809674692,3.1107258081503004,0.7754513688878277,21.369944062055353,102.49326002968257,94.25223643933815,56.16172106627603,29.815738698641738,3.747494640948536,13.252064986408232,26,26,Sonora,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001a,182.3234491534749,72.82204891085776,52.92418009346641,17.820214106557497,131.95276218587486,310.95168085092206,201.15395727254216,208.6997797240006,260.5895634343788,349.47375510493515,158.32753095113446,154.42206625076068,27,27,Tabasco,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b,12.25230518114166,7.825572058426323,15.17415905422367,19.596347351004482,73.18052958167146,50.23248403574187,79.41549407952651,58.06858104331806,153.5423834227474,103.78705944110065,27.451198238109306,33.84789637794948,28,28,Tamaulipas,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c,9.205170034828178,3.776885723963258,22.852385935966673,32.64741708697311,118.20657081924317,77.62018734750419,137.8418512966397,157.90039341564864,140.5084984894145,78.2636916195812,44.366980928474845,4.784212052801705,29,29,Tlaxcala,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d,64.39904514607801,38.409316982406175,24.815800620479518,26.828371286432585,100.87966057864303,202.1625643877716,325.5787088435241,234.22893545118276,272.77748539217856,246.14714261803041,158.4280418955893,86.4034689247476,30,30,Veracruz de Ignacio de la Llave,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e,51.054901133125206,17.390862979005025,44.35865835765842,5.7841389625076,119.0323668043624,177.9404065987752,141.34665107863094,174.43191320434553,135.26872206490378,105.11262372943875,76.01640354615314,73.4317295977052,31,31,Yucat�n,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001f,14.367948876259623,2.0051754664301256,2.8584725833409057,6.451160685526175,26.681411645362868,51.078868130290786,100.2117110516762,125.44141255423528,110.94340957755783,55.45529621457916,5.739123707789692,17.36780879751688,32,32,Zacatecas,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
