system:index,01,02,03,04,05,06,07,08,09,10,11,12,CVEGEO,CVE_ENT,CVE_MUN,NOMGEO,n_year,.geo
00000000000000000000,2.2972086887933005,0.0,0.0,9.326466493561236,8.558885232854603,40.5353894997116,62.723162487823096,149.02196625588735,76.46703788517931,38.59791786893667,13.681495423276528,1.0325737160928206,01008,01,008,San Jos� de Gracia,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,3.6418763020946923,0.0,0.0,10.302991091830899,6.974062964111523,21.320415253685777,47.15505732636934,113.19696801656228,47.2827359648068,38.246170119811,10.655081196604923,0.08711251240890998,01009,01,009,Tepezal�,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,3.766432538717066,0.0,0.10973914944502636,8.508163840923627,7.621455920103609,24.240586913889835,52.19332727839433,109.7463893359461,53.3215683317199,39.12283639949603,11.56359062158014,0.0,01007,01,007,Rinc�n de Romos,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,2.929645095081534,0.0,0.0,10.832288952751526,7.606789536828849,25.011042761052142,51.527271254866356,134.72168093653872,56.691656632356256,33.0239668284211,13.082147045097802,0.0,01006,01,006,Pabell�n de Arteaga,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,0.6637217328951122,0.0,0.0,12.241069363738083,8.885771713425155,41.02988432403703,70.36508948516375,154.40151756410623,57.96215363717292,38.549317140282,10.829598024607346,0.2404274148958085,01005,01,005,Jes�s Mar�a,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,4.668999283189488,0.0,0.0,7.598249781258117,7.99238172478895,23.746242544547755,59.00125541014089,106.46479198852614,54.41673920786686,39.45036895557344,13.104819303687808,0.0,01004,01,004,Cos�o,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,1.3894318364425335,0.0,0.0,6.2045979097627075,8.926406341059442,61.874883322614274,95.64922235650454,174.8293528303699,62.984537475610644,42.10713304165565,13.339598426656021,1.5665859183798447,01003,01,003,Calvillo,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,2.979875057959945,0.0,0.0,17.530407258165567,7.414386809550652,21.764854221062254,41.14341983435358,117.68900991101577,49.14128429332779,39.93043218768709,8.280181452074673,0.039520712015105465,01002,01,002,Asientos,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,1.2156703568178535,0.041466011282777736,0.0,12.23200752303636,9.484030780308846,34.70966453502774,74.23208784813552,158.46174991608757,49.59960857994203,43.780649783889864,9.813154228364478,0.20496497688151447,01001,01,001,Aguascalientes,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,3.7586295289932337,0.0,0.0,14.70952176606311,9.401354596586987,23.602383923349613,52.588059915827856,126.98096398558944,48.13217754156245,47.77679372327771,9.393622363115531,0.0,01010,01,010,El Llano,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a,2.586341876621,0.7240812448621953,0.0,15.833333182875009,9.34468491737125,26.311478201770086,53.49439940570242,144.66054884206903,57.74089492818878,33.627127180593305,12.704332658002293,0.0,01011,01,011,San Francisco de los Romo,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
