system:index,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,CVEGEO,CVE_ENT,NOMGEO,n_year,.geo
00000000000000000000,1.9378941389780473,22.31672317594003,3.5418509418730535,0.0,0.6335012281675116,0.0,0.8638985859988427,0.0,0.07595677939771897,1.4762069521525993,0.281185142056357,0.0,0.0,1.5539155446015096,0.07634370501758778,0.13340023727918668,0.005115422881192477,0.0,0.0,0.0,44.10750055780397,1.30679022897003,0.1952230752212393,9.510037229329802,13.629300703311127,58.798321310147706,34.73611230234211,67.97376339296558,21.406667956078074,0.8941415805272935,30.672017023687005,50.417170594958925,21.83851296532773,0.0,3.411316755213718,44.00275745664656,31.58843089898367,22.205874278217262,3.4258230265101597,0.3605715450244328,13.669612641812908,14.88475643840574,7.015348437568246,16.042544790010474,0.020038560590200115,0.06444465108366668,3.259139015118176,0.29093563127433053,3.2031255768983855,0.20895575632605082,0.0,3.330903470802759,01,01,Aguascalientes,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,0.0,6.219020517812442E-6,0.6417718797891773,22.16937697297175,39.51435791208322,1.5762875362577407,0.0,2.2781522938280094,50.62501789490585,0.025543819779800636,8.321958657394166,0.4231242477165025,0.04992242831708507,2.6947732729594653,1.5597496340645531,5.208776675985988,2.527664570845332,0.01934291389293653,0.00644205226224954,0.0,0.04353619640093379,0.08828724466822667,8.4429422590928E-4,0.0,0.0,0.0,0.42646588673949637,0.0664548558638333,1.1177019917443871,0.0779831872507363,6.333686667744209,5.355518017054851,10.334233618345694,0.02947919957173688,3.2392457989582133,2.0403490973480523,4.07998575136773,5.350849486010837,7.503939306727671,5.416544097141474,0.1323876730428414,2.2100445634989825,2.0880717095327097,2.328226550788205,1.1323002023069653,6.288324604931396,6.578909640306589,11.189294699903742,0.5473403341064018,1.955858538886549,10.692661703319802,1.6554931040656398,02,02,Baja California,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,0.25087837081384146,10.351532779775646,0.057349520063088494,7.325211992439023,9.247812728373654,0.07701664394367931,0.0,0.06285613565253563,3.978159793163653,0.3869958323504868,1.1268500819327252,0.07204636753062518,0.10740338396277477,0.4132698222828167,0.06144002033846205,0.003258459938059506,0.005293950974580113,0.01305898425047856,7.165233774229358E-4,8.004996799896903E-4,0.14879540628279372,0.05815640295964171,0.0,0.0,0.0,0.0019071808930406046,4.236947331423355,0.12638789256713223,16.69777816109286,4.66613249442036,16.63841293484262,28.050635648616026,28.2790902891508,2.1191987782093746,6.211050658566237,16.81548695764619,17.771749795290784,10.582191340278372,4.424579391577291,0.05270016910771009,0.002955332441847328,4.489151372158219,0.5967410943669154,1.9966665636123444,0.0172905019144647,0.11802195002420292,1.6960365354207776,15.297766379638695,0.7821267681831706,0.7427918434808073,1.9374679629509415,1.2728286133009803,03,03,Baja California Sur,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,21.157708112296326,11.106473973595186,0.937734635133411,6.3569465503445475,0.0,12.553579517456603,6.12747840597133,36.64900472323447,0.23501010419024312,5.1281062009524385,6.512627420388246,2.3765147415710848,16.359149660923194,6.611525093354506,3.373281075317148,0.039093443954582856,2.3836666427841497,2.8245800439048088,0.18212446477922792,0.5241258852748656,6.4204554761411865,37.98085488696413,28.314668607263844,54.19921707818077,57.84380877782625,22.476999869438323,54.40483521284292,46.50401297373998,51.30933589322757,35.522979251703056,49.03689593960979,23.748608620242443,14.057638459513832,36.72492712568694,74.11106851786604,25.729106149439843,40.95914573674792,38.158879044578576,22.98172019965833,20.67254359531688,53.044529240488984,34.394718982231474,36.7535437309845,21.267406138881903,34.18883870983496,0.5409768455796151,30.421265015199765,10.61555298635567,20.522018586818746,11.626676763073661,31.517114529329955,13.848174519344118,04,04,Campeche,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,0.19483100513502993,10.208734905520528,5.7091945672008295,0.07181656326279465,4.658648605544659,2.4903208285094545,1.0095829481419514,8.715583007811942,1.7987234442683524,3.57811598627892,1.6290519622195445,0.35230844181940946,0.021560852855876,4.934113263029045,0.20586266740948878,0.061112751908943386,1.1611980566467586,0.7362344501945258,9.900762961732624,0.26160435902925083,18.086340313148224,4.92221140014585,2.388526422675673,25.675575655842138,1.5322364834558624,4.657755551546073,10.21759086178879,2.9158035990221873,1.7571723393511607,1.467415799016915,4.41991373156896,39.97775994944565,6.747670645763346,1.2845380608388821,4.334569214483532,18.637434945039594,11.514085769219546,7.764285831543472,2.133965027460815,13.461837108195164,1.6099545340733483,16.23893692469287,0.2198495738156366,11.814818833358617,0.0,0.20274342277916546,1.3257410383682482,2.4551492911257884,0.5498657876218258,0.2944358935730705,0.5598837241452689,4.706668751211613,05,05,Coahuila de Zaragoza,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,0.3920916500382918,11.491687751856217,0.856868960165756,0.0,1.6492170519135272,0.011866185079102745,0.8474462728450155,0.0,0.051182998973483586,2.27361538012626,0.03710135084639336,0.04749216978460852,0.0,0.061504362229186385,0.0394439647679558,0.5597245568210296,0.04479619195061944,0.031727307733013535,0.024182466783376464,0.0,94.04626775152425,1.3044379397915868,8.65559871710641,13.621901064991821,10.698639205064564,20.41217691301474,63.309671760887774,56.75123647930643,44.79546425357174,25.681229199970897,56.39087026366749,51.031393313063724,37.58112646220866,45.48911660546863,117.68055329429839,55.334046977684125,65.69183121845849,26.95942590006118,46.53705684470166,16.419923371073043,33.690228016564596,36.42068154999973,9.847592180853,18.073066072029533,0.527580083922857,0.8264301475933801,1.1598463507127168,0.19607332209653716,10.489868365906789,0.18288353049333136,0.0,9.454967361901954,06,06,Colima,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,17.91823469673571,14.080288787413272,0.9359368607816453,4.372611978780098,0.39940160518500956,6.9340081580941755,8.31055297061647,28.722229819866552,0.9231506369499545,4.171719587580279,11.068247039668815,5.015467276022629,16.590850645202913,14.07751903289869,3.77877072845427,1.036313040981682,2.8693254364418577,2.7950428187483602,1.315177192917243,8.391645694467647,37.389059498960314,58.60636028514089,67.88349263228766,74.6152855575596,72.68772647795765,42.364988672292064,67.28737174182476,93.52645115700372,87.45710583414679,58.12991724354064,88.44888340523464,74.43692884272377,21.219024977009575,38.76002914658186,165.00146256192298,100.02670505755812,90.22766552998564,73.60030345198889,50.75177879848698,39.35098043325541,43.41881632310834,63.55949648380504,29.76565787221822,34.119259706329416,16.07263084959828,0.24020594651498725,40.02565515871791,17.540549513938284,22.71766226381014,9.98229291379594,22.036741785433797,21.050140604561037,07,07,Chiapas,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,0.05998815142418749,10.357380565080595,2.2072831002122624,1.7863656707168734,18.421565449063728,0.1605643444650152,0.025881267904842672,2.2144998231344304,7.945225007498595,3.4516057988649,2.9527147465269947,0.3631219081178003,0.052263654452124636,5.736398953933313,0.39036284869584265,0.004027972997750712,0.5473909940751758,0.20417002045226149,0.4142201466522064,0.0056564143318933915,5.392679631478791,5.3895565359799225,0.0,5.974795036452442,11.11402504105895,1.7992859412964177,11.268665768632852,11.724192100590216,15.829221811351577,28.390388783287758,13.41059779924733,46.12199034448551,17.370271013496914,22.063626374980895,4.313114935827678,14.690453452648859,17.53129907201492,11.888166499637736,35.96218141044045,9.264090266534165,5.78970118263344E-4,23.184523606874855,5.362807038706804,15.927889420205378,0.053354194987356565,0.3053442995234004,2.4909204673281837,9.844188007839778,0.40306600907667145,0.16286670015143853,1.129356349668971,2.3707886114876815,08,08,Chihuahua,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,11.02831532027399,6.095184549097253,1.097109364924046,0.0,0.0,7.42976445842689,0.0,4.045042835312614,0.3527503225469647,1.7803378365751725,0.0,0.0,4.289767451894021,5.153494976233226,0.0,2.191285862753618,0.3253814004416279,0.0,0.1597502174762175,4.3127741858108095,31.468994845934482,0.0,18.760296268648208,37.84010017728819,26.768315936577643,45.10786933730604,70.14603280751511,84.53077536537185,30.06353489878817,49.91457664474735,74.58625773322247,65.6982552510456,10.61602370641342,19.890040719931743,26.481815975059213,49.04243229078197,47.29850625345132,32.92665876845276,31.32485307421543,1.9761839379308273,6.3323161627159115,35.22730861454837,6.417129335674504,10.718030438155006,8.446010753403081,1.1846983846377186,5.619409571285644,2.445760468198646,5.450220006374609,0.0,1.389569130368658,0.0,09,09,Ciudad de M�xico,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,0.27301944534348244,24.392657095880804,0.1913343457125283,0.07238070241233349,8.06621759345076,0.0954172979080007,0.054556795444980793,2.544802763402885,3.4039787128675867,3.0519593631888045,0.2524602638078701,0.26483851463957714,0.18622270105758643,3.7587758287071025,0.04496712533378436,0.00933505552868197,0.02208611129987916,0.0,0.032833026862479846,0.0,33.98651918772045,7.091083325775433,0.23547655211534407,13.343804575790402,13.68721366805798,8.348938156448435,31.119173066785848,24.62483081614578,22.757833016415052,24.87082751592583,38.19729020499512,60.896291611463354,42.449367969674555,11.733388057199932,21.22893689539689,46.03379252206458,31.944578537009335,18.09295025712792,24.588978395855513,4.178452166797691,0.6560463149308912,37.32119530213649,4.454946030458092,11.074934327078704,0.0,0.04267615888114178,1.8691493035845828,7.252527909173122,0.7452487065804787,0.7463563253924062,0.29733476988934854,1.7919954034679837,10,10,Durango,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a,1.2956119461163187,10.925327615905525,0.814864258913501,0.012994408792257132,0.09903748920244271,4.027380199441092,0.05023709689680659,0.0,0.03405545556533995,3.843937897571117,2.8796082499518504E-4,0.12352727807545513,0.07789754717402657,0.18804804996152705,0.6944692056523903,0.24235719747508985,0.23247497101127088,0.010136914555560686,0.0077472363138166465,0.10703175217515938,40.28269889803944,0.23387170152067835,2.801380706143239,25.74512784169694,22.627294582886623,48.30086122891875,30.493744807159544,82.8753355195867,9.891530722474931,16.43492150259099,39.66587844018074,52.64722941930985,11.329365708042344,4.467673201213037,6.997970559148384,56.66951106525174,33.85544313711549,29.997782532597437,3.295885036540958,0.293379319515358,9.670553501388204,20.421122858628394,0.4833776248262994,11.566347537615867,5.224011101086673,2.2411385871103056,2.5297792176399123,0.3421925423915785,6.217190002560121,0.07618720491503997,0.4950519376283292,10.276347734207182,11,11,Guanajuato,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b,1.658958547972717,4.8268709131018115,3.8117983017208594,0.0,0.4037766022962993,3.196827019265085,0.02319404155180907,2.0948108359472584,5.743604045005965E-4,0.7461859856076133,0.3294148484773406,0.012247785133573129,0.016880364694773234,0.08693771719556771,0.037381717829240685,0.015224019877477245,0.485570736249831,0.005396534623080885,0.0,0.7319317637051123,37.090045345059245,11.836303787099853,40.267387660698176,40.26867087140933,38.60028541923929,52.413458067775444,56.69493999128132,82.0160197399325,83.71230906475968,55.572889350746316,49.05963733791403,65.66257384202135,39.13616699818216,37.60498374143933,81.46889965951358,73.74498483752754,79.04880230820613,40.400737994532065,25.570347957051546,11.418376824683849,31.871331895755898,63.01133128826387,4.688577831390555,9.673503798919299,9.725233833517521,2.06362424753103,4.706850548004951,4.500869695476138,3.692852231368212,0.211615984662264,0.7237140612372308,2.2433383053109526,12,12,Guerrero,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,3.57182757398586,20.566006291663346,5.037320160507128,0.04748382359781222,1.9976702802238522,13.465866301355776,0.0,1.0661307875581694,0.005086695816178262,7.1937664683173,0.0,1.022936404009177,2.2864971258050044,6.793488737311767,1.9396917269900567,0.03635440201823027,0.18759428066682132,0.3445833601722916,1.8013418011571822,19.624330477766303,30.495694883179535,0.16672244555529703,41.305548112830394,9.2819631717043,1.1643378109904836,23.191406669444465,21.13938845846828,65.0460371851968,35.871460684786946,14.007511268461473,33.83817557263323,47.00793010824664,9.379005716224547,8.23894943003977,5.27125304185969,91.56178792498096,42.38563969881329,34.14356235607753,11.143669417514037,0.6419666406609628,14.069698803934799,29.559771366532644,4.574935719528524,18.03717751313221,15.73891843918073,6.212773854617036,8.856192971198887,0.9353462064893043,8.153440584117128,0.638407316265543,9.689349011030925,4.849674161156758,13,13,Hidalgo,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,2.6164377044606035,15.019162033711074,3.2580105375892807,9.208598647131335E-4,1.3928658972957773,0.0031800080768278837,0.6789671304611156,0.04092190984634625,0.5663552464492406,0.6458167019336037,0.4214576391691425,0.013220728819553777,0.0,1.1400844898560674,0.022830618111666773,0.04406881391934647,0.2157543764194081,0.016237282546116814,0.0,0.0,66.3786743492433,1.628314269546473,3.2742989753015452,16.148875183272956,34.404111170135316,51.56050606069926,53.468242007467204,78.58416261336846,57.04399409877035,39.47271304531235,60.13296136930837,58.16380391284649,42.57778349302196,35.46576811550539,33.08104966073723,44.06715521867337,66.80201934740207,42.72454634462606,23.512284321048977,8.052540024315624,21.66567660645661,19.883472425102745,11.611650859664918,20.867684143320457,0.8214645534649522,0.9257707175256388,0.6908796998656651,0.22793657590332825,7.476121393213338,0.15716038638773777,0.001649320053143068,5.2056283951185005,14,14,Jalisco,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e,6.164567192736404,11.533722021531608,2.6609221806759886,0.0,1.5763205114055173E-4,10.079133372864275,0.0,1.2033639384263737,0.002018514581069056,3.104016845613154,0.024515430766864327,0.0,4.15921192291497,0.6262660211506832,0.42910182079180276,0.7756405775937543,2.1780974936566677,0.08797736341703893,0.28686757402399793,6.024988993831995,36.11593411604052,0.41403015125203707,18.938960170865318,42.39474410460343,34.82355096342709,38.8452939749326,55.279427836261235,95.76435252068856,37.39017715004925,37.657897924701835,60.58093419829721,62.1694021072618,18.73799213962214,17.333715426618387,29.952129425214647,59.80358380713297,51.51280597784674,34.15754370986219,16.622748925795232,4.076105620278583,9.00857833787072,26.760121878733862,8.403267893448954,14.309397139490464,6.680539332251747,2.716378374786737,4.227701830583999,0.8712806005909643,5.508836859425463,0.026603179840906207,1.7753483724369814,2.1340326068102655,15,15,M�xico,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f,1.2142106273513613,11.62183178272928,1.1598527540300614,0.0,1.0230134193925193,2.4951235921185044,0.29723569786071063,0.04500036607359878,0.1665114948181025,1.8055300958869944,0.2644052879771798,0.040796827967308505,0.34214726568420584,0.028428930394565743,0.36872206792051654,0.1272131671749753,0.8938565511483321,0.006609141039894154,0.013604539625170178,0.12759525658882362,68.06449508539855,1.572177652199954,14.312618600258528,28.66071540494331,24.796628495040412,36.847931868128796,56.72363477635748,81.76755897929112,72.82526491153081,42.50715116437548,48.88089495277897,70.316429578305,33.3468731551568,41.93920021361377,61.664681731651136,52.564246480136774,53.27922577074819,39.222270279251624,22.750444535407475,10.632355149398952,19.241769006221997,44.37463099984758,4.969074763627729,19.089851905820154,10.483423207561584,1.938774666701094,2.0310531595463597,1.0624085331832447,11.692382670378095,0.1946682753157129,0.6666798606653095,7.253040867457042,16,16,Michoac�n de Ocampo,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010,4.176709798583539,6.780806523339839,1.7980891447039298,0.0,0.0,3.3957327420557712,0.0,3.660282462136837,0.0,0.8672093335064979,0.0,0.0,0.871353536489073,0.6848951291366757,0.0,0.5766719985022225,1.5606347659717914,0.0,0.0,0.17654143831806804,18.09366590023321,0.0040960775694189894,26.662701570572384,45.055219161953765,59.36440573623526,30.03342199116368,44.32225328476759,85.7703832609311,38.798818978919314,29.37177652497726,47.95663783077344,61.12201079628686,22.261360056561124,8.23704353964574,33.7493628619801,90.49220436344542,67.37003106047334,39.64536021869694,17.817285492541856,5.7215319544437016,4.684504847048315,18.714695001031654,5.730821089288708,2.415703124214128,5.119839015300675,3.8804934706555088,4.165581711281541,0.27532458740245574,2.615822665408561,0.0,0.0,0.0,17,17,Morelos,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011,0.36469073695233295,23.132058431355517,0.9352356521866564,0.0,7.872240568331903,0.07068094886366498,0.14719080493722228,0.4878703887606148,2.7800581267090383,2.113271093060563,0.5382969509371666,0.0,0.0,1.8425472163012526,0.0013751616287889295,0.020172662148841516,0.07910990648326478,0.0,0.0,0.0,55.335089666936334,1.3861871951613898,0.8410138486217427,3.7224030208926466,19.836915691278325,26.189964527369384,65.42702006697728,99.82149198772929,112.58748129075316,58.39520251707445,85.55422660083882,108.03291006782827,46.018592309527826,62.773538993191565,39.319215115089534,115.15564111321618,71.4208056869336,48.269911963017954,31.63728808151604,5.165340614674835,21.758692182206687,43.31813434067884,7.300867291030959,17.53576840777954,0.014399711909911215,0.0,0.3760062847063059,1.681943262463759,5.2381093757009225,0.492905048600041,0.024619293265988877,4.118943960047828,18,18,Nayarit,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012,0.653689587554213,19.715520050209665,7.757345893640097,0.006534101807746882,3.7397866708258642,0.7184021085108809,0.4256642220924435,17.22595946220429,0.10655424534647223,11.218577947614452,0.9637687795742854,1.0426585976838574,0.19473811205253708,2.51310018297707,2.290088271496057,0.6838296341701763,1.3829298348457304,0.05231031185610674,7.273914493454923,4.786605938689462,59.70237578339148,9.587977298201393,8.965596358198466,17.666241786441066,1.847342608163761,10.254971145967527,17.299920741642424,12.119277091114574,13.620206722360841,2.9056916942796858,24.75378493656135,23.32706322352123,4.621536807812455,15.101606200958829,16.757525895582834,39.40545214731483,37.24789313005256,24.47144966345353,6.719174850123558,8.527507093591776,18.177200452481873,11.342246859102472,0.27589124186554226,9.853491329481772,0.3183352946095519,0.016072226865429893,4.3224691333787515,3.0999647688881526,1.0985680910397038,0.5311609060941705,1.1972202196966752,3.126419179732978,19,19,Nuevo Le�n,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013,1.348005899952274,8.36085470032123,1.1486509861529508,0.5390547862105453,0.4734204167042342,7.945006611279602,5.170756998333371,12.051686353575924,0.017053956484938515,3.8545327193586214,3.6121955333951865,1.7149641524243704,4.613973246083515,2.857174632457773,2.920992086051657,0.11719305767675534,0.49146681226180206,0.004693768090376071,0.06638591065946188,3.0735545354899507,26.424651398966716,16.308188410161677,30.741533872041572,52.76621933629147,51.631071687688056,54.264930312070994,58.69378097202722,93.27501285076131,85.05621971564662,47.44716582278861,54.991075788046444,53.44057266019174,34.55001323508444,44.227035337239926,87.5335889249976,105.41080056634341,82.48266586590616,47.18019595780149,18.837299185359207,14.824702646603093,24.280642798891968,52.46534148754217,14.70806261617726,17.63357127340436,20.939908431675182,1.7131036308435503,20.30450175832112,13.12908226130204,8.3591781120369,8.586179324518357,6.919060944779043,5.317169934749204,20,20,Oaxaca,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014,3.513014238696215,14.304892269960062,2.0869402449900263,0.15710195269734073,0.14312506268705188,13.354636527185386,0.023477583830885853,6.217181347903111,0.045629909064534596,6.394208997189931,0.424869927172065,1.395623994742262,6.000081906269242,3.7785509873627725,1.2070779876088908,0.5157878297607644,0.5053815211245752,0.36293516957780503,1.527474731091053,7.865819157990951,16.128822801375478,3.1638188210614957,30.965377907006474,36.173424881404834,41.7077895701065,32.87840451327076,24.757672894430865,94.66163973004534,38.19164693983494,22.744200606090057,52.846464617394176,47.245769799373626,17.119418476142123,10.299799953450258,25.83218083601079,79.51442517744988,53.21632930747864,39.27120869449388,12.731199713299185,1.1880919286817424,5.265688946414835,37.762837952644425,11.066379351093644,15.481327570141769,12.1029161904684,11.348149023581655,7.838873285608055,4.355219044246483,4.346150790297165,1.8780865690087691,4.386484374512007,2.3900413531983915,21,21,Puebla,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015,0.5685374013547156,15.983532388272984,6.262862090637775,0.0,0.4662221805588107,7.184431212846885,0.049752637949140546,0.026197932670443232,0.01990848791831391,5.8351536348740725,0.0,0.28214998869825203,0.5947044089571167,1.7724066837136794,2.027042175736031,0.1641348488614105,0.36706236155244965,0.0,1.016425867922071,3.2961748692576616,43.66388809495363,0.2681202491988432,14.856345270274089,16.235409598001013,6.568314301399135,39.15791572136378,26.523474247515388,85.83183244294511,19.617784437657715,9.414877178994168,26.102494646048328,60.10329102702419,3.8845772816350728,2.829038678403465,8.9658962785112,75.872816497245,20.999520896670735,35.214859326712755,6.554906837867758,0.0,18.83470789001674,21.56246438017903,5.957776872060111,7.670892755007371,15.892823785527602,3.972873419114587,2.874475923490886,0.13471858253189634,4.145262579233475,0.07659657122219463,4.201531952564835,8.278066295582633,22,22,Quer�taro,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016,34.17356615993444,9.829108773367816,3.0431758894307994,7.761738063104254,0.6717155793844858,19.852678158014736,5.417060826422556,66.8018780087504,0.6787644937314313,6.944629022923406,3.820835787334542,3.878085306844081,31.734482638487385,4.70575760055147,2.388822541719151,3.193596873822198,3.9094452336206156,0.4703973453008123,0.0,0.21477108145062895,1.4295127925054691,54.57635847145001,43.52838521204537,99.65339067692852,74.65232702636682,28.41222304752796,86.38447294158178,48.29698083681379,47.466332696989085,22.891912910229365,48.380882447114146,45.73826273963382,21.909304559118002,26.683020550035913,46.53522002442534,12.485645855943405,27.72074905046143,37.3314873189779,18.216559787654205,21.330098194629848,72.49037261857595,37.25334044062996,135.25784639691815,10.41500609244462,32.74918198206361,6.976747686740908,41.6810046099949,34.66596964252691,11.61827362742836,14.992302708392218,6.210896241084364,48.45929296104835,23,23,Quintana Roo,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017,3.3653906453662827,16.955341287421493,5.206314475855434,0.13616238044189155,1.42003612765173,4.8486724738304225,0.0,1.2771077226015903,0.0024969307794235787,4.452974570113008,0.036943341804838895,0.5772530029801168,0.06610675798051426,2.159371573232073,0.6456432026520551,0.1145559158996991,0.2434956128665425,0.0,0.7281173045268634,0.7552047673565628,56.45608962656916,5.271308462837369,8.206682288128867,9.856905511511307,7.666426143406537,43.723884665465164,24.630524991990562,51.8488518181853,58.10161243646532,5.698840972770068,22.788291448014864,37.2818431513691,4.274122018312829,3.6363957970653575,7.193199237899584,52.627589156354496,17.846204188232903,27.750462861233686,5.145652843990113,0.6552044512667021,21.556967042386763,13.530745135501665,2.8855142919750825,9.478908522195008,3.704859235869727,1.345704291314483,5.237023137605907,0.444980800688027,3.7367010630681317,0.5404579144806324,4.206492493826355,5.952427655270679,24,24,San Luis Potos�,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
