system:index,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,CVEGEO,CVE_ENT,CVE_MUN,NOMGEO,n_year,.geo
00000000000000000000,0.0,2.4806954550106015,0.0,7.7009292347978855,4.166898859291504,1.3522246329904464E-4,0.0,0.0,1.0538501282589163,0.014951582251447814,0.9905060351905697,0.4675178071225536,0.24271023057531363,0.0,0.0,3.6323167701909393,0.3019800158437698,1.4753403125018774,6.180173896643634,11.727709738960737,15.894687221510933,18.977847151619073,12.267354410421202,12.826314861856536,1.000274500768452,8.679401723876643,17.141685488688374,18.361667655553877,2.087657123436541,54.95681506612808,59.65754200749383,7.697966249236592,25.1413957773414,41.25705632852258,1.7237526027970056,49.58521184946995,26.780778397452803,37.515778202467814,15.052650045883007,0.04143855064525389,56.67701894369549,5.334743780810444,0.025935767488391406,0.0,13.856735906369396,0.19561709076135528,0.0,0.0,1.6767419385671127,0.0,11.555246818914076,0.028215410775540423,01008,01,008,San Jos� de Gracia,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,0.0,2.062821910555152,0.0,8.217466192853328,3.820682875031381,0.0,0.0,0.0,1.109060197363494,0.48598546775454554,0.7408647388579591,0.7047260934347578,0.0,0.0,0.0,3.902586604219842,0.0,0.1561708042496129,7.513424325772152,13.49675147272089,15.869824878954185,2.0059666562230043,21.49505298831853,16.933965637394913,0.0,10.652986936210032,11.710633623836006,1.0653115565623712,0.0,95.59768944394467,44.983030403943985,12.138482643866066,7.332205354275191,43.058628955133756,12.046684797232652,35.345000445238355,21.58134613608117,26.35378837297643,0.40076531263321047,0.0,57.2862179717944,4.504551842384209,0.0,0.0,14.434018302689077,0.0,0.0,0.0,0.15687693472014483,0.0,11.265300529236843,0.0,01009,01,009,Tepezal�,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,0.010306755640392714,2.0565309938366045,0.0,6.95891758567677,6.412938908540602,0.0,0.0,0.0,0.936827263932988,1.1620694539450802,0.7651291826445547,0.7942515389494155,0.0,0.0,0.0,4.741099163853757,1.219733344318322,0.0,10.307852747079322,11.735123002163926,17.08920199303,7.892801545962696,10.437455863713012,18.267909652208846,0.08388296812148724,8.669405603083007,13.764347449230788,1.5824942144234593,2.9032789147948552,84.61178766201844,58.05059501256138,14.327144857490275,16.51599499142483,46.1525643272812,12.59487972518067,53.46806958763775,17.673924909017416,26.984037242903703,3.291886687094824,2.047835827504378,61.264004781747,5.116119709996524,0.5063756787621926,0.0,14.614172835010567,0.0,0.0,0.0,0.8200505325808409,0.1148298805653852,7.562354794992654,0.0,01010,01,010,El Llano,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,0.0,2.4164413666069313,0.0,8.207588557383003,7.382654506797545,0.0,0.0,0.0,1.686875285357719,0.3894487561531437,0.8200296613969463,1.1693305855430058,0.0,0.0,0.0,5.884189307014534,0.0,0.0,9.06390926270809,13.144947354075978,20.011317768143222,21.26003670769602,10.721758516475221,16.21627777525522,0.0,4.232072810910667,19.5888889202408,6.56162350540408,4.619915723414868,94.6123574798547,43.99848124664579,9.225417846614876,30.12282898433772,40.50124253655715,13.954664806332019,42.60608981342378,26.5590019110337,42.146445579127594,0.9405166473975074,0.0,53.598756825653865,6.528188928045501,0.0,0.0,18.56896438181979,0.0,0.0,0.0,0.20813411647833666,0.0,9.317259510840413,0.0,01011,01,011,San Francisco de los Romo,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,0.08863632456634554,1.8103447094155705,0.0,6.296018928943725,5.759839247091439,0.0,0.0,0.0,0.16416660334691607,1.2449633203000228,0.3802119005057547,0.7978914439814743,0.0,0.0,0.0,4.5822444549154,0.014303557196388084,0.02097040005156265,7.073782044360091,8.623790594378974,14.037684123847903,18.055861714824825,5.852536940128578,11.554613198611337,2.8469822530347733,6.1718046092927885,19.229268066400152,11.715708615284655,5.28746212220638,75.36970448405201,74.67575896573732,19.020572333993144,33.371279617537525,39.39827358365378,7.983553416085363,43.558848541262684,18.440634682211265,33.799092211765206,17.005179939173523,6.629151931105794,61.10476237182719,4.289489361064587,0.2287482850740046,0.0,15.401250499357202,0.0,0.0,0.0,0.27914097328229737,0.6343210662831419,8.687481742146002,0.0,01001,01,001,Aguascalientes,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,0.0,0.9285125010139574,0.0,8.305586272465993,5.485485014052896,0.0,0.0,0.0,1.4349555500881463,0.4169157185084452,1.0699061825144585,0.47038984843870496,0.0,0.0,0.0,5.9118447529954645,0.9409043235022847,0.0,10.182933507702218,10.75498616506414,14.144231741845127,9.173273714080578,13.307921639399801,19.788402635876732,0.048632876720370324,10.589492038716148,11.604393326557751,0.29101240654301846,0.42107805430404543,97.68106824198391,43.703029437666025,14.79433574482678,9.182023337410719,52.62999811259712,8.40014203476712,51.92661240207472,20.80246405693574,24.000921739262303,2.8321211339012398,0.8823428627921316,59.91206345810154,3.6045390709628915,0.0,0.0,12.918544384522168,0.0,0.0,0.0,0.9222520165327123,0.0,10.202785813687298,0.0,01002,01,002,Asientos,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,0.01578396096515644,2.336946472004226,0.0,9.477999143908912,4.981053021975517,0.0,0.0,0.0,0.018876260664509766,0.06006803433167271,1.0493476665462886,0.0813713594025913,0.053834280214359,0.0,0.0,4.8898608962819035,0.02507991988283088,0.02727437263012678,3.0011547859061634,7.283631120706186,11.092655934062847,16.098500750336317,12.986835704524028,8.65698729550966,6.038460654293356,9.376883910713364,20.90861744377294,12.20412835903404,9.442085633272733,58.83161042268938,79.37654635567095,24.743023256104888,36.65745492211984,36.84889441406811,10.806993799024982,41.64454038610133,24.261505119643186,32.60964551808471,16.875444536127695,14.64676760205343,67.68217206726541,6.85987767270799,11.590576916800478,0.0,14.742301236412134,0.04516528159276043,0.0,0.0,1.6057822509096895,0.3945566505942621,9.563724065093563,0.1857592887541301,01003,01,003,Calvillo,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,0.0,3.2344632599463314,0.0,7.4723443506884495,4.8991271428000385,0.008473845652893662,0.0,0.0,0.5686479592070564,0.17239944694741458,0.6521491602905647,1.0894692515684523,0.0027827087644974676,0.0,0.0,2.8357985900359575,0.0,0.7456992143245132,9.5733926319402,17.353249223409193,11.128817584826333,7.465954106603831,11.902013713816453,19.08080161923655,0.0,12.704414611359791,5.090296007719142,1.388494952407406,1.3671999078757353,82.91805939455338,57.193515893848556,11.2620078957123,0.9239389310877231,44.45974327397431,9.441956900455082,31.036658978714964,23.346393193036008,31.11480740018111,0.5118153518585772,0.0,52.38415352110307,0.0,0.0,0.0,14.601823360254405,0.02040807918609242,0.007708982528309098,0.0,0.004895710271154613,0.0,10.54926018727542,0.0,01004,01,004,Cos�o,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,0.0,2.1690502981451387,0.0,6.288957979979528,5.157480545894601,0.0,0.0,0.0,0.5397075259120896,0.7980670513214011,0.45030228234328146,0.9715376710444289,0.0,0.0,0.0,5.2790363574994785,0.08600861430700811,0.005956949348211075,5.475201269403645,7.914708053245407,12.237173881245257,19.343183088558288,7.3078860235171605,12.248313722171561,0.17199201829951186,6.205393678647689,20.334235014821715,14.355324237926181,3.0033951563639127,65.87951194504949,66.50428692627635,13.116490391346893,33.235246541939,35.26946254432787,6.778700817899046,37.30750651515094,25.317829182416435,40.71553929007617,7.5447425150892595,1.9203029107152614,65.28970025265399,7.3028427084393535,0.533017737935759,0.0,13.726520506583547,0.0,0.0,0.0,0.9219843428298977,0.19155022797571747,10.071583975948746,0.0,01005,01,005,Jes�s Mar�a,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,0.0,2.2371257737421977,0.0,7.657732847381755,4.821578224320522,0.0,0.0,0.0,1.4936190377784138,0.10355241698507937,1.2286269449703036,0.016753603549140916,0.0,0.0,0.0,3.9280339023072055,0.0,0.9826961245192167,6.383099033629268,10.604093676499227,17.208770538843805,7.867257858655466,23.96748224683295,10.732100095269642,0.0,5.871921920830218,15.617861207766026,15.006572766602881,1.7454088500231284,79.108457966217,41.77219864556103,9.492358556378028,25.185922848309993,37.316340569518225,9.771683638005658,39.748893729446294,29.823775843400057,40.337949130846106,4.036438373843537,0.0,55.03950233394853,3.8290018526461753,0.0,0.0,15.423975021538928,0.0,0.0,0.0,1.3562693692142178,0.0,9.050285573735337,0.0,01006,01,006,Pabell�n de Arteaga,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
