system:index,CVEGEO,CVE_ENT,NOMGEO,mean,n_year,.geo
00000000000000000000,01,01,Aguascalientes,338.2735339381345,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,02,02,Baja California,60.71058356406279,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,03,03,Baja California Sur,20.949905732065524,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,04,04,Campeche,523.131000415311,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,05,05,Coahuila de Zaragoza,171.1497152328082,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,06,06,Colima,430.32619677326204,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,07,07,Chiapas,872.7898770798863,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,08,08,Chihuahua,192.13256524689788,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,09,09,Ciudad de M�xico,603.2104893261907,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,10,10,Durango,264.866725939728,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a,11,11,Guanajuato,405.164857618235,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b,12,12,Guerrero,639.8403137703536,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,13,13,Hidalgo,679.4734507815363,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,14,14,Jalisco,464.25471284472377,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e,15,15,M�xico,586.6615239881361,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f,16,16,Michoac�n de Ocampo,506.17447609440626,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010,17,17,Morelos,614.6308464949389,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011,18,18,Nayarit,484.79153586946813,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012,19,19,Nuevo Le�n,231.5000176496689,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013,20,20,Oaxaca,699.0195473211768,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014,21,21,Puebla,617.6898677411193,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015,22,22,Quer�taro,495.40181527596184,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016,23,23,Quintana Roo,592.4867301933173,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017,24,24,San Luis Potos�,403.6962504947024,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000018,25,25,Sinaloa,262.407502831258,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000019,26,26,Sonora,109.55337024361053,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001a,27,27,Tabasco,707.0942832820319,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b,28,28,Tamaulipas,431.4467737957033,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c,29,29,Tlaxcala,559.7258987829144,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d,30,30,Veracruz de Ignacio de la Llave,964.5263434355122,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e,31,31,Yucat�n,425.56892142380815,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001f,32,32,Zacatecas,260.82451291998393,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
