system:index,CVEGEO,CVE_ENT,NOMGEO,mean,n_year,.geo
00000000000000000000,01,01,Aguascalientes,428.11391920505315,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,02,02,Baja California,161.18254985392224,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,03,03,Baja California Sur,77.87814201238734,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,04,04,Campeche,1467.5481910039991,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,05,05,Coahuila de Zaragoza,406.2846878715466,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,06,06,Colima,870.8322491417966,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,07,07,Chiapas,2364.566996605962,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,08,08,Chihuahua,397.09540335643317,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,09,09,Ciudad de M�xico,812.5201208281915,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,10,10,Durango,611.1988675882708,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a,11,11,Guanajuato,573.9305144342442,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b,12,12,Guerrero,1374.9858743501834,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,13,13,Hidalgo,885.3741163485905,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,14,14,Jalisco,840.791144261941,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e,15,15,M�xico,852.2001432303405,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f,16,16,Michoac�n de Ocampo,865.868617288751,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010,17,17,Morelos,1116.5296180842918,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011,18,18,Nayarit,1228.7973183737442,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012,19,19,Nuevo Le�n,670.8048855016835,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013,20,20,Oaxaca,1855.9111404645632,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014,21,21,Puebla,1158.495234849962,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015,22,22,Quer�taro,659.8173783149748,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016,23,23,Quintana Roo,1354.412828493076,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017,24,24,San Luis Potos�,707.979927754094,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000018,25,25,Sinaloa,578.3266284501514,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000019,26,26,Sonora,341.894896645668,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001a,27,27,Tabasco,2050.8122463272175,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b,28,28,Tamaulipas,880.4065731386806,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c,29,29,Tlaxcala,881.0759187002332,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d,30,30,Veracruz de Ignacio de la Llave,2147.8277676889525,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e,31,31,Yucat�n,1131.4121576328225,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001f,32,32,Zacatecas,423.9253852070863,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
