system:index,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,CVEGEO,CVE_ENT,NOMGEO,n_year,.geo
00000000000000000000,0.0,0.039281301037047536,1.1891520272916396,1.5557125133796426,0.0,0.08087603150508157,0.01743985510364218,3.6554230363167974,0.0,0.6885353278523063,0.9355239109227105,0.10064088149887745,0.20558346402588276,0.0,0.0,0.033519972533771765,1.4010124728287232,0.0,7.478496585314095,12.607289790205902,2.398232668454526,0.0,0.7210675769031161,20.10126513131073,32.353747378455466,20.89182828638598,30.124885153029936,3.604771069686649,6.477038618501856,11.881343891855638,17.017130141245975,0.2329092120308121,15.064359772504762,35.99679440238176,7.576158417041938,48.79632109873161,50.6709313027656,15.839300348071491,6.351384036542746,2.33785785023349,23.366308360799042,4.648587151756955,4.892528319977597,4.0059901200171435,0.16628609717209714,0.5851821632766242,0.20738434741417808,4.880349685729195,2.131234093607881,0.12502274935538826,6.2682495641642735,3.368880103250775,01,01,Aguascalientes,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,2.0554117255477267,0.01640716033884182,0.05884352221512119,5.632936389574018,3.0802959263044607,1.8018979152700327,6.033690926547815,10.52531905517379,6.6335702233958465,4.880459340194498,2.8014931118144144,1.3721511068087275,0.9372065292913441,0.8214673107555401,2.602731874690678,0.2767662406007536,0.2946935092985006,1.1826717063324885,0.054953099758924324,0.0,0.021449561672094046,0.0,0.13293454124383033,0.03603039642380052,0.008612687951511662,7.70484019202671E-4,0.059221524836055785,0.07515332446424214,0.3718533147869526,2.191925448214274,0.1140642834166407,0.21644157700424443,0.04517847321242247,1.0416273231577804,0.06851974608034221,7.751773612057538,0.30359542940483547,0.42159014677100154,0.03518875725770408,3.5703977472241926,0.5803989740895958,9.36632580753482E-4,0.10298921650442701,1.3499170999305932,3.5059052161133093,3.5843928002065994,0.07829086037621992,1.9145210265867654,1.5173017897255043,12.242088689784204,0.5620705470713085,3.57185615434169,02,02,Baja California,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,2.3848884500854415,0.8587600923094637,1.3039219758289682,1.6320123646243185,1.489002768322775,0.4895515786634974,0.5853492734112985,2.125229204687491,0.21218191190386954,1.5278063317387205,0.8839377542193966,0.14710660140527076,0.06606110285528216,0.058993003492613105,0.21796380866280918,0.046048059240274615,0.02779018267395392,0.05882584221684132,0.0,0.009825869071557164,0.021897405589443624,0.0,0.016104731643829886,0.0040680536839378615,3.598510202229408E-5,0.006324699422057762,0.0718068388887568,1.289325094883676,3.453828573974059,2.7062358341252923,1.3866041347777978,7.947044467476109,0.7072202855418142,0.5818761802587022,4.748356451638244,52.221491360660465,0.19921012672149668,1.0769732516268204,0.32543367144934565,23.566431046167846,0.8687311736208959,1.6272657937884198,5.202488872458864,0.0,1.060753472065568,0.4529768544352395,0.004661809517586439,0.43736924201847216,0.5461977004110363,0.6400861541256814,0.10875209000623869,2.920434077288622,03,03,Baja California Sur,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,0.4141681810790678,21.169444986540242,15.693809641654273,0.021669082630861446,1.5358514388704394,6.412543700767948,5.005774289963008,4.66798942882764,8.494731078596562,0.6393257009239101,1.4337239618673558,7.717731728177506,6.430605327434165,0.4446640068209051,0.0,0.7517725627602261,9.466560035854258,14.635832259352712,34.393966997465874,10.077690321733618,7.327115488504659,15.37673453690607,32.14035044904457,13.155176412279063,55.28749372359698,33.250279714126584,75.54347618815397,33.47995313645349,17.894258352986014,40.627991955177144,14.292376729372982,71.10465800647609,32.14558546325905,41.50197816099358,73.31208762893709,32.57751244608869,25.958442062279317,48.51208510195598,56.33753225716755,15.996189247917817,11.802829608002519,13.45945778728769,7.765129399570179,65.33434969461771,109.33953228690564,0.30205926668464755,0.01139584792470645,1.1532562170189433,0.48315927573747236,0.09191215537582363,15.593037215782793,47.79817864946058,04,04,Campeche,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,2.6078397814577206,1.1217120980430688,0.4538107083038314,0.09452213365702172,0.39228616245741044,1.832470567814416,0.8731043515907073,2.228012435545966,0.05124643646998744,0.5355158665848747,6.186856801755527,0.16640649315585684,1.1864504835623109,1.0919808428601978,2.524130176045354,1.4364523987009035,2.806327964043858,8.914227726287843,7.849740755338365,13.821538656127563,3.0011812206192685,26.435033496465024,6.583364376095434,8.752829223633162,31.397763160001492,3.0384449192575613,3.140147733804848,10.601819808642288,1.1029237442991984,2.867355402533924,24.7694034836347,0.7859972469473377,16.10817412939912,9.19245922541328,3.9473837527481432,41.05875353891684,29.297456280845992,4.687449462558437,3.496674830880725,6.767289565413454,6.646356383171287,8.224785177369975,5.427949451786678,4.776707118282523,0.0019510155171518465,0.7408839085876952,0.045238999945911185,8.172192958824327,6.215721351476818,1.304765230665627,2.413592771156287,6.83790204267061,05,05,Coahuila de Zaragoza,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,0.10604851842044442,0.39913870583816746,4.018834780251789,1.292832189236136,0.008582084059173089,0.0,0.06193970159647939,0.0315072248782097,0.15099652254324503,0.02438452614138714,0.001653921719664803,0.0,0.4883325102361314,0.3889438305067078,0.0,0.20883147643916994,0.12609128989743368,0.0,0.020588409998235913,1.7188371084932523,5.049091665455304,0.0,0.06253304032379396,4.917068356471216,43.12636635595805,46.94265870269116,36.2544615255412,32.78767508168879,18.164765886604396,27.435140507040188,36.35774454417638,19.727704695995698,16.696257171438507,47.59421021659689,45.5678959535567,26.558028831537566,40.224807604542114,29.182828809476206,54.383841167840885,22.309771222164912,61.10263076391243,26.840701666315816,92.544114350141,14.853068802515603,0.13777796926825137,0.26004181991741787,0.16859920384597704,0.021211059281588875,1.3402804698321404,7.163741456660823,2.6318867109676156,0.020104121435813006,06,06,Colima,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,1.1476140622945317,27.039751132837893,11.92107451518836,1.272777443571992,7.367568463856791,8.78486261627661,2.32687526527788,4.193950936468524,13.185778005220639,6.049640157958691,1.6827497428839877,6.114274748332776,6.04428370639219,0.5387281221521539,3.934533306096753,1.3893008553292652,13.7773276431084,32.84979897371914,44.38835152156461,57.74839581304598,12.462843236598136,24.48878778480108,45.55461059885521,34.29029854469882,100.22693505165859,61.41208381272053,76.42871842632597,57.61479365373588,18.705273117863417,34.18312124226635,46.45232084736335,45.9488220151587,36.40594324557554,78.44825020618444,67.61304077482761,49.251720704452765,58.00161584288981,52.05709388986128,106.77444333707554,21.77043806791394,42.192420817998794,42.86069779069764,20.155064212724806,73.97313732570898,71.60401598034898,4.314810014377587,1.3601551379874317,5.6995959292274225,1.0684693361436153,0.1492366637944907,28.224728108914384,26.493678761455552,07,07,Chiapas,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,1.303891777719354,3.0371368492952096,0.17375719193928124,3.781890029879415,0.9232199939305927,1.4361742916168367,1.230101182374102,2.303756988608011,0.3899738803852806,2.937414751090424,3.192464914700526,0.8889057813839201,0.5759803758727782,0.09361136992783273,1.0382327685391746,0.8418629191406801,1.3482850817266407,2.095132326918628,0.3196943393797382,1.1625202432288282,6.43623557403777,4.973190381655927,1.5530364075376968,2.05627131237577,19.057555544401296,15.439312845660393,30.04103859461786,17.343001705568575,15.379924924944776,17.79056908300399,36.31491986362515,25.416420080677938,22.42758353015435,18.937890931836563,18.3041749702269,16.001332743453506,20.999412816243108,14.09342239768567,1.4456566504031299,27.321755244011484,4.071873493855659,19.45441813413355,4.4928593117363045,1.7260310291781749,0.43697353900439834,2.080393592112304,0.0013321808173983837,6.069816685332179,1.4398689657614296,1.22978991651969,0.040364913948080804,3.74452578003881,08,08,Chihuahua,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,0.0,8.01040793252166E-4,14.274715328165545,0.0,0.0,0.0,0.0,10.96066557326807,0.0,0.36704630540424277,3.2021851589297534,2.5019580659417833,3.4053457991509233,0.0,0.026240347130884457,0.7201168391407263,7.965194172783773,5.81485291584998,0.07502875090884112,30.005632020715236,9.460367185908453,9.49243994831383,7.169734765782332,6.8960255242902395,39.72617515475286,35.561498474776,56.72762126256973,14.570571957023985,24.266033484274853,20.280320424140225,20.71801616601227,39.60624260132936,27.66123073708384,23.63832412651014,56.719724950405684,19.971698733333564,106.88892025316548,50.26998624799448,40.6425997343069,3.60776692035,14.569823406308812,5.67833127183407,17.109363839941093,31.127288961569008,1.453851123984839,0.05638406882950611,0.03378555244221955,2.9209413351923734,2.510318733364671,0.0,5.47525607681808,0.7963505535133746,09,09,Ciudad de M�xico,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,3.045972853547517,1.752025901116065,0.2775289401661346,1.1100637384559098,0.5886144966687671,0.8347978172144427,0.9669663790845592,1.0271594760787293,0.5463037587559557,0.5781866806728465,2.4681656489439034,0.15484755858778976,0.9306587892173324,0.6736202096106503,0.7962735506025425,0.1485123786886846,0.9388365711003344,0.6338830466398508,1.729267006727562,3.947024567780187,12.202805815363076,1.9405385306407053,6.419453779975657,10.220051112739325,29.198529607295306,42.63962603205556,22.934382544347795,32.28935200499162,16.52608275693765,15.282711116117497,44.29908212847718,10.554667097477573,30.846680216045577,55.89551238081767,17.96660684732528,54.6422306314359,33.179330148027304,27.589230778720516,20.028755165497333,21.90335625067215,7.16885890970424,16.67081716222307,29.984005425508442,8.915411048118966E-4,1.778798866089957E-4,0.07058208551697456,0.028652730770572118,3.2154393605197704,4.537913867179025,1.561409378978216,1.4818124933512438,6.698948883349235,10,10,Durango,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
