system:index,01,02,03,04,05,06,07,08,09,10,11,12,CVEGEO,CVE_ENT,CVE_MUN,NOMGEO,n_year,.geo
00000000000000000000,8.648262142736892,0.46395710487404934,2.0124245898076407,2.7934376642573153,10.083408367306088,106.01463127911151,56.16577870673658,141.90036543140926,96.22366569735655,28.559323314282537,7.028517397800184,6.1725952528792325,01008,01,008,San Jos� de Gracia,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,7.721400129570586,3.09417815751813,2.0648816857057057,0.6643986056272332,8.713820515595332,71.6172668217807,45.00117040981365,122.42195177768983,63.45710623247046,23.288413797928364,6.451780002742273,2.4038832917241066,01009,01,009,Tepezal�,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,7.885143464435592,1.555859402246827,1.7409684719017882,1.339458430837951,9.16018852343752,76.25521481345075,46.69642364454949,129.20141171488797,69.04774281233902,19.79623799464907,6.4676317375799295,2.167771221127477,01007,01,007,Rinc�n de Romos,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,8.675535015034043,1.9913734336952107,2.2989052970452475,3.1396303873010636,7.478488413645413,86.80953645813878,55.89998225449573,124.55786060358021,76.7951901369617,21.6769577169876,7.225988852849861,3.723990479948021,01006,01,006,Pabell�n de Arteaga,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,7.7511577120415325,0.0,0.5593462906930998,3.407681345212222,6.008725750462298,102.04473584525493,71.01696363227296,111.65390972434886,107.74365126990759,32.28517320094309,4.313175519800165,5.651244278035065,01005,01,005,Jes�s Mar�a,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,7.903627236192725,1.2465673874629262,1.6620968632900253,1.4991481090458143,9.209604713183834,69.007629343246,42.848025634095016,117.98664299506605,59.66126949627071,17.70313465574184,7.056912091511299,0.902249429756677,01004,01,004,Cos�o,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,8.037978305486414,2.0650312419664094,2.475251806847276,0.7367094711743111,6.032489840315272,97.42222003273429,86.73621931128513,140.00554582982937,105.77087969927315,40.236806441717924,7.445811359200381,5.715164733933504,01003,01,003,Calvillo,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,7.64155369929182,1.0672055821593214,2.802652339189034,3.3818091813384044,7.267772949711096,91.17985477949064,37.694503958874606,134.1757504116229,83.13755947128546,35.48398532179314,3.1700377075410486,5.4291861517158,01002,01,002,Asientos,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,7.449107923663361,0.11294567126406654,0.6055409519464836,2.1171338800234207,4.937314308289355,80.64482480829206,85.7608885966034,112.25190212108473,107.35981653190923,31.22231407366258,4.172430012143264,4.352026441844651,01001,01,001,Aguascalientes,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,7.38326866952023,0.0,2.0496315931942806,1.189924237563638,5.69947715325321,70.24359030395924,52.101743203783876,147.19345568212773,106.3582193745846,44.156822063441,4.5849675406357635,5.128284027430885,01010,01,010,El Llano,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a,9.59883373146304,1.8345815352251618,3.230159761836228,4.027233741622913,7.03414137598766,90.93844490230664,64.63663420322258,124.49278730713436,88.97104187227762,26.835143499968503,6.932878298425752,3.290170592397548,01011,01,011,San Francisco de los Romo,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b,9.27649102939618,26.84826738806272,19.998886219213393,2.3283765658338527,1.6527808218189757,0.00250843619872614,5.396759718341155,11.285825492456802,7.743830111185724,4.475046739977716,6.833884142996934,10.969922021334074,02007,02,007,San Felipe,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,42.2125258615584,194.36768958458524,78.04277536731718,25.37842531636678,7.187502527615506,0.0,0.0,0.3643292964198265,1.9497603304554845,8.166837407754574,21.706315929167097,23.526326984525205,02004,02,004,Tijuana,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,34.10849220407492,165.08630416952914,62.506981866134815,20.912919387835444,5.639662459903336,0.0,6.848629162242272,11.447423794903846,7.37420159808203,9.924222817519642,21.174726392899228,24.14651117670139,02003,02,003,Tecate,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
