system:index,01,02,03,04,05,06,07,08,09,10,11,12,CVEGEO,CVE_ENT,NOMGEO,n_year,.geo
00000000000000000000,2.211657687027932,0.0266232333160174,0.007373006749204029,11.130761148852118,8.650671137204665,36.353209526090104,66.17754805575902,144.9843282163525,57.28041065751404,40.9417740575677,11.315379489723542,0.49230939094329096,01,01,Aguascalientes,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,12.52896394843553,12.097784955414998,18.527137315501854,3.3981131929979163,0.3612476268900308,0.20076725321292374,3.7998912342110596,7.878417977504894,38.019033925926166,8.122215115712253,8.625381634936058,18.289773719756486,02,02,Baja California,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,11.317056353123911,1.1020667459697517,0.7682578584976755,0.03373529879437823,0.06869580507851664,0.38552763326859124,8.174185836321294,34.63996360561682,100.9763517974949,3.4342126179455628,0.6899410511665479,5.997282837798292,03,03,Baja California Sur,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,54.26111952830258,69.90654633181633,47.29320553780471,105.03623001078256,160.2054757026232,213.1119597081089,136.77813515728056,229.60312330513503,272.83046521325474,157.1468876308209,121.11204735568248,88.24924155411716,04,04,Campeche,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,3.902119547620471,2.382156203009543,1.2424682495061699,11.929186684543092,25.344069025342353,17.298563168588984,14.067844507151609,108.41341567991603,53.04549866008343,25.584037143708542,6.377616331609426,5.520896410952334,05,05,Coahuila de Zaragoza,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,3.4429321463680402,0.0890612633963312,0.11286757897430195,0.9693690844221987,3.0144552830373916,121.72483635256124,159.44346912242767,149.0531217784415,230.22868039701274,152.90985708497877,2.3771923920159193,2.80977954671438,06,06,Colima,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,72.03005306545727,53.31087762208038,37.736362361094045,64.45043502928195,174.61549509390528,334.49201336730647,228.74286506991183,357.5355723892212,519.7329975128295,183.7775656841054,156.7935936481533,70.38628874556754,07,07,Chiapas,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,8.529337418007723,3.3892332629670014,1.612476273800705,2.433646066472175,2.8431311161027777,52.909313357916844,86.07063063745163,169.40344831379744,66.30735329686365,37.459983496141064,3.1090292336826906,7.3678339116164295,08,08,Chihuahua,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,9.651743230097958,5.386421648279962,5.358392250803832,50.864346617008486,24.80092916324333,133.38292090221324,188.22319634287894,167.55223259140342,127.80521072271507,74.93061524870048,17.733275651585643,9.967073123993163,09,09,Ciudad de M�xico,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,6.399229252906708,2.658490962261706,0.6802561693527116,3.8667271303117987,4.328431656526809,52.66975178081606,82.19230360621523,191.18994173530461,154.17962142881504,56.46864504385387,2.8293813824129606,4.390976538158632,10,10,Durango,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
