system:index,01,02,03,04,05,06,07,08,09,10,11,12,CVEGEO,CVE_ENT,CVE_MUN,NOMGEO,n_year,.geo
00000000000000000000,7.87943949606289,32.26837490778513,7.315799590410763,1.7871280379310053,13.83808933984094,23.135554672543346,104.51186851098878,136.42416201297576,75.3632241668216,14.10959492475254,6.3726249922675695,8.334262630995077,01008,01,008,San Jos� de Gracia,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,6.361874188391383,21.899805331765485,5.450662845894083,2.403854069935418,13.648401514911699,19.034614396981723,108.8248616759182,111.13641767764312,70.6199290988412,8.621644050127525,3.1256834509751465,6.468382477386169,01009,01,009,Tepezal�,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,6.321215095932013,25.0147673257598,5.308644926029473,2.247785969599728,13.368252701827297,16.41838081630562,109.23369139532014,100.85695163512742,77.18382745117586,10.500573943176635,4.044161183109194,6.408266037897231,01007,01,007,Rinc�n de Romos,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,7.669731576250206,26.898018996201277,6.389247661270306,2.6234049636182784,12.397060640648487,19.180283274238622,103.06669965832333,127.16828287798826,75.92820156690833,9.69322189256204,4.239092842863482,6.50908019877907,01006,01,006,Pabell�n de Arteaga,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,7.161193144678323,29.98774476497167,8.01629082239345,3.423729243504351,9.178352353426897,26.064788991846708,108.05334099858224,147.7661859807529,63.69460589689692,12.498763867794562,1.3979966297705753,7.216007887078674,01005,01,005,Jes�s Mar�a,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,6.270263060453504,26.23241627990358,4.553960308156145,2.0281073874333218,13.82609733128295,17.549510979610282,123.44967906382398,94.78040590808587,77.8846172941026,10.106514872594774,6.084901954807579,5.9689932184379435,01004,01,004,Cos�o,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,6.987915985928544,35.680763241798104,8.186229813252274,1.453204010274529,9.148231867429828,32.42500751818604,118.89562981303845,180.18582147317568,58.49232972618536,20.439972656541713,5.991496323206198,7.459152864212313,01003,01,003,Calvillo,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,6.568699167026739,26.71682025912575,7.123189177164218,3.3198294355132725,15.391028229928603,23.61918612713737,86.91519293411963,121.59902761350804,58.77098798218782,9.181937498338828,1.3649794559168624,7.412705187123967,01002,01,002,Asientos,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,6.428454987303635,28.242148685504826,8.26015461832797,3.517292989351769,8.308592775649542,22.03240794512369,118.78840799716744,143.72402984994022,51.224209491511985,14.82939023412153,1.0071295319895293,6.703692941250421,01001,01,001,Aguascalientes,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,6.123458517735453,28.084099520532373,8.269203666958063,2.45613007606429,11.053687495336098,21.664849424141483,87.01845162440848,129.96975298565812,43.71594246405454,10.336039188493054,4.33931669682849,7.2726647719586515,01010,01,010,El Llano,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a,8.348102027544313,33.028885404124225,8.687931053219875,3.1337594783421863,13.512374124480683,23.236430316874127,100.19774473870842,141.21867255292662,65.81490219140903,10.501199288275636,4.806561918899079,6.643517690689627,01011,01,011,San Francisco de los Romo,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b,25.969982731883185,33.055615402599436,13.699123708495396,3.747185219228462,0.6189134185432907,0.001378365606591442,4.245730960656761,13.147221187200596,3.4654391890994085,7.220953385605217,5.573495759415851,8.832000019366198,02007,02,007,San Felipe,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,76.41794640577274,90.2679738369057,35.40507097648296,12.466052878216754,0.6015561827375485,0.009618871947087883,0.28179157203148275,1.5254536927394369,0.0,10.742468023877688,9.147225284028462,16.992180992498348,02004,02,004,Tijuana,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,62.03301214905931,85.947911987696,44.583716060893956,18.37393052632214,2.0210547497057996,0.004940407754852768,12.15608235032648,19.011453710821588,2.8110182091391875,12.621811746217281,13.363834510027822,13.960738222862439,02003,02,003,Tecate,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e,19.683118298869047,31.39416940977505,13.77534902053906,3.59327919532911,0.5591922740240222,5.224321735631923E-4,5.227367625332633,17.09465548810256,1.654311710824199,9.538763970445846,4.708990571301301,8.40640058001164,02002,02,002,Mexicali,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f,32.70996401283132,42.240247364205665,11.534903803684097,3.6756841412957124,0.5322772603189849,0.003713422429748272,0.3812395853240819,4.770634943937031,3.810936315488755,4.889148804027659,4.04768908910112,10.442232075274926,02006,02,006,San Quint�n,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010,66.20983701546655,105.5919460396568,41.028718440977194,11.953008560756437,1.0592400562745123,0.0022234164295551117,7.440453924209328,14.909806619075788,3.9328066449895083,8.873737486456758,9.97971826931992,14.636367008799697,02001,02,001,Ensenada,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011,59.19490358193023,76.26243957331076,24.507246613237,7.826963435169849,0.3556696442028462,0.0016459527950244382,0.0,0.9088657430898662,0.0,9.992275989159417,6.6648128806494755,15.072216391165169,02005,02,005,Playas de Rosarito,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012,15.852877506569182,27.322012509140826,3.3754696911436213,0.38041301628643226,4.199194816943777E-4,2.465749311840829E-4,15.567564859345072,46.22819359787693,62.42688393297196,18.060554740390792,0.34579329509525736,7.935704254953263,03008,03,008,Los Cabos,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013,39.16148803289829,18.5531477050971,3.0862513645000966,0.18137437685609378,0.04904874687554859,5.53255605085683E-4,5.352162943488459,19.55843660445532,17.44006698615556,11.990430180833183,0.6505339934530477,7.845656073894438,03001,03,001,Comond�,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014,20.290510404844852,16.96342457136595,2.2232464453448673,0.156014774946177,0.0,0.007278357450638435,7.090842461459549,21.914104803897484,39.716679459617104,12.804112844791144,0.37679533444474467,5.8918488699342735,03003,03,003,La Paz,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
