system:index,01,02,03,04,05,06,07,08,09,10,11,12,CVEGEO,CVE_ENT,NOMGEO,n_year,.geo
00000000000000000012,17.265982139771545,14.85950108673636,3.2921940250925052,51.90155736869577,31.82765638327814,90.17849821248736,28.15891341269422,30.42400176846177,169.22857248766653,49.20709514174736,14.958351905918034,15.553830859941685,19,19,Nuevo Le�n,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013,26.725252556011334,13.076143621720338,17.108700409884133,52.80884446233077,66.80440068775988,217.59749694131233,87.03324711284615,220.9818788203325,203.58102715176017,321.3439208012113,72.98820754587831,37.04483121416539,20,20,Oaxaca,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014,24.33460710412943,15.328034982880432,21.243363812078957,80.0037311403321,67.97365766058856,224.62481702301187,54.11389872085724,228.09407041489803,173.29817480671906,176.52245466927462,76.20188672576701,15.28732670981788,21,21,Puebla,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015,11.707909343201116,13.409799836303337,6.8279954678846355,15.350778719826748,48.187979855017076,204.4327383805112,44.80015274953189,76.51638816548774,185.21847046804518,114.07522349335258,44.93503746780881,7.651895102792822,22,22,Quer�taro,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016,82.42941502864298,19.93218310579511,41.87982647779369,100.60621552968,125.90846159906015,251.88884877816724,99.15855277214726,162.33448792363907,158.01390680134358,137.81118781797835,68.37565028901753,95.11675976081779,23,23,Quintana Roo,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017,16.731608066767095,16.566486954622697,4.938017603232606,32.2484868214215,40.96080136250909,139.00215972905892,29.20979142324993,52.189399724595575,146.29347643119817,77.21388752602624,30.31633636438505,7.816196100112992,24,24,San Luis Potos�,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000018,4.636623282231904,9.843226342490636,1.7079515684799018,0.27470509082969546,0.12961492383052162,63.591979292648766,126.44507177157126,279.7609403557222,245.90224926114695,61.41276655361867,8.614177710759881,35.86116817758857,25,25,Sinaloa,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000019,5.550383817374781,13.248623444922135,6.226907425007248,1.26991487666247,0.8680341287376674,26.013233621749905,122.6390695383377,111.70111137674412,50.81348039403829,74.5729491364185,5.477883776036794,19.17834169601306,26,26,Sonora,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001a,375.33482352734734,81.97825484690706,46.77880783552921,122.06034553231656,27.84934149484495,110.57084204360315,118.10370866249244,165.38602370997853,210.30526154015416,253.7678661685154,242.72847965134787,96.53863056810839,27,27,Tabasco,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b,26.989388854127355,10.907133910051328,8.4334281863232,77.1292179891339,45.43503232675209,122.48937621231997,24.006939536946916,40.287831519187,170.99380503999666,77.64326962824117,23.510688998943607,10.693097311284687,28,28,Tamaulipas,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c,8.442774986572065,16.03665759088893,10.474749395343807,75.04345470459722,68.63711584988641,188.38662031708617,46.23927106327725,191.23516447564643,128.44823640716257,105.91964156866321,59.91860284579157,6.667469737706901,29,29,Tlaxcala,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d,105.16783172171455,47.64330447815381,49.42432513334944,98.39830025240994,33.618607188006344,152.6692200161868,118.9466229862671,216.45243691292526,235.9426030194078,399.57596745976025,117.41239316699445,65.11681912266242,30,30,Veracruz de Ignacio de la Llave,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e,51.06516753270652,9.331998684145432,15.157728202506531,85.34596635813612,72.76769074331749,163.28276873543277,101.88820783799837,212.14729015181908,154.45568137092005,72.88016500525387,41.719993047471775,38.5947927735687,31,31,Yucat�n,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001f,17.93238024700055,20.294159183613218,0.907680624450809,7.865232198987732,26.46843336238282,121.07504291502721,54.10118258714124,70.13443691996045,167.9520146877799,49.91815929301226,22.536242824857684,7.0922521261273515,32,32,Zacatecas,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
