system:index,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,CVEGEO,CVE_ENT,NOMGEO,n_year,.geo
00000000000000000000,0.06125923051100527,0.3596050181611727,1.0803983293013126,0.7103951090544424,0.0,0.0,0.012555654844758036,0.014067578471259364,0.0,0.0,0.0,0.0,0.08259809863291738,0.014650938020017611,0.048427591066262134,0.46774215158805243,10.524715376294077,0.0,0.9067895576673233,7.3519494578483995,0.37370805457225786,10.384814467278208,4.239027677234113,4.973174902229481,3.8808252436803277,29.848629170078212,6.054984476390624,11.324487783222118,11.24863928636583,20.59439864248688,26.548852355283906,30.766369713627643,60.62373729016957,6.754135986388356,26.958974258607054,46.99112363295771,0.12878770036736772,0.14129726346789143,3.351460672997042,17.14600405032623,0.19759588181745408,22.102965769045017,1.4952083563789886,1.1478318778899093,0.9928333180490391,8.871531837639889,0.303182456144708,0.0,0.04781675892830867,0.4226394176659131,0.02185321434906925,0.0,01,01,Aguascalientes,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,2.4652857727347186,7.1373952662002385,1.2445747730616539,0.7246449398326608,1.4568718239947367,1.8593853957301947,5.600235175468485,3.2553380212568475,3.3616419676026883,3.0753419534921824,3.8041357888616205,1.8897071182896517,6.489113630562013,0.7419293381927096,1.0679458205778276,1.5627713055591974,0.02607937679604381,0.24520058071995893,0.10373344266669188,0.005007989388647073,0.001906947489646349,0.0020758700782776422,0.003365852763817687,0.16152768957182925,0.015178247110555725,0.14951842598392717,0.16838672325095858,0.3406830362598937,2.2978363082485598,0.8631744355086015,1.94013290108326,4.6274623696607025,0.8425850973605368,0.46818571880788656,3.2883770174093283,24.775770015621177,0.0,2.599687895158574,7.866937825895781,1.8619171409010624,2.0609378970771006,0.6830121558765206,1.9686047089592709,2.9808091470206497,2.7323082029624723,1.0309663619183207,0.7342210133648464,4.706973935943642,0.34608037132882347,2.110812945226201,0.07994828033983285,14.02300388132939,02,02,Baja California,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,0.9172741385162445,4.549711991980505,2.406262739922409,1.572568102071366,0.08562902364158789,0.6077446064222419,0.20196487437679267,0.20601225274683338,0.3857168639355105,0.1417752223602002,0.026243291707419947,0.14380934257179148,0.08245816156063207,5.986522659473836E-7,0.02887838762577805,0.0025255418085938786,0.0012733938794856356,0.0257752563671196,0.00211113254915766,0.03897427605680608,1.810791808183936E-7,4.7782534848249235E-4,7.736207645168591E-4,0.10026538779043208,0.13222225533569032,0.26560589216350355,0.16861156964298826,2.1597251322026976,4.763094083457096,0.9169119215542362,8.00001415463654,13.445460000430147,8.592747135058,2.056550577517035,31.58682647688728,57.23373647537363,0.013260184105982752,5.771725171063036,8.655716900240883,0.4645768073790099,0.8726572788642137,0.23250359086424985,1.5347449779198834,0.048482355514610914,0.09050497710232414,0.128290009040921,0.21070131342464526,0.22202267548415686,0.4441365988184762,0.2162213594652867,0.048132267812952524,7.190215199098946,03,03,Baja California Sur,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,27.78510327785841,25.344511627189654,0.6596455820585344,0.47185904119603267,19.763807488021655,17.811989273204514,12.666131802919638,14.153683383660548,5.85905270178103,6.526368389675093,31.981218120270658,7.618620605258776,2.7299194793621053,32.58825134354771,0.5527022964862546,8.316589136384316,63.01863846472497,0.30123652701714076,0.29617562965493094,6.753012684845109,115.57236903257319,75.16881666802685,27.37524175387776,65.2807230466292,67.3217565090275,23.924975370703127,31.145454696977318,22.909330323492952,24.84632091618953,47.84916680410456,65.2030231698293,68.32918313750436,30.230457631517247,49.21358352931491,81.5831108759574,55.51300899778918,80.51786964763714,64.16465018219614,7.678701346643836,4.2235092823793945,88.79105725268117,61.61508919734032,2.517231898420029,88.01095966642637,0.1554017939724203,13.777885249299535,12.182268356807743,54.55319649082619,22.87525026364952,4.61375547025744,12.893872819706377,0.2986987988541061,04,04,Campeche,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,0.6444083384290323,0.294326787783981,0.8654910297807789,1.6834952534651684,1.8003669639942195,0.2831200776333487,0.1488998463470651,0.1497693150349093,0.0773656763176731,0.016995190731641425,0.019451829049146954,0.6640041677989418,0.46883256931871076,0.26704350223969436,1.3703573771260291,2.5249910198777044,8.023102760169124,4.337032673747915,7.041335777406834,4.4667178071500215,9.031162940101469,9.503175272661931,1.29027083371443,4.898716624419822,0.6980228276864253,5.558754532373357,3.5858995565730347,0.4753891805892862,3.1274880892635903,2.4360214268154157,2.9415022548729484,11.15038730113912,29.39516521271994,38.698692699397775,61.307607184698576,13.653200376180514,0.23267438875847088,0.3080033432944537,4.177365522001784,4.354695532777508,2.4111105326387343,14.328435598670621,1.525316801760821,3.2494689446284304,0.9298382086449447,3.555438701396657,1.1981560237505497,0.0070076467951603934,0.034093560733093775,0.8317609500100379,0.5727428544351597,4.493198725125956,05,05,Coahuila de Zaragoza,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,0.023759392131947235,0.699532336785149,2.3495990293061806,0.3700413881447656,0.01671447566735643,0.03592215985537094,0.026591080800803822,0.009487456273061379,3.4609079973863145E-4,0.0,0.03504668818836465,0.0778208907859373,0.0,0.14201911607113005,0.6361110124507922,0.16260843932781857,0.0286305165724578,1.3905648005160895,0.0,0.08490935131474307,0.7087170109745067,3.031871242968254,4.865698800696104,27.191067965984285,66.62745834245845,35.30978549142494,35.7638717637294,30.995134818200327,41.66177057902497,36.55191059073418,25.68437366755507,62.46439528082915,35.261325479077094,23.00256415629472,30.917189653850432,50.36458593868376,106.84203063734016,26.763659540810604,61.65363927763418,27.66976175434343,1.463668599057061,80.0330705674076,0.07139470754981347,0.075191393534091,1.4735286681129223,0.7302819905979776,0.060205815827066245,0.42852693645761303,0.4527753423696831,0.7856856273572297,0.14326804233252682,1.0375081221411913,06,06,Colima,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,36.55676157417605,28.257900229738805,2.818415987049214,4.394522430352532,13.166424332801318,11.588362491615264,14.441970985185048,11.361069741999867,4.614292509075952,9.165723544225127,18.28992218847821,8.063811614651682,3.2844103647867118,12.971631656175587,1.7069230698982354,6.601945255989442,42.14245507274454,29.655661834052065,15.00809767319747,7.98827482098489,80.8349188241215,84.71251487853455,77.25993326164915,82.84552977797944,113.50172562667174,24.88938997888898,58.65484785516267,49.40021350584789,51.030911709933065,60.16708596892912,56.594361126766174,108.74559586833577,66.48551355375152,88.13063837448658,133.15387587749316,102.7571092142372,165.47873802899335,114.60120497378595,45.036095622109606,12.128127137257405,93.67526875078454,64.95637868742791,9.14920291440437,75.82859945066184,15.505220310722112,19.808463694077947,13.809662270102224,69.54798202050657,19.503095793076962,2.75154119596068,7.780315675483144,2.8014802835925465,07,07,Chiapas,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,0.5568362491242876,2.4399744668236867,0.14141259805186457,1.0678960327896916,0.8963177320576182,0.22923607430025375,0.8119323297642251,1.420914853207832,0.5685168943872475,0.04431218151311202,0.02025782747772535,0.2905327173048655,0.7469440483671136,0.41393671080684546,0.25708432142382004,0.7062537859695265,1.0423049215445677,0.8611433361796119,0.028325942506532975,0.6804091681697595,1.2653153620487325,4.427799686358031,6.505768044747494,9.405511081030742,27.308775348515095,13.794461098773658,22.644733813539297,10.292940074938357,16.226545335136453,28.378708261495703,18.802195646566794,27.663255913823658,52.55676921707514,55.95061541617534,41.07135167303153,18.495640215103872,6.463350512055263,7.556306837169094,8.756567824315885,18.10341922627605,9.433311217635747,2.4300102328748507,4.286218146767197,2.079386813189256,0.4141352509116752,0.967939910163309,1.0669628016176185,0.3552022629795852,0.6597769288939113,0.5946038048668975,0.08722512534188749,10.16607110963145,08,08,Chihuahua,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,5.490445817290168,0.10361500909611181,3.3207885869494054,0.7368938167622734,2.35854778883291,0.015411648762692447,1.2212916435559977,1.7911705671283606,0.033069260846504654,0.4751165258108403,3.2184362961457524,1.631770168000736,0.0,0.0,4.988016718101383,26.028386235965776,19.847943662941304,6.188902294249582,10.522595623212075,0.7988066452493876,7.1082653317664235,4.80823756473863,26.97520166329474,53.45263276123474,33.66009423353488,41.75076143051926,41.573890891372436,34.7912497510974,40.20224266859968,44.57416554946622,23.959292365060453,61.35140454025897,41.89167774967794,20.545750293106483,41.735662732428175,24.014727072530672,19.730155160928412,55.672334237611665,6.456439162515703,4.669820886879504,0.0,49.164773297029356,20.38125837228117,5.9495805237250945,2.373438775466532,3.240799626868336,5.852585018992714,4.39772291246501,1.2295496949065283,1.2792174702551222,2.113525689941601,1.978691755468367,09,09,Ciudad de M�xico,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,0.2730637326394953,0.5309578805092694,2.1341243485994976,1.7691070471737407,0.40730232292107693,0.6867171360790718,0.939206398166151,0.6249093823460584,0.24089072186331942,0.03304088364398153,0.055978267002202965,0.1884030660871695,0.2886722858476163,0.23688967466818034,0.6529248594173499,0.24411871545582778,2.6264813654057746,0.014450896260627196,0.21642093153739791,2.3153959237195583,1.722783271506983,7.735048387457885,7.264627188185993,10.095659796137078,13.9793242402754,23.1682450145309,13.15794650914392,14.700915654896058,13.70076055536897,31.09884785755972,25.81310048796741,31.704912603617522,45.08636732067133,49.61256676483065,87.30475443726084,72.71196415498262,16.642217715991666,7.682147607653238,20.109454097163653,22.39044052301276,2.250386094965554,16.298722144494917,3.705479742614379,0.6239403220420423,0.07921654937035069,2.0579393571947406,0.49316708881331295,0.1068749383235342,0.17674193590733822,0.9331946416582537,0.16691192195931703,4.800041922034506,10,10,Durango,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
