system:index,CVEGEO,CVE_ENT,NOMGEO,mean,n_year,.geo
00000000000000000000,01,01,Aguascalientes,480.8945103651459,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,02,02,Baja California,172.27944042935124,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,03,03,Baja California Sur,176.87471811492733,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,04,04,Campeche,1154.624628288426,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,05,05,Coahuila de Zaragoza,292.4112533393999,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,06,06,Colima,857.2569277775066,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,07,07,Chiapas,1623.48773234996,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,08,08,Chihuahua,392.87701266038044,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,09,09,Ciudad de M�xico,991.8156576852851,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,10,10,Durango,555.538860171352,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a,11,11,Guanajuato,551.9701802284507,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b,12,12,Guerrero,1043.1896630293277,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,13,13,Hidalgo,750.704727898556,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,14,14,Jalisco,820.4710626677531,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e,15,15,M�xico,923.474017334109,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f,16,16,Michoac�n de Ocampo,831.2467290709689,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010,17,17,Morelos,859.2768968863805,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011,18,18,Nayarit,1081.489393305267,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012,19,19,Nuevo Le�n,482.79077471190396,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013,20,20,Oaxaca,1125.5220752852545,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014,21,21,Puebla,838.1523892515851,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015,22,22,Quer�taro,628.0450671462011,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016,23,23,Quintana Roo,1050.5773994336434,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017,24,24,San Luis Potos�,590.5384351230688,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000018,25,25,Sinaloa,717.9615698094252,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000019,26,26,Sonora,428.8694869265053,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001a,27,27,Tabasco,1636.5465490125748,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b,28,28,Tamaulipas,714.3945176870334,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c,29,29,Tlaxcala,745.5622549357656,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d,30,30,Veracruz de Ignacio de la Llave,1438.4211342520246,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e,31,31,Yucat�n,971.1810074393993,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001f,32,32,Zacatecas,463.48869159454284,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
