system:index,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,CVEGEO,CVE_ENT,CVE_MUN,NOMGEO,n_year,.geo
00000000000000000000,4.433482927330536,0.0,5.328001363518796,0.5302167466448243,0.0,0.007180114023058168,0.0,2.639676867475981,0.0,0.0,3.1375758228833126,0.0,0.0,1.3011997834743911,0.04790491597748,0.04318457634359568,1.1238849763624799,1.0482325572348206,0.0,0.06152930946107515,0.0,5.899861208213932,11.988789197781108,2.502022288470501,31.5954052807432,4.94493062124958,24.931206428563613,18.32022114212932,36.352599391742466,29.04107990073766,0.0,38.93674066469824,15.807227087045378,77.64356577384142,48.04428868462837,18.45675588707763,12.542002878416973,0.06384762267047064,14.979008337944165,38.16107976020057,8.033798238693262,7.535116596616429,30.125090640440266,4.77410992156075,0.21191456325865238,21.888848208964934,8.50081201717028,3.051418872923425,1.5033678337701917,0.17745144657583917,11.90651771827445,4.989143043419563,01008,01,008,San Jos� de Gracia,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,7.578860700965102,0.0,0.0,1.0490535947218544,0.0,0.6543797577768635,0.0,0.3395077403992746,0.0,0.07243773109494979,2.657538214551833,0.0,0.05452717093095177,0.9486041761060546,0.3989685090094129,0.0,1.085015116759563,0.98462684913743,0.0,0.0,0.2732534730912176,5.7091097762652625,7.117270637398927,4.07250166951869,21.91127415977775,2.483082186249015,15.02928912173372,12.78329841645083,21.264586893847927,13.392536543694629,0.0,26.591300403248685,5.772135859811324,50.91377814848719,22.92714289707127,5.548724850038006,1.01428632423073,0.8288487513130959,31.510304733499254,26.942116181554564,0.8104145395646402,16.839170161679657,7.868811299293183,0.2578519343293732,1.7792274166224142,20.49257146487797,6.682510001598379,3.454622559763855,0.0,0.0,7.821716349347095,9.596504041044568,01009,01,009,Tepezal�,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,3.403717078693854,0.0,4.586387191965424,0.0,0.03021439508585671,0.20738112213119214,0.0,1.1824059112102998,0.0,0.0,3.4314898380446017,0.0,0.0,2.3123052955619667,0.0,0.0,1.5190934107477099,0.969594387209886,0.0037032398117095707,0.0,0.0,4.7048940915538005,12.429177422683251,4.924486064518573,27.912790305924,3.9097437850173584,33.42053894999796,16.809635682386638,37.71841960849809,16.061036550502095,0.0,44.67074378114297,12.675517081163362,52.1657686729591,31.450282032436707,0.30947704548506794,0.9277638327531519,2.9039992920386,15.438949887017362,31.178505864100284,0.30177317854326574,20.226123553476384,18.25493341998327,1.699249011818102,0.12274847827820572,13.485322755138855,8.166408329985336,2.5546344564642602,4.441219600465609,0.0,8.483973531699903,0.6991592614903491,01010,01,010,El Llano,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,7.35360282485925,0.36681473660237585,0.5648889724876502,0.951527214744716,0.0,1.2797438644571983,0.0,0.6433626594666911,0.0,0.0,3.9237582623765697,0.0,0.0,1.989321545055769,0.0,0.0,1.2170462256136914,2.2485165666897324,0.0,0.0,0.0,4.894890443213936,10.901570379926936,4.482666021018534,28.576987262489727,3.3525506051612908,26.257622507397798,20.823837170708916,39.22197309628274,9.391276932071328,0.0,42.067519326040276,19.024169094739992,80.01946375825258,34.875216177752115,2.0415208146795876,0.0,1.8105805452587538,32.32461091847096,32.20647793988966,3.4151018115309064,20.50760394431241,5.458532745398364,0.00801703382078498,0.5056988446457873,18.51357208144426,12.16656271616618,2.431904518681437,0.5258620911817335,0.5303036325571993,6.593197186787924,6.450171671253193,01011,01,011,San Francisco de los Romo,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,5.632327743560224,0.03865028399463463,1.5452230016709103,0.02241723565438086,0.25967885680715747,0.7768080623243638,0.0,0.833034745577912,0.0,0.0,3.3515148833365602,0.0,0.0,1.8845361607499866,0.0,0.0056602978698749975,1.5613444479579328,0.7936121316846434,0.0,0.0,0.0,4.326114924184326,11.494727481761114,4.492492774248233,28.096498578570646,3.765883402020569,29.765133951856424,27.309449157900545,45.86479751569435,28.579847626442128,4.957744829729341,50.27184268833348,31.7231932212579,59.967634526315024,34.131204867235525,1.47713747111929,7.283729898242289,0.016097706208114362,21.940781159180638,36.89495724355415,8.96094668141391,21.977182211175865,3.705570537882845,1.8791189889113107,0.3080056132638486,13.347600372442024,7.246936544201309,1.97811913324158,1.4160425206002685,0.6807982201974963,7.701253994815721,3.701666508298104,01001,01,001,Aguascalientes,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,7.5414044936255715,0.0,0.406862063306134,0.4547698219617209,0.22592757654383905,0.35988936545403033,0.0,1.6068697162881131,0.0,0.0,3.4450758498616345,0.0,0.08245195335731276,2.772116961626988,0.23911202406980162,2.7123525988250424E-7,1.5047809491870212,1.1403164641401635,0.04041034996024963,0.0,0.0,5.24623379273628,10.40609381940307,4.253924525687585,26.013368252040898,4.926496624558923,23.45350105588029,8.839936217350692,23.545875363621295,11.554875013111086,0.0,34.07794651006296,5.851677905544036,53.288326162923646,26.400227955298703,1.5056729417506276,0.3191677527699045,0.7177344932788757,21.49353653958174,33.43448229853701,2.944971482298239,14.650429296493531,9.991363623471768,0.0,0.1337596988774897,17.56664801467441,6.2320846803789225,1.8920697482136213,1.4473483591060332,0.24583174426381185,10.141371796770798,5.913226616479519,01002,01,002,Asientos,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,3.2527991687719733,0.0,6.7513446716702115,0.0020351792322094373,0.005361811134610824,0.0,0.0,2.0893158657670923,0.0,0.0,3.7039289600117864,0.0,0.0,1.081987781092942,0.0,0.0,1.621021762082495,0.9132928953221516,0.0,0.06415085132067287,0.0,4.963147300731911,19.7275142182062,4.597006720706732,27.4068371250722,8.443524583538121,26.037689818002374,27.730229515517372,48.204039764473094,47.86129655943504,16.150279167911908,51.584377853776076,20.549008373803094,67.3905285885375,54.83927508926712,30.994955122893685,12.062636828929943,1.2787359262496014,20.527428757618345,59.624761479368466,10.817230666932169,3.216844656367965,21.672417725051297,7.635851436141763,0.976171476258758,22.119143349343716,14.753817661831668,2.9003778749809714,2.1698760988334773,0.6278253005533332,7.920554798698861,3.2283521275602305,01003,01,003,Calvillo,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,8.242465378117647,0.0,0.23289767634321024,0.4451079492855409,0.0,0.031438895122743754,0.0,2.2801336032131116,0.0,0.0,2.241848580039011,0.0,0.0,0.4560063007047446,0.25669613758319265,0.0,0.679853817368504,1.7400249814608075,0.30801524174508277,0.0,0.0,6.291602137231996,10.13043993606163,3.1069103068040276,20.686083408210813,0.17598510483549681,17.656118344923634,10.824704737208338,17.70208232984105,21.175373003255352,0.0,24.06041113942756,6.284428499191473,36.84360663545427,21.327787260284698,6.9884693028648845,0.8441951759291203,0.0776552901251156,38.76777910596491,6.126826758098266,7.0427460263980155,0.964908668935931,31.354062716868242,3.234068929201302,0.7373932485235034,30.005357269316182,5.411204822071872,2.3544857215544357,0.0,0.0,7.217390544422946,10.235761398140196,01004,01,004,Cos�o,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,5.340326284888175,0.0,2.2697199025891313,0.2267502321527939,0.002015366471165306,0.2869212043216124,0.0,1.3932754459979813,0.0,0.0,3.174600109098424,0.0,0.0,1.6681744839673172,0.0,0.0,1.6890055746681842,1.5245284163480468,0.0,0.0,0.0,6.876068636601901,5.552262458234519,2.8427661977985275,30.569242242993365,4.927950787533597,21.714629509813342,23.68590724542803,39.89142499841463,32.5590605766673,1.0847581263841315,37.33337655101534,30.969951418811878,77.83062688680073,43.87880560284326,2.959956427148882,14.696531083351589,0.0,13.23840506424107,47.83243307756248,12.487526624942058,14.243768868859693,14.328841521124204,0.6099191101882157,0.1476463348445773,14.382630413743541,10.606792160929897,2.4873478371347026,0.45047490824749686,0.45482836832842516,7.07283320381132,6.739743145370823,01005,01,005,Jes�s Mar�a,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,6.023319486168937,0.0,0.0,2.6649132093960515,0.0,0.546973746654881,0.0,1.1715130313919604,0.0,0.0,2.737590581397429,0.0,0.0,1.1551769039241826,0.0,0.0,0.8338343297019264,1.8313804045025064,0.0,0.0,0.0,4.421617644039134,5.6253196744848815,4.013952015924627,27.86913515537355,3.819132645072269,22.850752492330624,18.03962383561051,28.44905065332409,17.02659370668994,0.0,30.284828232076464,13.857176362559459,76.5434082759295,32.953228714639756,5.917546780078442,6.080196474582579,1.6847408998490456,22.00569719651673,39.537911359635125,1.967397932276626,18.087954914011167,8.034780865264839,0.164097382617091,0.0,17.77276364988236,11.09791688700977,3.1993811641420633,0.0,0.0,7.280199091828925,8.791333194239403,01006,01,006,Pabell�n de Arteaga,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
