system:index,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,CVEGEO,CVE_ENT,CVE_MUN,NOMGEO,n_year,.geo
00000000000000000000,1.884451100018875,25.348924050350725,5.044965122978589,0.0,0.38682034717373115,0.0,2.08359370349245,0.0,0.3989013414466247,2.672364106755953,0.47734752061555713,0.0,0.0,0.7213310557518076,0.0,0.0,0.0,0.0,0.0,0.0,56.15609000264864,4.099909361287233,0.0,13.770300030463282,6.4082446387468375,59.995574223419396,32.860567279489295,74.65001421646129,20.56391893610558,3.815009110633051,28.664305948831313,70.12795330000561,22.679297172735314,0.0,1.0616168698941084,60.606369952993795,44.44390904339833,15.935123939920919,6.1219191908958885,1.6417879906060886,13.926202125196465,16.031602289179254,7.663667658648293,16.947463048539696,0.0,0.0,5.361165103784938,1.0184403244723765,3.7473465080955917,0.2565138494521227,0.0,1.8685309075255558,01008,01,008,San Jos� de Gracia,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,2.3128657609238705,28.96926728197482,0.20321507272025,0.0,0.0497104533336866,0.0,0.33757548099667023,0.0,0.0,1.8686343015880764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.41950199800894,0.0,0.0,4.321678786390591,7.830933977474285,67.68798473639976,33.91901740551225,79.8371259805835,15.682165371053522,0.0,20.395147993621023,53.43268757174983,17.49480076494682,0.0,3.7005898359603555,45.27128478422769,28.47134316180537,24.23538681644567,0.0935172788305941,0.0,19.018093308522932,9.95862682725657,3.8158454389632004,7.3591031125638295,0.0,0.0,8.142469630271327,0.23776178979344095,1.2912269842791593,0.41028605395040324,0.0,3.121151631607174,01009,01,009,Tepezal�,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,1.9933008521158173,27.478169264391322,0.0,0.0,0.06686576250542373,0.0,2.036432184438241,0.0,0.0,2.1021142796637613,0.0,0.0,0.0,0.0,0.0,0.07624801773923028,0.0,0.0,0.0,0.0,55.16963070521304,0.0,0.0,5.785688620069532,8.394201780724698,61.40761622850234,33.33290157153884,68.38714933593597,17.243988837878675,2.620379880601607,18.587575415392674,52.832715121485,15.145863627028296,0.0,1.312274436344727,55.133206138559885,31.347820254516158,21.974727269731055,4.9014086745980245,0.0,13.096166192211053,15.994544552369252,6.1565368405572025,10.693767250858407,0.0,0.0,6.405063116210658,0.6770182913810795,2.2871313801924584,0.3517538595794216,0.0,1.7926599837114017,01007,01,007,Rinc�n de Romos,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,3.5062949540317563,28.571834899422,0.45526450882518044,0.0,0.0,0.0,0.19715998241418098,0.0,0.0,0.9691196822096977,0.0,0.0,0.0,0.9396776140644885,0.0,0.0,0.05621432961884493,0.0,0.0,0.0,42.866370650282825,0.0,0.0,8.394686438282084,9.435035343697889,55.87282562767429,33.48853771529044,74.73996199516843,18.97832315699116,0.0,24.145517377244897,52.738278500580094,18.25448354700068,0.0,4.6002221403655055,55.17268436201409,27.079587742543232,24.726213167643962,0.0,0.0,18.755024238739356,14.687706561225879,3.075951925312174,13.297292068407131,0.0,0.0,2.9229113786386134,0.28465509347360995,2.5493709844495536,0.11060289903120561,0.0,2.614466248226327,01006,01,006,Pabell�n de Arteaga,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,2.269516340422779,20.864368179368586,3.8276695885543206,0.0,0.0,0.0,0.5759366781611438,0.0,0.0,0.0,0.0,0.0,0.0,3.5566437398886652,0.14382565398371783,0.0280038394280264,0.0,0.0,0.0,0.0,41.33589678384876,0.5158754219371788,0.23959063311790757,11.383814667249172,15.766513159916373,61.80010519377135,39.33144843738136,62.57748920252751,23.63632695854935,0.2440241949168351,35.13206082918049,49.0070175760766,15.346083580488813,0.0,3.820072166615027,37.71792469235591,41.12576824346752,18.05915797939249,3.556412644744239,0.03832630992894518,13.406968185047253,17.380288403517866,8.549406699350202,16.726018474025317,0.0,0.07903208969105983,1.3621941674384184,0.265039382980166,3.157124330173974,0.6674136209690325,0.0,2.283973571362508,01005,01,005,Jes�s Mar�a,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,3.26083634935925,25.941955035229874,0.0,0.0,0.0,0.0,2.4229420383490448,0.0,0.0,1.7889245444178163,0.0,0.0,0.0,0.0,0.0,0.5873112265718279,0.0,0.0,0.0,0.0,56.80703063377643,0.0,0.0,6.837999371673531,8.316754009192909,52.63062491855015,29.512813396251673,79.95183929032235,21.00309722499376,3.578577574908523,16.213350737052757,57.092991781108374,12.850801960528951,0.0,5.434452898089542,45.709530385559944,28.328649559627575,28.685144807761638,3.46817437119703,0.0,7.690539077398214,16.593034430864424,5.920743285135331,12.367702877142406,0.0,0.0,8.093724387694586,0.16290505825420154,2.3648185002298328,1.3266192657787472,0.0,0.32145975609128974,01004,01,004,Cos�o,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,0.09782085465140763,19.044237565805062,7.166441686081458,0.0,3.09232471934359,0.0,1.5139668335833771,0.0,0.010278180039128218,2.692169083717051,1.2480289630481682,0.0,0.0,1.9671764668900047,0.046972208962183064,0.0,0.0,0.0,0.0,0.0,48.98240372246527,3.677789448143786,0.0,11.206092339403657,24.788540067875683,58.274491168880196,41.682109017720144,66.14509398699008,30.007636658686977,0.0,42.187200466027356,63.55575636549181,20.17524891781437,0.0,3.9929173209711064,49.16357437738994,33.88449902647431,19.17977830276361,7.662882859709458,0.2206844916291516,13.311162772109277,15.180292922773654,16.631375749710017,23.043559547111048,0.12077828589949997,0.0,5.266506349021345,0.006073645535205667,3.8092674717989707,0.08632652100511105,0.0,3.9535922035512208,01003,01,003,Calvillo,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,1.931783409840693,20.544209035649537,6.108664346128946,0.0,0.0,0.0,0.0,0.0,0.0,1.6923458175930555,0.0,0.0,0.0,0.1560393689124565,0.0,1.0804881959063255,0.0,0.0,0.0,0.0,34.20161206249785,0.0,0.15254106230852083,6.413879533414922,8.321652057888063,50.41309666449462,27.899601378334257,67.3169919909016,12.957319266040153,0.0,16.474377484825567,44.898754919156815,23.54213151902687,0.0,5.26165536525773,39.115143569407444,20.557321405120017,24.756317961797485,0.0,0.6676056079748202,18.74962851506908,11.356883124995042,2.7159342709111014,12.97671405106056,0.0,0.0,1.413639656121169,0.002349873868430534,2.6076799676912596,0.09057541329686236,0.0,5.981300425432562,01002,01,002,Asientos,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,2.8236891829749022,22.272893754374945,0.14251843114170512,0.0,0.18233914075347477,0.0,0.08106633911564316,0.0,0.058687663592651367,0.17587626641513102,0.0,0.0,0.0,3.1245623050686424,0.26619815445210293,6.032765662683791E-4,0.0,0.0,0.0,0.0,37.424291105990015,0.0653219701293408,0.3412563859073658,7.991618587571095,16.515726873099965,64.87502768033787,37.63219184707532,64.59723501616918,26.27895533531028,0.10655918190523887,35.11856706081433,36.756146896245056,27.114407841806063,0.0,3.8298817664987945,29.718647019195846,30.938752240650338,27.629801090503744,1.0190794954503843,0.0,10.730538539779053,14.466784135150109,5.217198250219995,16.108266904227555,0.0,0.0657721344138339,0.576525930026507,0.18483892930924053,3.777090863536997,0.011107876777375824,0.0,2.1253772626946383,01001,01,001,Aguascalientes,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,1.38091764995015,14.568944602331088,5.820079695214147,0.0,0.0,0.0,0.0,0.0,0.0,1.2992644522298875,0.0,0.0,0.0,0.3024816190405567,0.0,0.03846560855097832,0.0,0.0,0.0,0.0,29.213676732044163,0.0,0.1530088024673311,11.204539930082142,12.801331588605546,41.212619246536875,25.658633731182437,58.70872976823556,9.46699336317633,0.0,34.643510877757656,26.597834858674695,25.70793994749489,0.0,1.4932595880015298,37.94303741743052,15.895378317947511,24.08909662625904,2.8682349232132807,0.0,11.78314810038822,15.855458237511595,0.4203275113949725,14.4252555937869,0.0,0.0,0.6502091988136204,0.0,2.67775222333959,0.0,0.0,8.138108154002177,01010,01,010,El Llano,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a,3.7692763714728614,28.850985429240666,1.8005976599782803,0.0,0.6262783610705033,0.0,0.3035166697594726,0.0,0.0,0.0,0.0,0.0,0.0,2.748786042037519,0.0,0.10993397583081885,0.12692188985139424,0.0,0.0,0.0,45.649729304522,0.0,2.972779952206658,6.387002912539882,10.895406864221814,78.0889932553745,30.98235144391414,81.29580908261457,21.770148482137515,0.0,26.77654033918597,47.12764880147953,24.49731832241163,0.0,10.591489802672253,40.20203019654481,23.077246317971486,21.75145437802312,0.0,0.0,17.777473717831487,14.619639780143322,3.616040378133842,14.853061145949132,0.0,1.7633235014758064,2.3536051120187085,0.0,2.7071780493923,0.37951367929529606,0.0,2.4972940958240657,01011,01,011,San Francisco de los Romo,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b,0.0,0.0,0.4656815190692847,12.144479380135488,30.518560873344562,0.45599581773582165,0.0,0.7928128427443323,23.969226224331827,0.004023720002478136,2.8129702472770024,0.35946664443139803,0.13295901080325578,1.9842202846122563,0.0,1.226247652665254,0.4163446556080924,0.027126177521129998,0.0,0.0,0.09506237326099284,0.04777386273113334,0.0,0.0,0.0,0.0,0.23993818355460125,0.019200432321555567,1.7530294376778817,0.04083009011981554,6.175650726145888,7.00593323751858,22.858143794216797,0.03152412261550894,4.520262405261344,0.6917971630169373,5.571932162959676,3.076704801754936,6.132020737658688,0.9896005726155327,0.12300024605270378,3.0785949267408195,2.8751479042584456,2.4262927956242297,1.6513532563408427E-4,5.073798656877739,2.145572779158217,6.7773196432471,0.3187550097154409,1.432118844610097,6.671411257504262,1.5441642663187405,02007,02,007,San Felipe,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,0.0,0.0,0.8567557038866154,44.781389212076284,54.120402326571124,8.449917752665916,0.0,15.09694031522675,129.62797588472623,0.0,30.268347295952182,6.72724459485291,0.0,0.22642977665608877,7.629496537568163,21.742144331276332,8.356685800416404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.498843220929573,1.1763845561184139,2.9318807417487403E-4,0.0,0.0,0.0,0.0,1.9090664693696702,4.790915007005092,15.18922133078994,0.3907682630321394,0.8205915447775698,0.0,4.394296739657554,5.626911523072472,10.106910571191639,15.472354007328873,6.833126822319189,1.4722000684261596,3.136362979822706,27.031899440045258,1.1774192464140203,02004,02,004,Tijuana,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,0.0,0.0,4.253739018127832,37.63495098868095,60.33702895022378,7.7148146657541155,0.0,10.430518705023275,132.49958969852435,0.0,39.629032203619985,2.3410826329400574,0.49026612040355444,2.8790777615355156,0.9920468863772114,22.042210842945494,12.448389478295995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.108194242856746,0.0,2.4338259384290115,0.1980591457413439,11.866858923303548,8.592851327384869,3.433922010088988,0.0,0.17588321788599814,0.0,0.0,3.4510544995061356,12.285367637407186,18.168279332608762,0.058965199277548994,0.18431682556331783,0.0,1.354509005064398,6.182180130511973,12.258862620916592,15.68276526959735,11.730343535590958,0.27902795039853684,3.217672194005269,25.95855950344519,0.992500709116184,02003,02,003,Tecate,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e,0.0,0.0,1.70775996570959,11.299877073516921,25.66412540041227,1.3184350747069031,0.0,0.8210274780467344,21.21413789628167,0.08642443204283785,2.705096865948159,0.3214539730167397,0.015541906383853518,0.9824784520592202,0.0,1.6209066991048253,2.360413720182614,0.0,0.01746638326999205,0.0,0.039621314334163237,0.0,0.00632435583751146,0.0,0.0,0.0,0.48590679355041067,0.0,0.9348274323731823,0.03827436026808798,8.490433900081944,8.602657572817387,18.327643536295867,0.0,4.817288724919595,0.02768360304459882,2.1361031748110353,3.9098167444195115,3.8329305384035317,1.39040924223493,0.0,3.10204640675558,0.429073507555682,0.0,0.006806141167841899,5.486248999232666,1.3561246814799222,2.5092581976207518,0.18980978807539725,0.16369669667427364,9.346712564134206,1.5428533809040388,02002,02,002,Mexicali,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f,0.0,1.3402181004064088E-5,1.4832578240497806E-4,17.50125473515544,33.011152546473824,0.14043581217666914,0.0,0.0651005318042814,30.563639865875047,0.028867718716980684,4.160896936807004,0.23899874749152897,0.017149327732178775,2.5714046033415725,0.6768514824903962,1.9426822817308664,0.5468330121845028,0.024907049265393968,0.0017175741951577406,0.0,0.0016380041231990013,0.172862038759375,0.0,0.0,0.0,0.0,0.027498549191055453,0.0705188623072415,0.09491858250547774,0.12652291727121112,3.042808287464858,2.5253543448408005,6.5837384086282285,0.05321673453496401,2.5691972492358097,4.156315136989603,6.245928775159535,3.0169328575965983,10.07333278361894,5.833410910957706,0.15899441183921487,1.526954137070657,2.0622583598554387,3.832242502850002,0.13747180902523995,2.5320647833912004,5.297608573225473,14.810686019868099,0.6828635766310879,2.3590150662083054,4.092655314432795,2.0092481205788055,02006,02,006,San Quint�n,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010,0.0,0.0,0.8445920373760375,43.59088472195446,66.61008239791015,4.22705457161348,0.0,6.91422713764079,116.90004061353372,0.0,18.120121332097458,0.06385851501235343,0.0,5.045230680344614,5.175902376423937,14.030517904958495,6.608639531446413,0.01943505772617431,0.017568270441848347,0.0,0.12223348547951247,0.004365267731211789,0.0,0.0,0.0,0.0,1.2091715780182233,0.16375930383016468,3.1064625636195946,0.0,12.192623711590235,8.472814961756836,6.499034700910721,0.0,3.7732948092490344,0.015493299855878648,0.2676822974329086,14.771906244384136,4.190641328252839,6.8503843221833325,0.1582664038338066,3.1324053542170556,3.385273496910603,0.20514757420237978,3.7510180344075024,15.547303548933504,14.010796632180051,12.562158630413576,0.6176318561658547,2.292731445012047,25.70681851085388,1.1920485857106793,02001,02,001,Ensenada,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011,0.0,0.0,0.0,42.436340308812106,49.851588918361905,4.589708502994034,0.0,9.773255911740389,96.14095065554618,0.0,20.04720158165682,1.0128637815588613,0.0,0.0,16.368223788116016,7.008075877079767,3.5453446592534448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4312667644175956,1.8458762985657375,0.0,0.0,0.0,0.0,0.0,1.9771897881396452,4.432221539229558,17.556901451063727,0.26212129030036496,1.4696213105690819,0.0,3.10199032309664,3.9720748390449536,5.3970565174629535,15.882228932609486,1.8083223254846206,0.9820142577210522,1.9162858369066107,34.19496163638358,0.0883958230594991,02005,02,005,Playas de Rosarito,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012,0.35849982701579364,27.10741569291196,0.0,0.0,6.137127118469893,0.0,0.0,0.0,1.646570318045543,0.0,0.9814539403114763,0.0,0.0,0.5705669539320485,0.0,0.0,0.0,0.0,0.0,0.0,0.484400970512958,0.0,0.0,0.0,0.0,0.03992345852347234,3.762784189079772,0.0,52.87624262034341,10.251499477590299,28.4087431651221,77.01064795890927,45.46273213348703,10.839496262727573,22.567079568523635,31.868823057074593,36.223782276850756,21.09927012617957,0.0,0.0,0.0,32.42273021792289,0.002589826711400139,2.5864389919808,0.0,0.0,0.0,12.32841012983105,0.8853343048165343,0.3346512427225929,0.15359383401332094,0.004004529633759438,03008,03,008,Los Cabos,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
