system:index,01,02,03,04,05,06,07,08,09,10,11,12,CVEGEO,CVE_ENT,CVE_MUN,NOMGEO,n_year,.geo
00000000000000000000,20.63587523571083,11.705211546876972,3.9325008533611703,4.068293004661401,14.5250682299392,182.2812252485281,123.33030085101772,78.45803586711375,53.66339536383366,13.334782775479997,10.53191989666389,5.199552692151328,01008,01,008,San Jos� de Gracia,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,19.800823570218775,7.051676942279292,3.1079832962864784,3.905891795972302,12.981687529198737,154.81010943895834,92.62346672781534,45.12813498293473,62.405935745662916,11.2728396559153,9.354406923789556,4.175348488274893,01009,01,009,Tepezal�,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,23.611485226264158,10.846887477568284,3.7777701786548685,4.411008047156327,14.098064706323955,191.33242220355206,122.04708313989252,49.740859991026944,75.29043855203626,16.122650034369315,11.69086463781924,2.365133010502926,01010,01,010,El Llano,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,26.147446618979036,12.226585170983498,4.177724625155765,5.186794210309736,15.877345338994244,200.75900641922811,119.08332218186368,55.03345391626883,66.41029266169156,10.924944361436713,11.412977386736173,2.9645244533190067,01011,01,011,San Francisco de los Romo,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,22.446328900484193,12.402570250642896,4.144884927140683,4.513982724567642,9.039382582313463,200.75241662578392,145.06341943998243,68.228301885839,62.35216929522032,17.480034187783172,10.319409195124628,4.241022500795188,01001,01,001,Aguascalientes,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,22.58253669014307,9.075112915696288,3.6321487230377474,5.395032941713566,13.559602057885355,174.3429217246975,93.2752530160474,44.36673567740899,83.41157315378268,11.820012210660835,9.068026654652465,2.791595152941177,01002,01,002,Asientos,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,20.356495412321664,13.860480921728845,4.378169765882485,3.7667372328982522,6.778868655480773,213.05205135648177,177.39240730673097,124.91572111811332,75.84028563663422,18.607963651278936,10.800864390689362,4.786507202825883,01003,01,003,Calvillo,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,18.9766620517093,9.07018019066788,2.4868073282045953,3.395843904295956,14.97713403735481,152.49927370792565,119.88089170483313,41.24393219008463,59.62178713904676,10.638658780723073,10.59123784914455,2.9691318376746705,01004,01,004,Cos�o,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,20.726656918937437,12.317201654728873,3.8611133621008507,5.229648566491056,9.123877304115926,197.89945257519693,138.5039192217604,69.35684589662117,51.62039122696535,12.939114438944143,8.420040192536948,4.404447502116201,01005,01,005,Jes�s Mar�a,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,21.187378113044982,9.465063730752245,3.1282419470459106,3.6892915801568464,14.513776387689074,165.64692078068862,107.02482803388885,55.65356005079527,54.72805933061122,10.40743028855068,9.48447892949919,2.0154810146313475,01006,01,006,Pabell�n de Arteaga,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a,18.462252490983445,9.024562604114806,2.8906001930706857,3.862726322138537,15.6542459517505,151.67954919733234,102.81262832812772,47.18194408222786,49.270437121957606,11.20646389596819,8.639352313130031,3.7057157860728176,01007,01,007,Rinc�n de Romos,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b,8.921003703778428,10.587806166323,5.006757592103119,3.4823662214652944,0.7827865140968606,0.3147977450416956,2.045309460516193,5.4733564282190805,8.416118316815199,1.484236553089874,9.591287283796893,8.39479448527776,02002,02,002,Mexicali,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,22.519447852518176,32.679553856804276,12.928656458468494,9.83395525670095,3.1591923293084556,0.11574133100430474,0.0,0.0,2.8248819784612205,6.1307583691306755,18.130459780778974,26.72179815083241,02005,02,005,Playas de Rosarito,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
