nombre_estado,cve_ent,n_week,normal_pr_mm
Oaxaca,20,02,3.338522223911044
Oaxaca,20,03,2.8263898958830094
Oaxaca,20,04,4.232412167741807
Oaxaca,20,05,3.6913805871678758
Oaxaca,20,06,3.368644186998697
Oaxaca,20,07,3.529703436319142
Oaxaca,20,08,4.392805210765545
Oaxaca,20,09,2.8633690234593723
Oaxaca,20,10,3.2974377964202963
Oaxaca,20,11,2.209173854808007
Oaxaca,20,12,2.552282450402278
Oaxaca,20,13,3.6117038497866476
Oaxaca,20,14,4.045200869064402
Oaxaca,20,15,5.192317368525723
Oaxaca,20,16,5.322838512136994
Oaxaca,20,17,9.625631592256422
Oaxaca,20,18,12.064571073413651
Oaxaca,20,19,15.004830975265792
Oaxaca,20,20,18.030625027656775
Oaxaca,20,21,24.38025498102482
Oaxaca,20,22,36.24879394893347
Oaxaca,20,23,53.65474640941465
Oaxaca,20,24,65.79405440332259
Oaxaca,20,25,65.19724516963834
Oaxaca,20,26,68.0711500276723
Oaxaca,20,27,62.27633354102049
Oaxaca,20,28,62.29342315634796
Oaxaca,20,29,55.05654091970234
Oaxaca,20,30,49.79850070115772
Oaxaca,20,31,56.144348905003014
Oaxaca,20,32,55.31268632882731
Oaxaca,20,33,56.50336911397036
Oaxaca,20,34,61.25782020677548
Oaxaca,20,35,72.93006542154494
Oaxaca,20,36,66.89348407978831
Oaxaca,20,37,68.57530961070005
Oaxaca,20,38,57.673889281948625
Oaxaca,20,39,59.827441825004286
Oaxaca,20,40,55.46187189439831
Oaxaca,20,41,35.948939141855604
Oaxaca,20,42,24.954823273206394
Oaxaca,20,43,18.677016618625814
Oaxaca,20,44,17.68902066732484
Oaxaca,20,45,13.951348519977792
Oaxaca,20,46,11.285535258919088
Oaxaca,20,47,7.06128912643619
Oaxaca,20,48,7.718036658425473
Oaxaca,20,49,6.371837523838669
Oaxaca,20,50,4.058138335999839
Oaxaca,20,51,5.304070776467474
Oaxaca,20,52,5.90735792155312
Puebla,21,01,3.336271512663268
Puebla,21,02,3.3309621291809908
Puebla,21,03,3.7006765414579723
Puebla,21,04,4.1847297967033175
Puebla,21,05,5.140205763560223
Puebla,21,06,2.924276761670591
Puebla,21,07,2.3067624124944004
Puebla,21,08,4.106179985372288
Puebla,21,09,2.6637409257575166
Puebla,21,10,2.3516887816446537
Puebla,21,11,2.6580614498961452
Puebla,21,12,3.128140393870803
Puebla,21,13,4.871637818595704
Puebla,21,14,5.850768584218566
Puebla,21,15,8.694787055837821
Puebla,21,16,6.561782260232641
Puebla,21,17,10.539611264944822
Puebla,21,18,13.757376316839776
Puebla,21,19,15.107339847625893
Puebla,21,20,14.209668224744911
Puebla,21,21,17.651968616201817
Puebla,21,22,21.754809771506658
Puebla,21,23,36.64361245138076
Puebla,21,24,42.08780206952754
Puebla,21,25,43.51453083387524
Puebla,21,26,44.304623824836895
Puebla,21,27,41.362860436268946
Puebla,21,28,35.56825538535701
Puebla,21,29,31.03008728234902
Puebla,21,30,30.498317110940746
Puebla,21,31,33.41922505449385
Puebla,21,32,32.997624752522796
Puebla,21,33,32.6023260381968
Puebla,21,34,38.49635072323566
Puebla,21,35,44.44295665006809
Puebla,21,36,51.82103869411648
Puebla,21,37,46.03794669624656
Puebla,21,38,41.457889070122725
Puebla,21,39,37.1185800975096
Puebla,21,40,36.349255283698845
Puebla,21,41,23.373122783225845
Puebla,21,42,18.58236743980797
Puebla,21,43,14.331488271346101
Puebla,21,44,11.630854905830212
Puebla,21,45,7.242650670732253
Puebla,21,46,6.72382896142505
Puebla,21,47,6.004980656903127
Puebla,21,48,6.802752256573794
Puebla,21,49,3.8710636647667096
Puebla,21,50,2.0774799379797746
Puebla,21,51,3.150097654488622
Puebla,21,52,5.1059356278763275
Querétaro,22,01,2.432928505736291
Querétaro,22,02,3.3336298307213106
Querétaro,22,03,3.639856440919614
Querétaro,22,04,2.715398231313899
Querétaro,22,05,5.025953191419568
Querétaro,22,06,1.7247698326860017
Querétaro,22,07,1.1844869131276061
Querétaro,22,08,2.247899331376085
Querétaro,22,09,1.8196353553012126
Querétaro,22,10,1.4611130931595473
Querétaro,22,11,1.8446268555093874
Querétaro,22,12,2.0691307748460703
Querétaro,22,13,2.69516072013976
Querétaro,22,14,4.321672282781065
Querétaro,22,15,5.344352919161393
Querétaro,22,16,5.214943111564451
Querétaro,22,17,5.875485608042899
Querétaro,22,18,6.779809861434022
Querétaro,22,19,9.460955639216378
Querétaro,22,20,11.191324428562607
Querétaro,22,21,12.717588038565399
Querétaro,22,22,10.268684928496727
Querétaro,22,23,22.537896772415145
Querétaro,22,24,24.9628566360163
Querétaro,22,25,29.619598735086075
Querétaro,22,26,27.887969329569636
Querétaro,22,27,35.85798722465137
Querétaro,22,28,29.086656311803694
Querétaro,22,29,21.39475076793571
Querétaro,22,30,26.512071721038975
Querétaro,22,31,23.677827604300735
Querétaro,22,32,24.831622799994896
Querétaro,22,33,20.706805951865327
Querétaro,22,34,27.399796712858215
Querétaro,22,35,27.594351893858182
Querétaro,22,36,30.635629096564312
Querétaro,22,37,31.07979235937408
Querétaro,22,38,29.34944662360362
Querétaro,22,39,19.569774349406714
Querétaro,22,40,20.44485058902099
Querétaro,22,41,17.496719821500157
Querétaro,22,42,11.346491747250047
Querétaro,22,43,9.006077099894554
Querétaro,22,44,6.861368328955855
Querétaro,22,45,3.636542468681708
Querétaro,22,46,3.851709945094397
Querétaro,22,47,2.6611959494153417
Querétaro,22,48,3.1766898624612923
Querétaro,22,49,1.9367322406101284
Querétaro,22,50,0.8575950312238138
Querétaro,22,51,2.192376161770879
Querétaro,22,52,2.786991957287598
Quintana Roo,23,01,14.700005337980595
Quintana Roo,23,02,7.3324333485001345
Quintana Roo,23,03,15.10095460123867
Quintana Roo,23,04,14.12274055919082
Quintana Roo,23,05,7.277571425235436
Quintana Roo,23,06,9.398547211427385
Quintana Roo,23,07,10.666981436074323
Quintana Roo,23,08,12.4286701790041
Quintana Roo,23,09,3.484793668626795
Quintana Roo,23,10,10.310686373669672
Quintana Roo,23,11,5.69630429800591
Quintana Roo,23,12,11.4463531856012
Quintana Roo,23,13,10.46633709922499
Quintana Roo,23,14,6.412399375953639
Quintana Roo,23,15,10.333085772123573
Quintana Roo,23,16,6.300973248877615
Quintana Roo,23,17,13.871662339270609
Quintana Roo,23,18,11.592607533198166
Quintana Roo,23,19,18.408352198369833
Quintana Roo,23,20,21.517356633366987
Quintana Roo,23,21,33.3214758468931
Quintana Roo,23,22,43.514110237442246
Quintana Roo,23,23,33.9992486885718
Quintana Roo,23,24,52.062714191458035
Quintana Roo,23,25,37.981520147370105
Quintana Roo,23,26,39.26329834415956
Quintana Roo,23,27,32.39557360855097
Quintana Roo,23,28,31.697918965661245
Quintana Roo,23,29,28.282432410254625
Quintana Roo,23,30,35.0826322671325
Quintana Roo,23,31,34.03713616148109
Quintana Roo,23,32,34.027287547779
Quintana Roo,23,33,31.671494428969808
Quintana Roo,23,34,38.733210356762136
Quintana Roo,23,35,41.35965743235325
Quintana Roo,23,36,38.06577825315304
Quintana Roo,23,37,51.532430273695546
Quintana Roo,23,38,45.09502876820913
Quintana Roo,23,39,59.88463419852804
Quintana Roo,23,40,43.74870716152168
Quintana Roo,23,41,43.22247347863751
Quintana Roo,23,42,33.37611590031906
Quintana Roo,23,43,31.071929189727886
Quintana Roo,23,44,38.885824594692444
Quintana Roo,23,45,18.192117061566776
Quintana Roo,23,46,17.955124678360217
Quintana Roo,23,47,15.587441438024301
Quintana Roo,23,48,26.084803996322393
Quintana Roo,23,49,12.78469547337084
Quintana Roo,23,50,12.291963372582494
Quintana Roo,23,51,12.657506938046504
Quintana Roo,23,52,13.820987162926901
San Luis Potosí,24,01,2.7270415341475296
San Luis Potosí,24,02,3.998521711556158
San Luis Potosí,24,03,4.408268875812442
San Luis Potosí,24,04,3.5129565258755795
San Luis Potosí,24,05,5.699860840788196
San Luis Potosí,24,06,2.2918326490207455
San Luis Potosí,24,07,2.391044235467033
San Luis Potosí,24,08,2.5315748394754967
San Luis Potosí,24,09,2.7066318434927834
San Luis Potosí,24,10,1.6444612728362664
San Luis Potosí,24,11,1.7384763176138498
San Luis Potosí,24,12,2.2531915522198465
San Luis Potosí,24,13,3.037573895778344
San Luis Potosí,24,14,4.769322109022373
San Luis Potosí,24,15,5.881276748650167
San Luis Potosí,24,16,5.01955148188816
San Luis Potosí,24,17,5.943431125783408
San Luis Potosí,24,18,6.937895609060879
San Luis Potosí,24,19,10.837863348466072
San Luis Potosí,24,20,12.15499040901204
San Luis Potosí,24,21,13.798761872365104
San Luis Potosí,24,22,10.745969710268497
San Luis Potosí,24,23,23.874029335744826
San Luis Potosí,24,24,25.085246571213617
San Luis Potosí,24,25,23.226381740722687
San Luis Potosí,24,26,26.315628800695915
San Luis Potosí,24,27,30.233777891273796
San Luis Potosí,24,28,24.253981840430082
San Luis Potosí,24,29,18.894686272328354
San Luis Potosí,24,30,21.04024271985754
San Luis Potosí,24,31,17.537448568240034
San Luis Potosí,24,32,19.152197740819233
San Luis Potosí,24,33,16.88529051794834
San Luis Potosí,24,34,22.73503209640577
San Luis Potosí,24,35,25.016031323190006
San Luis Potosí,24,36,31.978904356370645
San Luis Potosí,24,37,30.238770811180032
San Luis Potosí,24,38,23.899271672279536
San Luis Potosí,24,39,18.005994352370884
San Luis Potosí,24,40,19.465596610329037
San Luis Potosí,24,41,16.781959995777783
San Luis Potosí,24,42,9.560345381685917
San Luis Potosí,24,43,9.949483472396683
San Luis Potosí,24,44,6.476848576107416
San Luis Potosí,24,45,3.123760433975526
San Luis Potosí,24,46,4.972356877129215
San Luis Potosí,24,47,3.1322708079958446
San Luis Potosí,24,48,3.8783275638526393
San Luis Potosí,24,49,2.6508359440539246
San Luis Potosí,24,50,1.8122355912648962
San Luis Potosí,24,51,3.6736938804180497
San Luis Potosí,24,52,4.073730540286649
Sinaloa,25,01,4.414350819147587
Sinaloa,25,02,6.365336027036311
Sinaloa,25,03,7.879861454965027
Sinaloa,25,04,4.153497973782132
Sinaloa,25,05,6.143670234792213
Sinaloa,25,06,2.6356434971074947
Sinaloa,25,07,2.3867652972787607
Sinaloa,25,08,2.0045331570714655
Sinaloa,25,09,2.751153040719974
Sinaloa,25,10,1.0977313368911614
Sinaloa,25,11,0.8198929234400293
Sinaloa,25,12,0.8680769603792593
Sinaloa,25,13,1.209533380327261
Sinaloa,25,14,0.6064238062134694
Sinaloa,25,15,0.36774737763719856
Sinaloa,25,16,0.4912044320086472
Sinaloa,25,17,0.337478523004836
Sinaloa,25,18,0.2756633228469047
Sinaloa,25,19,0.10512996077352331
Sinaloa,25,20,0.2627608430266798
Sinaloa,25,21,0.5498189873472604
Sinaloa,25,22,1.285181402491344
Sinaloa,25,23,2.3974753140882514
Sinaloa,25,24,5.349136495493086
Sinaloa,25,25,13.336348848454897
Sinaloa,25,26,20.107483928070643
Sinaloa,25,27,35.58216089036358
Sinaloa,25,28,38.79399115219604
Sinaloa,25,29,42.89254472813113
Sinaloa,25,30,41.443405549487856
Sinaloa,25,31,43.30345788169716
Sinaloa,25,32,45.02664718471714
Sinaloa,25,33,43.37364742391849
Sinaloa,25,34,42.53435505059799
Sinaloa,25,35,43.13890473955649
Sinaloa,25,36,41.81330528396151
Sinaloa,25,37,39.238962253977434
Sinaloa,25,38,28.890164477188893
Sinaloa,25,39,21.06513907597381
Sinaloa,25,40,20.3104622828261
Sinaloa,25,41,12.625234594869744
Sinaloa,25,42,6.074198289275158
Sinaloa,25,43,9.701114087074496
Sinaloa,25,44,7.248866888672172
Sinaloa,25,45,2.68667725886109
Sinaloa,25,46,3.864640207389444
Sinaloa,25,47,4.199117123468423
Sinaloa,25,48,5.477149248414022
Sinaloa,25,49,7.0132895786956695
Sinaloa,25,50,5.731792331570823
Sinaloa,25,51,5.499287766330113
Sinaloa,25,52,6.302379788401614
Sonora,26,01,6.459617833197606
Sonora,26,02,3.9346471553296065
Sonora,26,03,5.980776081776729
Sonora,26,04,6.04149267836718
Sonora,26,05,6.136071187286385
Sonora,26,06,4.565017651579642
Sonora,26,07,4.896826700699175
Sonora,26,08,2.8334971676762177
Sonora,26,09,4.5233463306315445
Sonora,26,10,3.7713536447334364
Sonora,26,11,2.495135670691175
Sonora,26,12,1.9098180618193856
Sonora,26,13,1.7347104289507433
Sonora,26,14,1.414756119898562
Sonora,26,15,0.7846057156124506
Sonora,26,16,0.6958420650240209
Sonora,26,17,0.702083178867887
Sonora,26,18,0.47519999366825655
Sonora,26,19,0.2817344742556136
Sonora,26,20,0.40202417207659386
Sonora,26,21,0.7108201151491949
Sonora,26,22,0.5669518859016985
Sonora,26,23,1.1307774220798845
Sonora,26,24,1.38960187856318
Sonora,26,25,3.1313708978159234
Sonora,26,26,7.596522645923534
Sonora,26,27,17.47541515324961
Sonora,26,28,21.11780557699296
Sonora,26,29,22.547815738660702
Sonora,26,30,25.80571589989368
Sonora,26,31,21.031884387983222
Sonora,26,32,24.468885318370276
Sonora,26,33,20.65472520237695
Sonora,26,34,19.775006222077035
Sonora,26,35,18.759885705308402
Sonora,26,36,15.991801765509273
Sonora,26,37,12.124814913754594
Sonora,26,38,8.967280566933658
Sonora,26,39,7.738087946087765
Sonora,26,40,6.519532472087988
Sonora,26,41,4.125660020219057
Sonora,26,42,3.1788816069903154
Sonora,26,43,3.474017995146502
Sonora,26,44,4.25658964974652
Sonora,26,45,2.2050870237170455
Sonora,26,46,2.8336521790716183
Sonora,26,47,2.3771923868379776
Sonora,26,48,6.317337075021622
Sonora,26,49,9.218367324414455
Sonora,26,50,5.694360425969683
Sonora,26,51,6.105199176840065
Sonora,26,52,5.407724391149051
Tabasco,27,01,35.361716742721065
Tabasco,27,02,24.0582762432
Tabasco,27,03,23.819348369418623
Tabasco,27,04,31.63986964766714
Tabasco,27,05,24.49344246950564
Tabasco,27,06,24.074023915613314
Tabasco,27,07,21.934203717524934
Tabasco,27,08,18.693029363244463
Tabasco,27,09,11.90975770086903
Tabasco,27,10,13.45362857435356
Tabasco,27,11,7.703164796345725
Tabasco,27,12,10.644346721935753
Tabasco,27,13,11.90290054192737
Tabasco,27,14,9.58179164595886
Tabasco,27,15,12.080955999683166
Tabasco,27,16,7.443140542709147
Tabasco,27,17,12.496582028411563
Tabasco,27,18,16.755364493907788
Tabasco,27,19,20.173275383894435
Tabasco,27,20,21.415126030777756
Tabasco,27,21,27.829689769605704
Tabasco,27,22,42.48272540367886
Tabasco,27,23,49.515507337899464
Tabasco,27,24,57.50766068612652
Tabasco,27,25,56.245026245037764
Tabasco,27,26,51.52643652884717
Tabasco,27,27,45.30679067581674
Tabasco,27,28,40.98772502183598
Tabasco,27,29,40.65598092450016
Tabasco,27,30,38.32076699624386
Tabasco,27,31,45.413114753442336
Tabasco,27,32,44.02612693634999
Tabasco,27,33,51.47032899939152
Tabasco,27,34,54.58091316282234
Tabasco,27,35,69.9547771665272
Tabasco,27,36,66.13629286477193
Tabasco,27,37,74.24961189362273
Tabasco,27,38,67.05208329603391
Tabasco,27,39,93.94422529735743
Tabasco,27,40,96.46838770697451
Tabasco,27,41,72.515897018585
Tabasco,27,42,63.63594428046411
Tabasco,27,43,53.01343471541549
Tabasco,27,44,51.10228500389422
Tabasco,27,45,54.713712705172355
Tabasco,27,46,33.79226026908315
Tabasco,27,47,24.86853995764423
Tabasco,27,48,40.76178648797448
Tabasco,27,49,36.25887827771323
Tabasco,27,50,20.945027237225148
Tabasco,27,51,31.88016980313707
Tabasco,27,52,29.525326069918464
Tamaulipas,28,01,3.8610312324642253
Tamaulipas,28,02,5.014284133001191
Tamaulipas,28,03,6.898681670174119
Tamaulipas,28,04,4.8810286662786675
Tamaulipas,28,05,7.1022388952775914
Tamaulipas,28,06,3.6298357598999007
Tamaulipas,28,07,3.797614705453182
Tamaulipas,28,08,4.790012551143627
Tamaulipas,28,09,4.074398948023175
Tamaulipas,28,10,3.1350717936617705
Tamaulipas,28,11,4.304180687270158
Tamaulipas,28,12,3.2885216740696777
Tamaulipas,28,13,4.247960593147284
Tamaulipas,28,14,7.944899917132114
Tamaulipas,28,15,9.101677154868767
Tamaulipas,28,16,6.285400574080336
Tamaulipas,28,17,10.322324933478765
Tamaulipas,28,18,9.744947477848866
Tamaulipas,28,19,15.47931470195659
Tamaulipas,28,20,18.54768154733062
Tamaulipas,28,21,15.384103096478277
Tamaulipas,28,22,17.927557580439405
Tamaulipas,28,23,26.44271118653889
Tamaulipas,28,24,24.025960082677067
Tamaulipas,28,25,22.273408571230757
Tamaulipas,28,26,28.656639883131067
Tamaulipas,28,27,29.00354042249724
Tamaulipas,28,28,21.077826366530303
Tamaulipas,28,29,18.383528140552624
Tamaulipas,28,30,16.61850468416014
Tamaulipas,28,31,13.559295133159031
Tamaulipas,28,32,17.909855256674238
Tamaulipas,28,33,18.09573425716007
Tamaulipas,28,34,19.572536255058846
Tamaulipas,28,35,31.36696022453628
Tamaulipas,28,36,38.938175933855106
Tamaulipas,28,37,39.30987517260904
Tamaulipas,28,38,31.87316616633136
Tamaulipas,28,39,17.750483319000022
Tamaulipas,28,40,21.638677745360265
Tamaulipas,28,41,20.89042696849122
Tamaulipas,28,42,11.339151795313674
Tamaulipas,28,43,13.789516608853845
Tamaulipas,28,44,8.309257445876922
Tamaulipas,28,45,4.773435645764342
Tamaulipas,28,46,7.014698617584775
Tamaulipas,28,47,4.657078327111887
Tamaulipas,28,48,5.7851648464414716
Tamaulipas,28,49,4.836301945114109
Tamaulipas,28,50,2.725766503845647
Tamaulipas,28,51,5.198458282644925
Tamaulipas,28,52,5.41715545170217
Tlaxcala,29,01,1.2549946982483697
Tlaxcala,29,02,1.7991581525948852
Tlaxcala,29,03,2.387480075902178
Tlaxcala,29,04,2.5935830485580733
Tlaxcala,29,05,3.4758565636606065
Tlaxcala,29,06,2.1673766728207555
Tlaxcala,29,07,1.3406214454055003
Tlaxcala,29,08,2.280924089121984
Tlaxcala,29,09,2.0550211097120568
Tlaxcala,29,10,1.5888377407466576
Tlaxcala,29,11,2.2141144642506534
Tlaxcala,29,12,2.7779753796382103
Tlaxcala,29,13,4.046294692264665
Tlaxcala,29,14,4.863483048690861
Tlaxcala,29,15,8.887885491043573
Tlaxcala,29,16,8.082793168222969
Tlaxcala,29,17,10.7435603507842
Tlaxcala,29,18,17.56317045740313
Tlaxcala,29,19,16.589335413836114
Tlaxcala,29,20,14.26261122475505
Tlaxcala,29,21,16.87490709441561
Tlaxcala,29,22,17.23115607552577
Tlaxcala,29,23,33.192179256897624
Tlaxcala,29,24,29.14375430085998
Tlaxcala,29,25,35.14140515692226
Tlaxcala,29,26,30.440306636308872
Tlaxcala,29,27,36.562123655227786
Tlaxcala,29,28,25.067786166778554
Tlaxcala,29,29,25.06286244663002
Tlaxcala,29,30,27.28479363226983
Tlaxcala,29,31,28.61823848768664
Tlaxcala,29,32,28.748256766142095
Tlaxcala,29,33,23.892513631951264
Tlaxcala,29,34,31.611744531363318
Tlaxcala,29,35,30.753276802696114
Tlaxcala,29,36,37.18820027557662
Tlaxcala,29,37,30.24989126423407
Tlaxcala,29,38,27.180593734443082
Tlaxcala,29,39,18.49308299618946
Tlaxcala,29,40,23.98185079233012
Tlaxcala,29,41,16.018072366839895
Tlaxcala,29,42,12.476657081252835
Tlaxcala,29,43,8.544085311639854
Tlaxcala,29,44,7.879414653492565
Tlaxcala,29,45,4.013608655709183
Tlaxcala,29,46,3.8693902677180145
Tlaxcala,29,47,3.180230299003745
Tlaxcala,29,48,4.395865484630201
Tlaxcala,29,49,1.6142472824341947
Tlaxcala,29,50,1.0708299712857838
Tlaxcala,29,51,1.4932533773760541
Tlaxcala,29,52,2.9049762177757588
Veracruz,30,01,12.98969993274645
Veracruz,30,02,8.84588797458705
Veracruz,30,03,9.826128488428703
Veracruz,30,04,11.911118116316521
Veracruz,30,05,12.791437787391969
Veracruz,30,06,10.604032065523333
Veracruz,30,07,9.97528661301923
Veracruz,30,08,10.87612294618735
Veracruz,30,09,6.774775640616924
Veracruz,30,10,6.652680274617539
Veracruz,30,11,5.202192023744431
Veracruz,30,12,5.376477224336449
Veracruz,30,13,7.550497328318955
Veracruz,30,14,9.06447495524219
Veracruz,30,15,11.451204248425924
Veracruz,30,16,5.89640331924452
Veracruz,30,17,11.699870684790602
Veracruz,30,18,14.236011244035794
Veracruz,30,19,17.25379344764352
Veracruz,30,20,17.71951996335783
Veracruz,30,21,19.167973922668605
Veracruz,30,22,28.75883695254727
Veracruz,30,23,46.28190638976728
Veracruz,30,24,57.75874913661233
Veracruz,30,25,57.16815084130105
Veracruz,30,26,64.4348214039455
Veracruz,30,27,64.44114499062192
Veracruz,30,28,67.53062444692479
Veracruz,30,29,62.23131265279737
Veracruz,30,30,54.42611619521979
Veracruz,30,31,55.31520608274956
Veracruz,30,32,60.48538524713856
Veracruz,30,33,52.94563835092381
Veracruz,30,34,60.295780573477685
Veracruz,30,35,71.96685010578928
Veracruz,30,36,76.56758576303204
Veracruz,30,37,83.3659408818779
Veracruz,30,38,67.9920254766317
Veracruz,30,39,75.19495761026914
Veracruz,30,40,80.0729324722676
Veracruz,30,41,55.781276795009035
Veracruz,30,42,41.18034703385838
Veracruz,30,43,35.61150502925302
Veracruz,30,44,33.61371180668411
Veracruz,30,45,29.656358208581672
Veracruz,30,46,26.505624843223266
Veracruz,30,47,17.439411650957393
Veracruz,30,48,21.073476918618006
Veracruz,30,49,20.629725574576433
Veracruz,30,50,10.083702723413788
Veracruz,30,51,14.240470938872415
Veracruz,30,52,17.971456673611463
Yucatán,31,01,9.371339462763574
Yucatán,31,02,5.929944021444192
Yucatán,31,03,7.231433387084
Yucatán,31,04,9.296212098546754
Yucatán,31,05,5.608872036949577
Yucatán,31,06,7.916443387545367
Yucatán,31,07,9.384727878253619
Yucatán,31,08,7.440190760185231
Yucatán,31,09,3.369756326259271
Yucatán,31,10,6.652181284252301
Yucatán,31,11,6.3369952702959855
Yucatán,31,12,8.563915634217102
Yucatán,31,13,8.32783187193133
Yucatán,31,14,3.9120645140307233
Yucatán,31,15,9.490126048807301
Yucatán,31,16,6.408162961615373
Yucatán,31,17,9.141187739914335
Yucatán,31,18,9.012325424621473
Yucatán,31,19,12.58242059037867
Yucatán,31,20,19.702315840246367
Yucatán,31,21,25.971735907360475
Yucatán,31,22,38.645181951218596
Yucatán,31,23,30.131014888415425
Yucatán,31,24,46.39455993636645
Yucatán,31,25,33.836863125906696
Yucatán,31,26,38.115478189748316
Yucatán,31,27,31.550082717682802
Yucatán,31,28,33.718748878615784
Yucatán,31,29,32.92466242909903
Yucatán,31,30,37.12395740250567
Yucatán,31,31,36.10460003057434
Yucatán,31,32,36.61099946090489
Yucatán,31,33,34.32619376268362
Yucatán,31,34,37.85429404686411
Yucatán,31,35,39.274352005077965
Yucatán,31,36,41.24284921174123
Yucatán,31,37,51.01934968950029
Yucatán,31,38,40.61261760324929
Yucatán,31,39,49.876639664750016
Yucatán,31,40,40.636709842965274
Yucatán,31,41,32.429771716282794
Yucatán,31,42,22.555011624823578
Yucatán,31,43,20.215818388277896
Yucatán,31,44,17.70456592327896
Yucatán,31,45,15.924835114797634
Yucatán,31,46,6.9234461389271384
Yucatán,31,47,9.822097704830815
Yucatán,31,48,10.586468230030723
Yucatán,31,49,9.936738374815652
Yucatán,31,50,6.6696351311263955
Yucatán,31,51,8.654265240816356
Yucatán,31,52,8.307472916476021
Zacatecas,32,01,1.8887310000608044
Zacatecas,32,02,3.5444276930889993
Zacatecas,32,03,4.431500534661537
Zacatecas,32,04,2.911359717362209
Zacatecas,32,05,4.20341065230578
Zacatecas,32,06,1.128788762789259
Zacatecas,32,07,1.955550650454326
Zacatecas,32,08,1.3773959103994318
Zacatecas,32,09,2.0618031007554283
Zacatecas,32,10,0.9109134832813983
Zacatecas,32,11,0.7093024091402312
Zacatecas,32,12,0.8438079942935146
Zacatecas,32,13,1.265292612750942
Zacatecas,32,14,1.571546100150595
Zacatecas,32,15,1.5313905080546426
Zacatecas,32,16,1.8169720276829244
Zacatecas,32,17,1.8810116276771258
Zacatecas,32,18,2.347443730275084
Zacatecas,32,19,3.5729545516713466
Zacatecas,32,20,4.273952995844131
Zacatecas,32,21,6.617345648030639
Zacatecas,32,22,8.089564227903185
Zacatecas,32,23,11.246638205866518
Zacatecas,32,24,23.76883678621505
Zacatecas,32,25,18.446225114191122
Zacatecas,32,26,21.86720583487964
Zacatecas,32,27,25.44977828511191
Zacatecas,32,28,22.059787424925236
Zacatecas,32,29,20.517821617083207
Zacatecas,32,30,19.9674704308254
Zacatecas,32,31,23.8417325958371
Zacatecas,32,32,21.234097302183624
Zacatecas,32,33,21.95856532991283
Zacatecas,32,34,21.41729257567286
Zacatecas,32,35,21.467162544739185
Zacatecas,32,36,25.72124321966789
Zacatecas,32,37,18.81312627057684
Zacatecas,32,38,18.726438169854205
Zacatecas,32,39,13.171243778344133
Zacatecas,32,40,9.34695454711271
Zacatecas,32,41,10.325208961894539
Zacatecas,32,42,6.150473639998266
Zacatecas,32,43,6.629155167009313
Zacatecas,32,44,2.7732825374223733
Zacatecas,32,45,1.6042189996709455
Zacatecas,32,46,3.2582673583634274
Zacatecas,32,47,2.1120529292905124
Zacatecas,32,48,2.409668930829721
Zacatecas,32,49,2.4815333024032715
Zacatecas,32,50,2.405821243231531
Zacatecas,32,51,3.38462702809699
Zacatecas,32,52,2.755301394083841
