nombre_estado,cve_ent,nombre_municipio,cve_geo,n_month,normal_pr_mm
Aguascalientes,01,Aguascalientes,01001,1,15.225567154941162
Aguascalientes,01,Aguascalientes,01001,2,6.808498077912725
Aguascalientes,01,Aguascalientes,01001,3,4.491186043692605
Aguascalientes,01,Aguascalientes,01001,4,7.270545231384322
Aguascalientes,01,Aguascalientes,01001,5,17.634561390895435
Aguascalientes,01,Aguascalientes,01001,6,88.11888309498109
Aguascalientes,01,Aguascalientes,01001,7,135.72792871790324
Aguascalientes,01,Aguascalientes,01001,8,118.21690796467547
Aguascalientes,01,Aguascalientes,01001,9,87.5350213700893
Aguascalientes,01,Aguascalientes,01001,10,33.85242272236617
Aguascalientes,01,Aguascalientes,01001,11,8.85541475902405
Aguascalientes,01,Aguascalientes,01001,12,9.462715535116343
Aguascalientes,01,Asientos,01002,1,16.015736374305842
Aguascalientes,01,Asientos,01002,2,6.452939944968417
Aguascalientes,01,Asientos,01002,3,4.3624160706350805
Aguascalientes,01,Asientos,01002,4,8.287460396386948
Aguascalientes,01,Asientos,01002,5,20.722491626649454
Aguascalientes,01,Asientos,01002,6,72.65500842824943
Aguascalientes,01,Asientos,01002,7,101.3471676104831
Aguascalientes,01,Asientos,01002,8,90.91883159206087
Aguascalientes,01,Asientos,01002,9,71.32548222584172
Aguascalientes,01,Asientos,01002,10,29.914827661455732
Aguascalientes,01,Asientos,01002,11,7.836448381062003
Aguascalientes,01,Asientos,01002,12,9.474968834282445
Aguascalientes,01,Calvillo,01003,1,18.091699403046626
Aguascalientes,01,Calvillo,01003,2,9.47511169584661
Aguascalientes,01,Calvillo,01003,3,5.046295381206524
Aguascalientes,01,Calvillo,01003,4,5.416281699731753
Aguascalientes,01,Calvillo,01003,5,18.761039847723445
Aguascalientes,01,Calvillo,01003,6,105.25843796736062
Aguascalientes,01,Calvillo,01003,7,155.6469640073688
Aguascalientes,01,Calvillo,01003,8,139.87146370341188
Aguascalientes,01,Calvillo,01003,9,101.98211868239842
Aguascalientes,01,Calvillo,01003,10,45.96331965089547
Aguascalientes,01,Calvillo,01003,11,13.491572502731959
Aguascalientes,01,Calvillo,01003,12,10.77065634956636
Aguascalientes,01,Cosío,01004,1,17.188947456308124
Aguascalientes,01,Cosío,01004,2,7.2409477611295054
Aguascalientes,01,Cosío,01004,3,3.09530147221466
Aguascalientes,01,Cosío,01004,4,3.496924785105594
Aguascalientes,01,Cosío,01004,5,24.130042480650165
Aguascalientes,01,Cosío,01004,6,71.12768096798688
Aguascalientes,01,Cosío,01004,7,120.21890447138688
Aguascalientes,01,Cosío,01004,8,80.10763242030946
Aguascalientes,01,Cosío,01004,9,70.99442706069831
Aguascalientes,01,Cosío,01004,10,27.946401659977596
Aguascalientes,01,Cosío,01004,11,11.53699088257741
Aguascalientes,01,Cosío,01004,12,8.200695861878206
Aguascalientes,01,Jesús María,01005,1,16.870986501310583
Aguascalientes,01,Jesús María,01005,2,7.597398261295557
Aguascalientes,01,Jesús María,01005,3,4.480589697333782
Aguascalientes,01,Jesús María,01005,4,7.42147869158662
Aguascalientes,01,Jesús María,01005,5,18.27802939124545
Aguascalientes,01,Jesús María,01005,6,95.18528045746216
Aguascalientes,01,Jesús María,01005,7,133.95381451173662
Aguascalientes,01,Jesús María,01005,8,114.43814596741866
Aguascalientes,01,Jesús María,01005,9,88.78822583625288
Aguascalientes,01,Jesús María,01005,10,35.3573485072499
Aguascalientes,01,Jesús María,01005,11,9.585649992960581
Aguascalientes,01,Jesús María,01005,12,10.10852250299986
Aguascalientes,01,Pabellón de Arteaga,01006,1,18.502852905052386
Aguascalientes,01,Pabellón de Arteaga,01006,2,7.206908061394197
Aguascalientes,01,Pabellón de Arteaga,01006,3,3.8682622330978096
Aguascalientes,01,Pabellón de Arteaga,01006,4,5.156860727698533
Aguascalientes,01,Pabellón de Arteaga,01006,5,21.30011864590786
Aguascalientes,01,Pabellón de Arteaga,01006,6,79.63289451713776
Aguascalientes,01,Pabellón de Arteaga,01006,7,124.42770343654217
Aguascalientes,01,Pabellón de Arteaga,01006,8,98.16763913832253
Aguascalientes,01,Pabellón de Arteaga,01006,9,81.45663023529563
Aguascalientes,01,Pabellón de Arteaga,01006,10,32.18862977881519
Aguascalientes,01,Pabellón de Arteaga,01006,11,10.953661914174557
Aguascalientes,01,Pabellón de Arteaga,01006,12,8.959029640645523
Aguascalientes,01,Rincón de Romos,01007,1,17.0188586816994
Aguascalientes,01,Rincón de Romos,01007,2,6.908258850396756
Aguascalientes,01,Rincón de Romos,01007,3,3.5549786783624318
Aguascalientes,01,Rincón de Romos,01007,4,4.086763409391581
Aguascalientes,01,Rincón de Romos,01007,5,24.63055624837559
Aguascalientes,01,Rincón de Romos,01007,6,76.26685431211104
Aguascalientes,01,Rincón de Romos,01007,7,119.24807482895193
Aguascalientes,01,Rincón de Romos,01007,8,85.1289896215763
Aguascalientes,01,Rincón de Romos,01007,9,72.77580596228985
Aguascalientes,01,Rincón de Romos,01007,10,31.753956751181487
Aguascalientes,01,Rincón de Romos,01007,11,10.0750892402063
Aguascalientes,01,Rincón de Romos,01007,12,8.951237705162038
Aguascalientes,01,San José de Gracia,01008,1,18.884793091695805
Aguascalientes,01,San José de Gracia,01008,2,8.759109366390474
Aguascalientes,01,San José de Gracia,01008,3,4.655615823066745
Aguascalientes,01,San José de Gracia,01008,4,5.420330462744556
Aguascalientes,01,San José de Gracia,01008,5,26.123697543429596
Aguascalientes,01,San José de Gracia,01008,6,101.18742971070962
Aguascalientes,01,San José de Gracia,01008,7,136.63834542543435
Aguascalientes,01,San José de Gracia,01008,8,115.15541522696554
Aguascalientes,01,San José de Gracia,01008,9,96.88957334026777
Aguascalientes,01,San José de Gracia,01008,10,38.93929961085034
Aguascalientes,01,San José de Gracia,01008,11,12.805449207533446
Aguascalientes,01,San José de Gracia,01008,12,11.841627454520761
Aguascalientes,01,Tepezalá,01009,1,16.13295902583635
Aguascalientes,01,Tepezalá,01009,2,5.946053333108253
Aguascalientes,01,Tepezalá,01009,3,3.87627374910738
Aguascalientes,01,Tepezalá,01009,4,4.647507215574572
Aguascalientes,01,Tepezalá,01009,5,22.736528909988266
Aguascalientes,01,Tepezalá,01009,6,70.4537976847713
Aguascalientes,01,Tepezalá,01009,7,113.54021317289396
Aguascalientes,01,Tepezalá,01009,8,83.97329890539964
Aguascalientes,01,Tepezalá,01009,9,68.88133599541143
Aguascalientes,01,Tepezalá,01009,10,29.338153093514112
Aguascalientes,01,Tepezalá,01009,11,9.330991945205037
Aguascalientes,01,Tepezalá,01009,12,8.903734403398712
Aguascalientes,01,El Llano,01010,1,14.736695140298703
Aguascalientes,01,El Llano,01010,2,6.264793372875045
Aguascalientes,01,El Llano,01010,3,4.411537757354099
Aguascalientes,01,El Llano,01010,4,7.703747224656659
Aguascalientes,01,El Llano,01010,5,19.228453010537216
Aguascalientes,01,El Llano,01010,6,78.65280015807939
Aguascalientes,01,El Llano,01010,7,112.1973636907415
Aguascalientes,01,El Llano,01010,8,97.64412673599847
Aguascalientes,01,El Llano,01010,9,75.64818610911217
Aguascalientes,01,El Llano,01010,10,33.940911854318905
Aguascalientes,01,El Llano,01010,11,8.894065679365749
Aguascalientes,01,El Llano,01010,12,8.928732812189399
Aguascalientes,01,San Francisco de los Romo,01011,1,20.195050981729228
Aguascalientes,01,San Francisco de los Romo,01011,2,8.793317226568858
Aguascalientes,01,San Francisco de los Romo,01011,3,5.120814284337273
Aguascalientes,01,San Francisco de los Romo,01011,4,8.02368370109713
Aguascalientes,01,San Francisco de los Romo,01011,5,22.52332752230934
Aguascalientes,01,San Francisco de los Romo,01011,6,86.70937968087428
Aguascalientes,01,San Francisco de los Romo,01011,7,130.73864317147348
Aguascalientes,01,San Francisco de los Romo,01011,8,104.63682976652183
Aguascalientes,01,San Francisco de los Romo,01011,9,83.95664419893824
Aguascalientes,01,San Francisco de los Romo,01011,10,32.11235800422769
Aguascalientes,01,San Francisco de los Romo,01011,11,12.204465786410253
Aguascalientes,01,San Francisco de los Romo,01011,12,8.82477309434497
Baja California,02,Ensenada,02001,1,45.48681377147487
Baja California,02,Ensenada,02001,2,56.385055161986124
Baja California,02,Ensenada,02001,3,52.52795039961285
Baja California,02,Ensenada,02001,4,15.516915829719965
Baja California,02,Ensenada,02001,5,1.682129045573541
Baja California,02,Ensenada,02001,6,0.18780299798098365
Baja California,02,Ensenada,02001,7,7.206367242449024
Baja California,02,Ensenada,02001,8,10.384433456517424
Baja California,02,Ensenada,02001,9,8.327506571519685
Baja California,02,Ensenada,02001,10,8.986429013928731
Baja California,02,Ensenada,02001,11,22.68069920943609
Baja California,02,Ensenada,02001,12,37.888935553865686
Baja California,02,Mexicali,02002,1,14.529015494808514
Baja California,02,Mexicali,02002,2,13.794956996540705
Baja California,02,Mexicali,02002,3,13.079005448986244
Baja California,02,Mexicali,02002,4,3.280990869442868
Baja California,02,Mexicali,02002,5,0.8104166850962702
Baja California,02,Mexicali,02002,6,0.16788905116904815
Baja California,02,Mexicali,02002,7,4.2937073919471365
Baja California,02,Mexicali,02002,8,10.043827043664207
Baja California,02,Mexicali,02002,9,6.152632142038647
Baja California,02,Mexicali,02002,10,5.678264690496022
Baja California,02,Mexicali,02002,11,6.25213468380896
Baja California,02,Mexicali,02002,12,14.273683359584881
Baja California,02,Tecate,02003,1,44.47784867273333
Baja California,02,Tecate,02003,2,54.07119798891634
Baja California,02,Tecate,02003,3,50.47204470921492
Baja California,02,Tecate,02003,4,18.604125774395655
Baja California,02,Tecate,02003,5,2.5351706889039374
Baja California,02,Tecate,02003,6,0.4540487623244299
Baja California,02,Tecate,02003,7,8.360456495095791
Baja California,02,Tecate,02003,8,11.372098494721364
Baja California,02,Tecate,02003,9,8.211596043659226
Baja California,02,Tecate,02003,10,12.781577067968005
Baja California,02,Tecate,02003,11,24.321043429733848
Baja California,02,Tecate,02003,12,36.83132186481123
Baja California,02,Tijuana,02004,1,47.00325206522223
Baja California,02,Tijuana,02004,2,55.673146913093795
Baja California,02,Tijuana,02004,3,50.16180387777931
Baja California,02,Tijuana,02004,4,18.02526748174288
Baja California,02,Tijuana,02004,5,1.9523557775401363
Baja California,02,Tijuana,02004,6,0.2090275369092402
Baja California,02,Tijuana,02004,7,0.6699266392987968
Baja California,02,Tijuana,02004,8,1.2438509395539425
Baja California,02,Tijuana,02004,9,2.562375527305599
Baja California,02,Tijuana,02004,10,12.45262201500186
Baja California,02,Tijuana,02004,11,24.134670950445543
Baja California,02,Tijuana,02004,12,40.99972529588265
Baja California,02,Playas de Rosarito,02005,1,37.38286568249813
Baja California,02,Playas de Rosarito,02005,2,45.53107160137854
Baja California,02,Playas de Rosarito,02005,3,34.07968807970012
Baja California,02,Playas de Rosarito,02005,4,11.394445960349685
Baja California,02,Playas de Rosarito,02005,5,1.7442237721306435
Baja California,02,Playas de Rosarito,02005,6,0.13389534722751406
Baja California,02,Playas de Rosarito,02005,7,0.48315863402606474
Baja California,02,Playas de Rosarito,02005,8,0.8255871781345568
Baja California,02,Playas de Rosarito,02005,9,2.3561795413904423
Baja California,02,Playas de Rosarito,02005,10,11.993207481925067
Baja California,02,Playas de Rosarito,02005,11,19.55876644031797
Baja California,02,Playas de Rosarito,02005,12,37.50958850100518
Baja California,02,San Quintín,02006,1,17.47426458089179
Baja California,02,San Quintín,02006,2,19.379054190467258
Baja California,02,San Quintín,02006,3,14.554286410586647
Baja California,02,San Quintín,02006,4,2.797304397553371
Baja California,02,San Quintín,02006,5,0.4328074155670278
Baja California,02,San Quintín,02006,6,0.06647035175209219
Baja California,02,San Quintín,02006,7,2.114330649978874
Baja California,02,San Quintín,02006,8,4.692091938608033
Baja California,02,San Quintín,02006,9,9.025138204112729
Baja California,02,San Quintín,02006,10,6.6869266061501555
Baja California,02,San Quintín,02006,11,9.313118978921832
Baja California,02,San Quintín,02006,12,23.014483331299605
Baja California,02,San Felipe,02007,1,15.459026532364174
Baja California,02,San Felipe,02007,2,18.2115344223542
Baja California,02,San Felipe,02007,3,16.663496472265635
Baja California,02,San Felipe,02007,4,3.0921775530613207
Baja California,02,San Felipe,02007,5,0.7476232184053084
Baja California,02,San Felipe,02007,6,0.09457781558632124
Baja California,02,San Felipe,02007,7,3.6494839473173957
Baja California,02,San Felipe,02007,8,10.230314924195637
Baja California,02,San Felipe,02007,9,9.641921701773288
Baja California,02,San Felipe,02007,10,6.78922766758107
Baja California,02,San Felipe,02007,11,8.824488795278935
Baja California,02,San Felipe,02007,12,17.422429550316537
Baja California Sur,03,Comondú,03001,1,14.740932341024243
Baja California Sur,03,Comondú,03001,2,6.438207647264312
Baja California Sur,03,Comondú,03001,3,2.7013519436370017
Baja California Sur,03,Comondú,03001,4,0.2695971892688301
Baja California Sur,03,Comondú,03001,5,0.09955046558228174
Baja California Sur,03,Comondú,03001,6,0.12957417777045258
Baja California Sur,03,Comondú,03001,7,10.953935271599557
Baja California Sur,03,Comondú,03001,8,36.196798402868076
Baja California Sur,03,Comondú,03001,9,34.51354882722601
Baja California Sur,03,Comondú,03001,10,9.927166055003497
Baja California Sur,03,Comondú,03001,11,5.8908478168684875
Baja California Sur,03,Comondú,03001,12,17.49348745637515
Baja California Sur,03,Mulegé,03002,1,14.184407849416655
Baja California Sur,03,Mulegé,03002,2,9.808838892535826
Baja California Sur,03,Mulegé,03002,3,4.237385803591346
Baja California Sur,03,Mulegé,03002,4,0.5763696416381132
Baja California Sur,03,Mulegé,03002,5,0.18026625287958392
Baja California Sur,03,Mulegé,03002,6,0.11223302421103998
Baja California Sur,03,Mulegé,03002,7,4.878040346833337
Baja California Sur,03,Mulegé,03002,8,13.772815253814732
Baja California Sur,03,Mulegé,03002,9,17.76513269287314
Baja California Sur,03,Mulegé,03002,10,6.247433376264105
Baja California Sur,03,Mulegé,03002,11,6.590741064439238
Baja California Sur,03,Mulegé,03002,12,19.772257306502528
Baja California Sur,03,La Paz,03003,1,14.399924791919979
Baja California Sur,03,La Paz,03003,2,4.620838880647833
Baja California Sur,03,La Paz,03003,3,1.9023273070496145
Baja California Sur,03,La Paz,03003,4,0.38207642628307287
Baja California Sur,03,La Paz,03003,5,0.23860523728208483
Baja California Sur,03,La Paz,03003,6,0.24317894777312926
Baja California Sur,03,La Paz,03003,7,21.439568915108868
Baja California Sur,03,La Paz,03003,8,58.32063931743793
Baja California Sur,03,La Paz,03003,9,78.47075746481073
Baja California Sur,03,La Paz,03003,10,17.100284564812103
Baja California Sur,03,La Paz,03003,11,5.525819803222977
Baja California Sur,03,La Paz,03003,12,13.883481244569966
Baja California Sur,03,Los Cabos,03008,1,18.80969114668532
Baja California Sur,03,Los Cabos,03008,2,4.97055917117696
Baja California Sur,03,Los Cabos,03008,3,2.399801530710142
Baja California Sur,03,Los Cabos,03008,4,0.6808833323082553
Baja California Sur,03,Los Cabos,03008,5,0.36319106937388884
Baja California Sur,03,Los Cabos,03008,6,0.3514725739327626
Baja California Sur,03,Los Cabos,03008,7,41.511792104123195
Baja California Sur,03,Los Cabos,03008,8,94.7052288024846
Baja California Sur,03,Los Cabos,03008,9,149.0896189347694
Baja California Sur,03,Los Cabos,03008,10,36.54882849680331
Baja California Sur,03,Los Cabos,03008,11,8.051702755130687
Baja California Sur,03,Los Cabos,03008,12,15.978615430702773
Baja California Sur,03,Loreto,03009,1,15.940068485565684
Baja California Sur,03,Loreto,03009,2,6.314350249301092
Baja California Sur,03,Loreto,03009,3,3.0982785476377748
Baja California Sur,03,Loreto,03009,4,0.25478306300662135
Baja California Sur,03,Loreto,03009,5,0.22893608228662027
Baja California Sur,03,Loreto,03009,6,0.14737340376516797
Baja California Sur,03,Loreto,03009,7,12.536999233364465
Baja California Sur,03,Loreto,03009,8,42.123254560360614
Baja California Sur,03,Loreto,03009,9,42.89506722510517
Baja California Sur,03,Loreto,03009,10,10.44826256325225
Baja California Sur,03,Loreto,03009,11,5.360881765201272
Baja California Sur,03,Loreto,03009,12,16.689110654920235
Campeche,04,Calkiní,04001,1,26.577039572586624
Campeche,04,Calkiní,04001,2,18.070938158285344
Campeche,04,Calkiní,04001,3,16.415128679922365
Campeche,04,Calkiní,04001,4,16.531659518171473
Campeche,04,Calkiní,04001,5,71.08546921889022
Campeche,04,Calkiní,04001,6,161.70276182598548
Campeche,04,Calkiní,04001,7,147.30685327511804
Campeche,04,Calkiní,04001,8,151.59842207649297
Campeche,04,Calkiní,04001,9,197.51698163926787
Campeche,04,Calkiní,04001,10,112.73691441700542
Campeche,04,Calkiní,04001,11,40.05279169895446
Campeche,04,Calkiní,04001,12,31.530707202905177
Campeche,04,Campeche,04002,1,27.68456851910667
Campeche,04,Campeche,04002,2,25.779236880544545
Campeche,04,Campeche,04002,3,22.21658546904383
Campeche,04,Campeche,04002,4,20.621970003318147
Campeche,04,Campeche,04002,5,94.70626491495872
Campeche,04,Campeche,04002,6,187.96029808098862
Campeche,04,Campeche,04002,7,166.22128440445061
Campeche,04,Campeche,04002,8,215.5370814678907
Campeche,04,Campeche,04002,9,238.6477002194387
Campeche,04,Campeche,04002,10,141.11597709662493
Campeche,04,Campeche,04002,11,56.10749094087682
Campeche,04,Campeche,04002,12,33.86283615113646
Campeche,04,Carmen,04003,1,53.378243726050286
Campeche,04,Carmen,04003,2,51.00292750436889
Campeche,04,Carmen,04003,3,27.599574976809063
Campeche,04,Carmen,04003,4,22.5675699734042
Campeche,04,Carmen,04003,5,93.07752682451355
Campeche,04,Carmen,04003,6,215.5626062864247
Campeche,04,Carmen,04003,7,208.26769450282538
Campeche,04,Carmen,04003,8,246.74623223695443
Campeche,04,Carmen,04003,9,252.92426992985327
Campeche,04,Carmen,04003,10,223.74688236019358
Campeche,04,Carmen,04003,11,108.2570012959594
Campeche,04,Carmen,04003,12,78.72826771546198
Campeche,04,Champotón,04004,1,34.20409911726819
Campeche,04,Champotón,04004,2,29.464118116406105
Campeche,04,Champotón,04004,3,21.630676741199473
Campeche,04,Champotón,04004,4,21.500279254138448
Campeche,04,Champotón,04004,5,87.94735065539395
Campeche,04,Champotón,04004,6,209.76787474540993
Campeche,04,Champotón,04004,7,177.10679155843079
Campeche,04,Champotón,04004,8,248.4192489056348
Campeche,04,Champotón,04004,9,257.23807392575844
Campeche,04,Champotón,04004,10,172.97160998142377
Campeche,04,Champotón,04004,11,69.71892186806095
Campeche,04,Champotón,04004,12,37.04721540623047
Campeche,04,Hecelchakán,04005,1,29.126923098467998
Campeche,04,Hecelchakán,04005,2,20.58804763014606
Campeche,04,Hecelchakán,04005,3,19.526542018226337
Campeche,04,Hecelchakán,04005,4,20.616918326334343
Campeche,04,Hecelchakán,04005,5,88.50151459455667
Campeche,04,Hecelchakán,04005,6,176.74483592772043
Campeche,04,Hecelchakán,04005,7,153.42228989815817
Campeche,04,Hecelchakán,04005,8,190.11552657908155
Campeche,04,Hecelchakán,04005,9,218.90589905336324
Campeche,04,Hecelchakán,04005,10,130.18273161652624
Campeche,04,Hecelchakán,04005,11,44.65646177604163
Campeche,04,Hecelchakán,04005,12,31.608913495740715
Campeche,04,Hopelchén,04006,1,29.78602664547985
Campeche,04,Hopelchén,04006,2,26.647763999133538
Campeche,04,Hopelchén,04006,3,29.85190833233766
Campeche,04,Hopelchén,04006,4,33.68581993249403
Campeche,04,Hopelchén,04006,5,104.97786492242814
Campeche,04,Hopelchén,04006,6,157.5479542429218
Campeche,04,Hopelchén,04006,7,133.532451116853
Campeche,04,Hopelchén,04006,8,173.357809143653
Campeche,04,Hopelchén,04006,9,219.50029576901295
Campeche,04,Hopelchén,04006,10,138.73384373266038
Campeche,04,Hopelchén,04006,11,55.60304006483896
Campeche,04,Hopelchén,04006,12,40.950726893966916
Campeche,04,Palizada,04007,1,75.91897875380458
Campeche,04,Palizada,04007,2,76.38354877502701
Campeche,04,Palizada,04007,3,40.18690942403001
Campeche,04,Palizada,04007,4,31.19428016878951
Campeche,04,Palizada,04007,5,93.87160199620382
Campeche,04,Palizada,04007,6,240.23872624458696
Campeche,04,Palizada,04007,7,194.5212368681535
Campeche,04,Palizada,04007,8,205.35015025704436
Campeche,04,Palizada,04007,9,273.12733429482836
Campeche,04,Palizada,04007,10,286.52954076764007
Campeche,04,Palizada,04007,11,134.49310521335113
Campeche,04,Palizada,04007,12,113.17251156846345
Campeche,04,Tenabo,04008,1,25.65554924148851
Campeche,04,Tenabo,04008,2,21.436890086060693
Campeche,04,Tenabo,04008,3,17.899667111895674
Campeche,04,Tenabo,04008,4,18.649207250183068
Campeche,04,Tenabo,04008,5,85.40863027852302
Campeche,04,Tenabo,04008,6,173.93857004609868
Campeche,04,Tenabo,04008,7,155.70912861413493
Campeche,04,Tenabo,04008,8,188.39188704730878
Campeche,04,Tenabo,04008,9,226.23481189253144
Campeche,04,Tenabo,04008,10,129.77132377913742
Campeche,04,Tenabo,04008,11,43.417132274634255
Campeche,04,Tenabo,04008,12,30.207999518054017
Campeche,04,Escárcega,04009,1,37.607985365898585
Campeche,04,Escárcega,04009,2,36.32054023440102
Campeche,04,Escárcega,04009,3,23.70049177556807
Campeche,04,Escárcega,04009,4,30.811773109735935
Campeche,04,Escárcega,04009,5,100.65870910477896
Campeche,04,Escárcega,04009,6,194.3080486978196
Campeche,04,Escárcega,04009,7,171.7381321491149
Campeche,04,Escárcega,04009,8,256.9549185108293
Campeche,04,Escárcega,04009,9,261.7762252207986
Campeche,04,Escárcega,04009,10,180.99994310937598
Campeche,04,Escárcega,04009,11,89.25719643625845
Campeche,04,Escárcega,04009,12,46.16400574754065
Campeche,04,Calakmul,04010,1,39.39282092158491
Campeche,04,Calakmul,04010,2,27.403554880105485
Campeche,04,Calakmul,04010,3,30.7305775592924
Campeche,04,Calakmul,04010,4,37.672384197188954
Campeche,04,Calakmul,04010,5,104.8403290927606
Campeche,04,Calakmul,04010,6,156.37636939570535
Campeche,04,Calakmul,04010,7,134.87992932314526
Campeche,04,Calakmul,04010,8,154.0517774925031
Campeche,04,Calakmul,04010,9,219.9269369741522
Campeche,04,Calakmul,04010,10,150.90826753654449
Campeche,04,Calakmul,04010,11,75.88959366786638
Campeche,04,Calakmul,04010,12,48.224962193431814
Campeche,04,Candelaria,04011,1,49.931738401359866
Campeche,04,Candelaria,04011,2,49.07067450971775
Campeche,04,Candelaria,04011,3,31.327082577427824
Campeche,04,Candelaria,04011,4,35.86148879006767
Campeche,04,Candelaria,04011,5,127.92030048193921
Campeche,04,Candelaria,04011,6,219.8240294847875
Campeche,04,Candelaria,04011,7,180.09636075713786
Campeche,04,Candelaria,04011,8,260.74118247176216
Campeche,04,Candelaria,04011,9,264.5487301272012
Campeche,04,Candelaria,04011,10,196.26578902836445
Campeche,04,Candelaria,04011,11,110.7175261388566
Campeche,04,Candelaria,04011,12,64.18542149516583
Campeche,04,Seybaplaya,04012,1,24.738212909444563
Campeche,04,Seybaplaya,04012,2,22.193332878653475
Campeche,04,Seybaplaya,04012,3,18.10977164372344
Campeche,04,Seybaplaya,04012,4,14.320988426993397
Campeche,04,Seybaplaya,04012,5,72.13339866457142
Campeche,04,Seybaplaya,04012,6,189.16662512723158
Campeche,04,Seybaplaya,04012,7,179.62763790773982
Campeche,04,Seybaplaya,04012,8,225.25446217628078
Campeche,04,Seybaplaya,04012,9,223.95730333704213
Campeche,04,Seybaplaya,04012,10,160.42990254086513
Campeche,04,Seybaplaya,04012,11,53.91846255807702
Campeche,04,Seybaplaya,04012,12,35.533064199570184
Campeche,04,Dzitbalché,04013,1,27.408201866180395
Campeche,04,Dzitbalché,04013,2,22.633091327864353
Campeche,04,Dzitbalché,04013,3,22.568015055486946
Campeche,04,Dzitbalché,04013,4,23.183139628957022
Campeche,04,Dzitbalché,04013,5,95.34715261195552
Campeche,04,Dzitbalché,04013,6,169.6086799316714
Campeche,04,Dzitbalché,04013,7,149.8249188454604
Campeche,04,Dzitbalché,04013,8,198.16198935629518
Campeche,04,Dzitbalché,04013,9,212.9710663739033
Campeche,04,Dzitbalché,04013,10,127.31312097848554
Campeche,04,Dzitbalché,04013,11,47.19206984320992
Campeche,04,Dzitbalché,04013,12,35.524800787610744
Coahuila,05,Abasolo,05001,1,13.411377176885017
Coahuila,05,Abasolo,05001,2,10.146755295301302
Coahuila,05,Abasolo,05001,3,8.011089737107781
Coahuila,05,Abasolo,05001,4,15.37163319951143
Coahuila,05,Abasolo,05001,5,41.94539981152116
Coahuila,05,Abasolo,05001,6,42.7573432816012
Coahuila,05,Abasolo,05001,7,39.20753355916833
Coahuila,05,Abasolo,05001,8,38.319067013045576
Coahuila,05,Abasolo,05001,9,60.484630131445236
Coahuila,05,Abasolo,05001,10,25.555270709699133
Coahuila,05,Abasolo,05001,11,10.017928598650514
Coahuila,05,Abasolo,05001,12,11.605300923714156
Coahuila,05,Acuña,05002,1,15.507183943399365
Coahuila,05,Acuña,05002,2,14.795388687225651
Coahuila,05,Acuña,05002,3,14.81142018409436
Coahuila,05,Acuña,05002,4,21.663364462351105
Coahuila,05,Acuña,05002,5,51.1415397977535
Coahuila,05,Acuña,05002,6,51.56409385713399
Coahuila,05,Acuña,05002,7,50.31612587474851
Coahuila,05,Acuña,05002,8,55.40482270829464
Coahuila,05,Acuña,05002,9,49.756185624927745
Coahuila,05,Acuña,05002,10,42.04818269683655
Coahuila,05,Acuña,05002,11,15.060359089039858
Coahuila,05,Acuña,05002,12,13.51285865078403
Coahuila,05,Allende,05003,1,17.39005209341647
Coahuila,05,Allende,05003,2,21.834705143299978
Coahuila,05,Allende,05003,3,13.512788444257595
Coahuila,05,Allende,05003,4,40.208724805815955
Coahuila,05,Allende,05003,5,71.2412205397421
Coahuila,05,Allende,05003,6,55.434698936244146
Coahuila,05,Allende,05003,7,51.102169821999425
Coahuila,05,Allende,05003,8,53.647081575170624
Coahuila,05,Allende,05003,9,72.48817075361475
Coahuila,05,Allende,05003,10,42.934372116370945
Coahuila,05,Allende,05003,11,17.363858571519202
Coahuila,05,Allende,05003,12,15.633700362857724
Coahuila,05,Arteaga,05004,1,16.40330470499082
Coahuila,05,Arteaga,05004,2,15.062830202159343
Coahuila,05,Arteaga,05004,3,9.58556823055131
Coahuila,05,Arteaga,05004,4,24.34455662177658
Coahuila,05,Arteaga,05004,5,45.48495263508379
Coahuila,05,Arteaga,05004,6,57.000082067347336
Coahuila,05,Arteaga,05004,7,80.83239860076351
Coahuila,05,Arteaga,05004,8,71.56952652484371
Coahuila,05,Arteaga,05004,9,95.19678180413257
Coahuila,05,Arteaga,05004,10,40.12557543926222
Coahuila,05,Arteaga,05004,11,15.247968844539423
Coahuila,05,Arteaga,05004,12,16.84157775866291
Coahuila,05,Candela,05005,1,17.99139436498317
Coahuila,05,Candela,05005,2,14.100422220374224
Coahuila,05,Candela,05005,3,8.873573759880657
Coahuila,05,Candela,05005,4,23.11712178159779
Coahuila,05,Candela,05005,5,47.78171820101249
Coahuila,05,Candela,05005,6,50.97527897634468
Coahuila,05,Candela,05005,7,42.8634280873446
Coahuila,05,Candela,05005,8,46.395749180662605
Coahuila,05,Candela,05005,9,76.30582050898366
Coahuila,05,Candela,05005,10,28.891732998505876
Coahuila,05,Candela,05005,11,12.796034778746314
Coahuila,05,Candela,05005,12,12.085090443700393
Coahuila,05,Castaños,05006,1,16.268274166123575
Coahuila,05,Castaños,05006,2,9.818856329654672
Coahuila,05,Castaños,05006,3,7.762758677544244
Coahuila,05,Castaños,05006,4,16.96305088473598
Coahuila,05,Castaños,05006,5,40.466939089327234
Coahuila,05,Castaños,05006,6,48.89614355348745
Coahuila,05,Castaños,05006,7,56.853936083533704
Coahuila,05,Castaños,05006,8,54.41515254713259
Coahuila,05,Castaños,05006,9,72.2344782265299
Coahuila,05,Castaños,05006,10,26.62673055753351
Coahuila,05,Castaños,05006,11,11.570039942702516
