nombre_estado,cve_ent,nombre_municipio,cve_geo,n_month,normal_pr_mm,normal_cumsum_pr_mm
Aguascalientes,01,Aguascalientes,01001,1,15.225567154941162,15.225567154941162
Aguascalientes,01,Aguascalientes,01001,2,6.808498077912725,22.034065232853887
Aguascalientes,01,Aguascalientes,01001,3,4.491186043692605,26.52525127654649
Aguascalientes,01,Aguascalientes,01001,4,7.270545231384322,33.79579650793082
Aguascalientes,01,Aguascalientes,01001,5,17.634561390895435,51.43035789882625
Aguascalientes,01,Aguascalientes,01001,6,88.11888309498109,139.54924099380733
Aguascalientes,01,Aguascalientes,01001,7,135.72792871790324,275.2771697117106
Aguascalientes,01,Aguascalientes,01001,8,118.21690796467547,393.49407767638604
Aguascalientes,01,Aguascalientes,01001,9,87.5350213700893,481.0290990464753
Aguascalientes,01,Aguascalientes,01001,10,33.85242272236617,514.8815217688415
Aguascalientes,01,Aguascalientes,01001,11,8.85541475902405,523.7369365278655
Aguascalientes,01,Aguascalientes,01001,12,9.462715535116343,533.1996520629818
Aguascalientes,01,Asientos,01002,1,16.015736374305842,16.015736374305842
Aguascalientes,01,Asientos,01002,2,6.452939944968417,22.46867631927426
Aguascalientes,01,Asientos,01002,3,4.3624160706350805,26.83109238990934
Aguascalientes,01,Asientos,01002,4,8.287460396386948,35.11855278629629
Aguascalientes,01,Asientos,01002,5,20.722491626649454,55.84104441294575
Aguascalientes,01,Asientos,01002,6,72.65500842824943,128.4960528411952
Aguascalientes,01,Asientos,01002,7,101.3471676104831,229.8432204516783
Aguascalientes,01,Asientos,01002,8,90.91883159206087,320.7620520437392
Aguascalientes,01,Asientos,01002,9,71.32548222584172,392.0875342695809
Aguascalientes,01,Asientos,01002,10,29.914827661455732,422.0023619310366
Aguascalientes,01,Asientos,01002,11,7.836448381062003,429.8388103120986
Aguascalientes,01,Asientos,01002,12,9.474968834282445,439.313779146381
Aguascalientes,01,Calvillo,01003,1,18.091699403046626,18.091699403046626
Aguascalientes,01,Calvillo,01003,2,9.47511169584661,27.566811098893236
Aguascalientes,01,Calvillo,01003,3,5.046295381206524,32.61310648009976
Aguascalientes,01,Calvillo,01003,4,5.416281699731753,38.029388179831514
Aguascalientes,01,Calvillo,01003,5,18.761039847723445,56.79042802755496
Aguascalientes,01,Calvillo,01003,6,105.25843796736062,162.0488659949156
Aguascalientes,01,Calvillo,01003,7,155.6469640073688,317.6958300022844
Aguascalientes,01,Calvillo,01003,8,139.87146370341188,457.56729370569633
Aguascalientes,01,Calvillo,01003,9,101.98211868239841,559.5494123880948
Aguascalientes,01,Calvillo,01003,10,45.96331965089547,605.5127320389902
Aguascalientes,01,Calvillo,01003,11,13.491572502731959,619.0043045417221
Aguascalientes,01,Calvillo,01003,12,10.770656349566362,629.7749608912885
Aguascalientes,01,Cosío,01004,1,17.188947456308124,17.188947456308124
Aguascalientes,01,Cosío,01004,2,7.2409477611295054,24.42989521743763
Aguascalientes,01,Cosío,01004,3,3.09530147221466,27.52519668965229
Aguascalientes,01,Cosío,01004,4,3.496924785105594,31.022121474757885
Aguascalientes,01,Cosío,01004,5,24.130042480650165,55.15216395540805
Aguascalientes,01,Cosío,01004,6,71.12768096798688,126.27984492339493
Aguascalientes,01,Cosío,01004,7,120.21890447138688,246.4987493947818
Aguascalientes,01,Cosío,01004,8,80.10763242030946,326.60638181509125
Aguascalientes,01,Cosío,01004,9,70.99442706069831,397.60080887578954
Aguascalientes,01,Cosío,01004,10,27.946401659977596,425.54721053576714
Aguascalientes,01,Cosío,01004,11,11.53699088257741,437.08420141834455
Aguascalientes,01,Cosío,01004,12,8.200695861878206,445.28489728022276
Aguascalientes,01,Jesús María,01005,1,16.870986501310583,16.870986501310583
Aguascalientes,01,Jesús María,01005,2,7.597398261295557,24.46838476260614
Aguascalientes,01,Jesús María,01005,3,4.480589697333782,28.94897445993992
Aguascalientes,01,Jesús María,01005,4,7.42147869158662,36.37045315152654
Aguascalientes,01,Jesús María,01005,5,18.27802939124545,54.64848254277199
Aguascalientes,01,Jesús María,01005,6,95.18528045746216,149.83376300023414
Aguascalientes,01,Jesús María,01005,7,133.95381451173662,283.78757751197077
Aguascalientes,01,Jesús María,01005,8,114.43814596741866,398.22572347938944
Aguascalientes,01,Jesús María,01005,9,88.78822583625288,487.0139493156423
Aguascalientes,01,Jesús María,01005,10,35.3573485072499,522.3712978228922
Aguascalientes,01,Jesús María,01005,11,9.585649992960583,531.9569478158528
Aguascalientes,01,Jesús María,01005,12,10.10852250299986,542.0654703188527
Aguascalientes,01,Pabellón de Arteaga,01006,1,18.502852905052386,18.502852905052386
Aguascalientes,01,Pabellón de Arteaga,01006,2,7.206908061394197,25.70976096644658
Aguascalientes,01,Pabellón de Arteaga,01006,3,3.8682622330978096,29.57802319954439
Aguascalientes,01,Pabellón de Arteaga,01006,4,5.156860727698533,34.734883927242926
Aguascalientes,01,Pabellón de Arteaga,01006,5,21.30011864590786,56.03500257315079
Aguascalientes,01,Pabellón de Arteaga,01006,6,79.63289451713776,135.66789709028853
Aguascalientes,01,Pabellón de Arteaga,01006,7,124.42770343654217,260.0956005268307
Aguascalientes,01,Pabellón de Arteaga,01006,8,98.16763913832253,358.26323966515326
Aguascalientes,01,Pabellón de Arteaga,01006,9,81.45663023529563,439.7198699004489
Aguascalientes,01,Pabellón de Arteaga,01006,10,32.18862977881519,471.9084996792641
Aguascalientes,01,Pabellón de Arteaga,01006,11,10.953661914174557,482.86216159343866
Aguascalientes,01,Pabellón de Arteaga,01006,12,8.959029640645523,491.82119123408415
Aguascalientes,01,Rincón de Romos,01007,1,17.0188586816994,17.0188586816994
Aguascalientes,01,Rincón de Romos,01007,2,6.908258850396756,23.927117532096155
Aguascalientes,01,Rincón de Romos,01007,3,3.5549786783624318,27.482096210458586
Aguascalientes,01,Rincón de Romos,01007,4,4.086763409391581,31.568859619850166
Aguascalientes,01,Rincón de Romos,01007,5,24.63055624837559,56.199415868225756
Aguascalientes,01,Rincón de Romos,01007,6,76.26685431211104,132.46627018033678
Aguascalientes,01,Rincón de Romos,01007,7,119.24807482895193,251.7143450092887
Aguascalientes,01,Rincón de Romos,01007,8,85.1289896215763,336.843334630865
Aguascalientes,01,Rincón de Romos,01007,9,72.77580596228985,409.61914059315484
Aguascalientes,01,Rincón de Romos,01007,10,31.753956751181487,441.3730973443363
Aguascalientes,01,Rincón de Romos,01007,11,10.0750892402063,451.4481865845426
Aguascalientes,01,Rincón de Romos,01007,12,8.951237705162038,460.39942428970465
Aguascalientes,01,San José de Gracia,01008,1,18.884793091695805,18.884793091695805
Aguascalientes,01,San José de Gracia,01008,2,8.759109366390474,27.64390245808628
Aguascalientes,01,San José de Gracia,01008,3,4.655615823066745,32.29951828115303
Aguascalientes,01,San José de Gracia,01008,4,5.420330462744556,37.719848743897586
Aguascalientes,01,San José de Gracia,01008,5,26.123697543429593,63.84354628732718
Aguascalientes,01,San José de Gracia,01008,6,101.18742971070962,165.0309759980368
Aguascalientes,01,San José de Gracia,01008,7,136.63834542543435,301.66932142347116
Aguascalientes,01,San José de Gracia,01008,8,115.15541522696554,416.8247366504367
Aguascalientes,01,San José de Gracia,01008,9,96.88957334026777,513.7143099907045
Aguascalientes,01,San José de Gracia,01008,10,38.93929961085035,552.6536096015548
Aguascalientes,01,San José de Gracia,01008,11,12.805449207533446,565.4590588090882
Aguascalientes,01,San José de Gracia,01008,12,11.841627454520761,577.300686263609
Aguascalientes,01,Tepezalá,01009,1,16.13295902583635,16.13295902583635
Aguascalientes,01,Tepezalá,01009,2,5.946053333108253,22.079012358944603
Aguascalientes,01,Tepezalá,01009,3,3.87627374910738,25.955286108051983
Aguascalientes,01,Tepezalá,01009,4,4.647507215574572,30.602793323626553
Aguascalientes,01,Tepezalá,01009,5,22.736528909988266,53.33932223361482
Aguascalientes,01,Tepezalá,01009,6,70.4537976847713,123.79311991838613
Aguascalientes,01,Tepezalá,01009,7,113.54021317289396,237.33333309128008
Aguascalientes,01,Tepezalá,01009,8,83.97329890539964,321.3066319966797
Aguascalientes,01,Tepezalá,01009,9,68.88133599541143,390.1879679920911
Aguascalientes,01,Tepezalá,01009,10,29.338153093514112,419.5261210856052
Aguascalientes,01,Tepezalá,01009,11,9.330991945205037,428.85711303081024
Aguascalientes,01,Tepezalá,01009,12,8.903734403398712,437.7608474342089
Aguascalientes,01,El Llano,01010,1,14.736695140298703,14.736695140298703
Aguascalientes,01,El Llano,01010,2,6.264793372875045,21.001488513173747
Aguascalientes,01,El Llano,01010,3,4.411537757354099,25.413026270527844
Aguascalientes,01,El Llano,01010,4,7.703747224656659,33.1167734951845
Aguascalientes,01,El Llano,01010,5,19.228453010537216,52.34522650572172
Aguascalientes,01,El Llano,01010,6,78.65280015807939,130.9980266638011
Aguascalientes,01,El Llano,01010,7,112.1973636907415,243.1953903545426
Aguascalientes,01,El Llano,01010,8,97.64412673599847,340.8395170905411
Aguascalientes,01,El Llano,01010,9,75.64818610911217,416.4877031996533
Aguascalientes,01,El Llano,01010,10,33.940911854318905,450.42861505397224
Aguascalientes,01,El Llano,01010,11,8.894065679365749,459.32268073333796
Aguascalientes,01,El Llano,01010,12,8.928732812189399,468.2514135455274
Aguascalientes,01,San Francisco de los Romo,01011,1,20.195050981729228,20.195050981729228
Aguascalientes,01,San Francisco de los Romo,01011,2,8.793317226568858,28.988368208298084
Aguascalientes,01,San Francisco de los Romo,01011,3,5.120814284337273,34.109182492635355
Aguascalientes,01,San Francisco de los Romo,01011,4,8.02368370109713,42.13286619373248
Aguascalientes,01,San Francisco de los Romo,01011,5,22.52332752230934,64.65619371604183
Aguascalientes,01,San Francisco de los Romo,01011,6,86.70937968087428,151.3655733969161
Aguascalientes,01,San Francisco de los Romo,01011,7,130.73864317147348,282.1042165683896
Aguascalientes,01,San Francisco de los Romo,01011,8,104.63682976652183,386.7410463349114
Aguascalientes,01,San Francisco de los Romo,01011,9,83.95664419893824,470.69769053384965
Aguascalientes,01,San Francisco de los Romo,01011,10,32.11235800422769,502.81004853807735
Aguascalientes,01,San Francisco de los Romo,01011,11,12.204465786410253,515.0145143244877
Aguascalientes,01,San Francisco de los Romo,01011,12,8.82477309434497,523.8392874188327
Baja California,02,Ensenada,02001,1,45.48681377147487,45.48681377147487
Baja California,02,Ensenada,02001,2,56.385055161986124,101.871868933461
Baja California,02,Ensenada,02001,3,52.52795039961285,154.39981933307385
Baja California,02,Ensenada,02001,4,15.516915829719965,169.91673516279383
Baja California,02,Ensenada,02001,5,1.682129045573541,171.59886420836736
Baja California,02,Ensenada,02001,6,0.18780299798098365,171.78666720634834
Baja California,02,Ensenada,02001,7,7.206367242449024,178.99303444879737
Baja California,02,Ensenada,02001,8,10.384433456517424,189.3774679053148
Baja California,02,Ensenada,02001,9,8.327506571519685,197.70497447683448
Baja California,02,Ensenada,02001,10,8.986429013928731,206.6914034907632
Baja California,02,Ensenada,02001,11,22.68069920943609,229.3721027001993
Baja California,02,Ensenada,02001,12,37.888935553865686,267.261038254065
Baja California,02,Mexicali,02002,1,14.529015494808514,14.529015494808514
Baja California,02,Mexicali,02002,2,13.794956996540705,28.323972491349217
Baja California,02,Mexicali,02002,3,13.079005448986244,41.40297794033546
Baja California,02,Mexicali,02002,4,3.280990869442868,44.68396880977833
Baja California,02,Mexicali,02002,5,0.8104166850962702,45.4943854948746
Baja California,02,Mexicali,02002,6,0.16788905116904815,45.66227454604365
Baja California,02,Mexicali,02002,7,4.2937073919471365,49.955981937990785
Baja California,02,Mexicali,02002,8,10.043827043664207,59.999808981654994
Baja California,02,Mexicali,02002,9,6.152632142038647,66.15244112369363
Baja California,02,Mexicali,02002,10,5.678264690496022,71.83070581418966
Baja California,02,Mexicali,02002,11,6.25213468380896,78.08284049799862
Baja California,02,Mexicali,02002,12,14.273683359584881,92.3565238575835
Baja California,02,Tecate,02003,1,44.47784867273333,44.47784867273333
Baja California,02,Tecate,02003,2,54.07119798891634,98.54904666164967
Baja California,02,Tecate,02003,3,50.47204470921492,149.02109137086458
Baja California,02,Tecate,02003,4,18.604125774395655,167.62521714526025
Baja California,02,Tecate,02003,5,2.5351706889039374,170.1603878341642
Baja California,02,Tecate,02003,6,0.4540487623244299,170.61443659648862
Baja California,02,Tecate,02003,7,8.360456495095791,178.97489309158442
Baja California,02,Tecate,02003,8,11.372098494721364,190.3469915863058
Baja California,02,Tecate,02003,9,8.211596043659226,198.55858762996502
Baja California,02,Tecate,02003,10,12.781577067968005,211.34016469793303
Baja California,02,Tecate,02003,11,24.321043429733848,235.6612081276669
Baja California,02,Tecate,02003,12,36.83132186481123,272.4925299924781
Baja California,02,Tijuana,02004,1,47.00325206522223,47.00325206522223
Baja California,02,Tijuana,02004,2,55.673146913093795,102.67639897831603
Baja California,02,Tijuana,02004,3,50.16180387777931,152.83820285609534
Baja California,02,Tijuana,02004,4,18.025267481742883,170.8634703378382
Baja California,02,Tijuana,02004,5,1.9523557775401366,172.81582611537834
Baja California,02,Tijuana,02004,6,0.2090275369092402,173.0248536522876
Baja California,02,Tijuana,02004,7,0.6699266392987968,173.6947802915864
Baja California,02,Tijuana,02004,8,1.2438509395539425,174.93863123114033
Baja California,02,Tijuana,02004,9,2.562375527305599,177.50100675844593
Baja California,02,Tijuana,02004,10,12.45262201500186,189.95362877344778
Baja California,02,Tijuana,02004,11,24.134670950445543,214.08829972389333
Baja California,02,Tijuana,02004,12,40.99972529588265,255.08802501977598
Baja California,02,Playas de Rosarito,02005,1,37.38286568249813,37.38286568249813
Baja California,02,Playas de Rosarito,02005,2,45.531071601378535,82.91393728387666
Baja California,02,Playas de Rosarito,02005,3,34.07968807970012,116.99362536357678
Baja California,02,Playas de Rosarito,02005,4,11.394445960349683,128.38807132392645
Baja California,02,Playas de Rosarito,02005,5,1.7442237721306433,130.1322950960571
Baja California,02,Playas de Rosarito,02005,6,0.13389534722751406,130.26619044328461
Baja California,02,Playas de Rosarito,02005,7,0.48315863402606474,130.74934907731068
Baja California,02,Playas de Rosarito,02005,8,0.825587178134557,131.57493625544524
Baja California,02,Playas de Rosarito,02005,9,2.3561795413904423,133.93111579683568
Baja California,02,Playas de Rosarito,02005,10,11.993207481925067,145.92432327876074
Baja California,02,Playas de Rosarito,02005,11,19.55876644031797,165.48308971907872
Baja California,02,Playas de Rosarito,02005,12,37.50958850100518,202.99267822008392
Baja California,02,San Quintín,02006,1,17.47426458089179,17.47426458089179
Baja California,02,San Quintín,02006,2,19.379054190467254,36.85331877135904
Baja California,02,San Quintín,02006,3,14.554286410586647,51.40760518194569
Baja California,02,San Quintín,02006,4,2.797304397553371,54.20490957949906
Baja California,02,San Quintín,02006,5,0.4328074155670278,54.637716995066086
Baja California,02,San Quintín,02006,6,0.06647035175209219,54.70418734681818
Baja California,02,San Quintín,02006,7,2.114330649978874,56.818517996797056
Baja California,02,San Quintín,02006,8,4.692091938608033,61.510609935405085
Baja California,02,San Quintín,02006,9,9.025138204112729,70.5357481395178
Baja California,02,San Quintín,02006,10,6.6869266061501555,77.22267474566796
Baja California,02,San Quintín,02006,11,9.313118978921832,86.5357937245898
Baja California,02,San Quintín,02006,12,23.014483331299605,109.5502770558894
Baja California,02,San Felipe,02007,1,15.459026532364174,15.459026532364174
Baja California,02,San Felipe,02007,2,18.2115344223542,33.670560954718376
Baja California,02,San Felipe,02007,3,16.663496472265635,50.33405742698401
Baja California,02,San Felipe,02007,4,3.0921775530613207,53.42623498004533
Baja California,02,San Felipe,02007,5,0.7476232184053084,54.17385819845064
Baja California,02,San Felipe,02007,6,0.09457781558632124,54.26843601403696
Baja California,02,San Felipe,02007,7,3.6494839473173957,57.91791996135435
Baja California,02,San Felipe,02007,8,10.230314924195637,68.14823488554998
Baja California,02,San Felipe,02007,9,9.641921701773288,77.79015658732327
Baja California,02,San Felipe,02007,10,6.78922766758107,84.57938425490434
Baja California,02,San Felipe,02007,11,8.824488795278933,93.40387305018328
Baja California,02,San Felipe,02007,12,17.422429550316537,110.82630260049982
Baja California Sur,03,Comondú,03001,1,14.740932341024243,14.740932341024243
Baja California Sur,03,Comondú,03001,2,6.438207647264312,21.179139988288554
Baja California Sur,03,Comondú,03001,3,2.7013519436370017,23.880491931925555
Baja California Sur,03,Comondú,03001,4,0.2695971892688301,24.150089121194384
Baja California Sur,03,Comondú,03001,5,0.09955046558228174,24.249639586776667
Baja California Sur,03,Comondú,03001,6,0.12957417777045258,24.37921376454712
Baja California Sur,03,Comondú,03001,7,10.953935271599557,35.33314903614668
Baja California Sur,03,Comondú,03001,8,36.196798402868076,71.52994743901476
Baja California Sur,03,Comondú,03001,9,34.51354882722601,106.04349626624077
Baja California Sur,03,Comondú,03001,10,9.927166055003497,115.97066232124426
Baja California Sur,03,Comondú,03001,11,5.890847816868487,121.86151013811275
Baja California Sur,03,Comondú,03001,12,17.49348745637515,139.35499759448788
Baja California Sur,03,Mulegé,03002,1,14.184407849416655,14.184407849416655
Baja California Sur,03,Mulegé,03002,2,9.808838892535826,23.993246741952483
Baja California Sur,03,Mulegé,03002,3,4.237385803591346,28.230632545543827
Baja California Sur,03,Mulegé,03002,4,0.5763696416381132,28.80700218718194
Baja California Sur,03,Mulegé,03002,5,0.18026625287958392,28.987268440061523
Baja California Sur,03,Mulegé,03002,6,0.11223302421103998,29.099501464272564
Baja California Sur,03,Mulegé,03002,7,4.878040346833337,33.9775418111059
Baja California Sur,03,Mulegé,03002,8,13.772815253814732,47.750357064920635
Baja California Sur,03,Mulegé,03002,9,17.76513269287314,65.51548975779377
Baja California Sur,03,Mulegé,03002,10,6.247433376264105,71.76292313405787
Baja California Sur,03,Mulegé,03002,11,6.590741064439238,78.35366419849711
Baja California Sur,03,Mulegé,03002,12,19.772257306502528,98.12592150499964
Baja California Sur,03,La Paz,03003,1,14.399924791919979,14.399924791919979
Baja California Sur,03,La Paz,03003,2,4.620838880647833,19.02076367256781
Baja California Sur,03,La Paz,03003,3,1.9023273070496145,20.923090979617424
Baja California Sur,03,La Paz,03003,4,0.38207642628307287,21.305167405900498
Baja California Sur,03,La Paz,03003,5,0.23860523728208483,21.54377264318258
Baja California Sur,03,La Paz,03003,6,0.24317894777312926,21.78695159095571
Baja California Sur,03,La Paz,03003,7,21.439568915108868,43.226520506064574
Baja California Sur,03,La Paz,03003,8,58.32063931743793,101.54715982350251
Baja California Sur,03,La Paz,03003,9,78.47075746481073,180.01791728831324
Baja California Sur,03,La Paz,03003,10,17.100284564812103,197.11820185312536
Baja California Sur,03,La Paz,03003,11,5.525819803222977,202.64402165634834
Baja California Sur,03,La Paz,03003,12,13.883481244569966,216.5275029009183
Baja California Sur,03,Los Cabos,03008,1,18.80969114668532,18.80969114668532
Baja California Sur,03,Los Cabos,03008,2,4.97055917117696,23.780250317862283
Baja California Sur,03,Los Cabos,03008,3,2.399801530710142,26.180051848572425
Baja California Sur,03,Los Cabos,03008,4,0.6808833323082553,26.86093518088068
Baja California Sur,03,Los Cabos,03008,5,0.36319106937388884,27.22412625025457
Baja California Sur,03,Los Cabos,03008,6,0.3514725739327626,27.575598824187335
Baja California Sur,03,Los Cabos,03008,7,41.511792104123195,69.08739092831053
Baja California Sur,03,Los Cabos,03008,8,94.7052288024846,163.79261973079514
Baja California Sur,03,Los Cabos,03008,9,149.08961893476942,312.88223866556456
Baja California Sur,03,Los Cabos,03008,10,36.54882849680331,349.43106716236787
Baja California Sur,03,Los Cabos,03008,11,8.051702755130687,357.48276991749856
Baja California Sur,03,Los Cabos,03008,12,15.978615430702773,373.4613853482013
Baja California Sur,03,Loreto,03009,1,15.940068485565684,15.940068485565684
Baja California Sur,03,Loreto,03009,2,6.314350249301092,22.254418734866775
Baja California Sur,03,Loreto,03009,3,3.0982785476377748,25.35269728250455
Baja California Sur,03,Loreto,03009,4,0.25478306300662135,25.60748034551117
Baja California Sur,03,Loreto,03009,5,0.22893608228662027,25.83641642779779
Baja California Sur,03,Loreto,03009,6,0.14737340376516797,25.98378983156296
Baja California Sur,03,Loreto,03009,7,12.536999233364465,38.52078906492743
Baja California Sur,03,Loreto,03009,8,42.123254560360614,80.64404362528805
Baja California Sur,03,Loreto,03009,9,42.89506722510517,123.53911085039323
Baja California Sur,03,Loreto,03009,10,10.44826256325225,133.98737341364549
Baja California Sur,03,Loreto,03009,11,5.360881765201272,139.34825517884676
Baja California Sur,03,Loreto,03009,12,16.68911065492023,156.03736583376698
Campeche,04,Calkiní,04001,1,26.577039572586624,26.577039572586624
Campeche,04,Calkiní,04001,2,18.070938158285344,44.64797773087197
Campeche,04,Calkiní,04001,3,16.415128679922365,61.06310641079433
Campeche,04,Calkiní,04001,4,16.531659518171473,77.59476592896581
Campeche,04,Calkiní,04001,5,71.08546921889022,148.68023514785602
Campeche,04,Calkiní,04001,6,161.70276182598548,310.3829969738415
Campeche,04,Calkiní,04001,7,147.30685327511807,457.6898502489596
Campeche,04,Calkiní,04001,8,151.59842207649297,609.2882723254526
Campeche,04,Calkiní,04001,9,197.51698163926784,806.8052539647204
Campeche,04,Calkiní,04001,10,112.73691441700542,919.5421683817258
Campeche,04,Calkiní,04001,11,40.05279169895446,959.5949600806803
Campeche,04,Calkiní,04001,12,31.530707202905177,991.1256672835855
Campeche,04,Campeche,04002,1,27.68456851910667,27.68456851910667
Campeche,04,Campeche,04002,2,25.779236880544545,53.463805399651214
Campeche,04,Campeche,04002,3,22.21658546904383,75.68039086869504
Campeche,04,Campeche,04002,4,20.621970003318147,96.3023608720132
Campeche,04,Campeche,04002,5,94.70626491495872,191.00862578697192
Campeche,04,Campeche,04002,6,187.96029808098862,378.96892386796054
Campeche,04,Campeche,04002,7,166.22128440445061,545.1902082724112
Campeche,04,Campeche,04002,8,215.5370814678907,760.7272897403018
Campeche,04,Campeche,04002,9,238.64770021943866,999.3749899597404
Campeche,04,Campeche,04002,10,141.11597709662493,1140.4909670563654
Campeche,04,Campeche,04002,11,56.10749094087682,1196.5984579972423
Campeche,04,Campeche,04002,12,33.86283615113646,1230.4612941483788
Campeche,04,Carmen,04003,1,53.378243726050286,53.378243726050286
Campeche,04,Carmen,04003,2,51.00292750436889,104.38117123041917
Campeche,04,Carmen,04003,3,27.599574976809063,131.98074620722824
Campeche,04,Carmen,04003,4,22.5675699734042,154.54831618063244
Campeche,04,Carmen,04003,5,93.07752682451355,247.625843005146
Campeche,04,Carmen,04003,6,215.5626062864247,463.1884492915707
Campeche,04,Carmen,04003,7,208.26769450282538,671.4561437943961
Campeche,04,Carmen,04003,8,246.74623223695443,918.2023760313505
Campeche,04,Carmen,04003,9,252.92426992985327,1171.1266459612038
Campeche,04,Carmen,04003,10,223.74688236019358,1394.8735283213973
Campeche,04,Carmen,04003,11,108.2570012959594,1503.1305296173566
Campeche,04,Carmen,04003,12,78.72826771546198,1581.8587973328185
Campeche,04,Champotón,04004,1,34.20409911726819,34.20409911726819
Campeche,04,Champotón,04004,2,29.464118116406105,63.6682172336743
Campeche,04,Champotón,04004,3,21.630676741199473,85.29889397487378
Campeche,04,Champotón,04004,4,21.500279254138448,106.79917322901223
Campeche,04,Champotón,04004,5,87.94735065539395,194.74652388440617
Campeche,04,Champotón,04004,6,209.76787474540993,404.5143986298161
Campeche,04,Champotón,04004,7,177.10679155843079,581.6211901882469
Campeche,04,Champotón,04004,8,248.4192489056348,830.0404390938818
Campeche,04,Champotón,04004,9,257.23807392575844,1087.2785130196403
Campeche,04,Champotón,04004,10,172.97160998142377,1260.2501230010641
Campeche,04,Champotón,04004,11,69.71892186806095,1329.9690448691251
Campeche,04,Champotón,04004,12,37.04721540623047,1367.0162602753555
Campeche,04,Hecelchakán,04005,1,29.126923098467998,29.126923098467998
Campeche,04,Hecelchakán,04005,2,20.58804763014606,49.71497072861406
Campeche,04,Hecelchakán,04005,3,19.526542018226337,69.2415127468404
Campeche,04,Hecelchakán,04005,4,20.616918326334343,89.85843107317474
Campeche,04,Hecelchakán,04005,5,88.50151459455667,178.3599456677314
Campeche,04,Hecelchakán,04005,6,176.74483592772043,355.10478159545187
Campeche,04,Hecelchakán,04005,7,153.42228989815817,508.52707149361004
Campeche,04,Hecelchakán,04005,8,190.11552657908155,698.6425980726916
Campeche,04,Hecelchakán,04005,9,218.90589905336324,917.5484971260548
Campeche,04,Hecelchakán,04005,10,130.18273161652624,1047.7312287425812
Campeche,04,Hecelchakán,04005,11,44.65646177604163,1092.3876905186228
Campeche,04,Hecelchakán,04005,12,31.608913495740715,1123.9966040143636
Campeche,04,Hopelchén,04006,1,29.78602664547985,29.78602664547985
Campeche,04,Hopelchén,04006,2,26.647763999133538,56.43379064461339
Campeche,04,Hopelchén,04006,3,29.85190833233766,86.28569897695105
Campeche,04,Hopelchén,04006,4,33.68581993249402,119.97151890944508
Campeche,04,Hopelchén,04006,5,104.97786492242814,224.9493838318732
Campeche,04,Hopelchén,04006,6,157.5479542429218,382.49733807479504
Campeche,04,Hopelchén,04006,7,133.532451116853,516.029789191648
Campeche,04,Hopelchén,04006,8,173.357809143653,689.3875983353009
Campeche,04,Hopelchén,04006,9,219.50029576901295,908.8878941043139
Campeche,04,Hopelchén,04006,10,138.73384373266038,1047.6217378369743
Campeche,04,Hopelchén,04006,11,55.60304006483896,1103.2247779018132
Campeche,04,Hopelchén,04006,12,40.950726893966916,1144.1755047957802
Campeche,04,Palizada,04007,1,75.91897875380458,75.91897875380458
Campeche,04,Palizada,04007,2,76.38354877502701,152.3025275288316
Campeche,04,Palizada,04007,3,40.18690942403001,192.4894369528616
Campeche,04,Palizada,04007,4,31.19428016878951,223.6837171216511
Campeche,04,Palizada,04007,5,93.87160199620382,317.55531911785494
Campeche,04,Palizada,04007,6,240.23872624458696,557.7940453624419
Campeche,04,Palizada,04007,7,194.5212368681535,752.3152822305954
Campeche,04,Palizada,04007,8,205.35015025704436,957.6654324876397
Campeche,04,Palizada,04007,9,273.12733429482836,1230.792766782468
Campeche,04,Palizada,04007,10,286.52954076764007,1517.3223075501082
Campeche,04,Palizada,04007,11,134.49310521335113,1651.8154127634593
Campeche,04,Palizada,04007,12,113.17251156846343,1764.9879243319228
Campeche,04,Tenabo,04008,1,25.65554924148851,25.65554924148851
Campeche,04,Tenabo,04008,2,21.436890086060693,47.0924393275492
Campeche,04,Tenabo,04008,3,17.899667111895674,64.99210643944488
Campeche,04,Tenabo,04008,4,18.649207250183068,83.64131368962795
Campeche,04,Tenabo,04008,5,85.40863027852302,169.04994396815096
Campeche,04,Tenabo,04008,6,173.93857004609868,342.98851401424963
Campeche,04,Tenabo,04008,7,155.70912861413493,498.69764262838453
Campeche,04,Tenabo,04008,8,188.39188704730878,687.0895296756933
Campeche,04,Tenabo,04008,9,226.2348118925314,913.3243415682247
Campeche,04,Tenabo,04008,10,129.77132377913742,1043.095665347362
Campeche,04,Tenabo,04008,11,43.41713227463425,1086.5127976219962
Campeche,04,Tenabo,04008,12,30.207999518054017,1116.7207971400503
Campeche,04,Escárcega,04009,1,37.607985365898585,37.607985365898585
Campeche,04,Escárcega,04009,2,36.32054023440102,73.92852560029961
Campeche,04,Escárcega,04009,3,23.70049177556807,97.62901737586768
Campeche,04,Escárcega,04009,4,30.811773109735935,128.4407904856036
Campeche,04,Escárcega,04009,5,100.65870910477896,229.09949959038255
Campeche,04,Escárcega,04009,6,194.30804869781957,423.4075482882021
Campeche,04,Escárcega,04009,7,171.7381321491149,595.145680437317
Campeche,04,Escárcega,04009,8,256.9549185108293,852.1005989481463
Campeche,04,Escárcega,04009,9,261.77622522079855,1113.876824168945
Campeche,04,Escárcega,04009,10,180.99994310937598,1294.876767278321
Campeche,04,Escárcega,04009,11,89.25719643625845,1384.1339637145795
Campeche,04,Escárcega,04009,12,46.16400574754065,1430.2979694621201
Campeche,04,Calakmul,04010,1,39.39282092158491,39.39282092158491
